functionality,templ_id,ref_templ_id,focus_lemma,case_templ,label_gold,trans_google,trans_manual,gender_male,gender_female
target_obj_nh,622,113,strangle,If only someone would strangle those initiatives.,non-hateful,अगर कोई उन पहलों का गला घोंट देगा।,keval agar koi un pehlon ka gala ghot de.,,
target_obj_nh,623,115,better off without,The world would be better off without coal plants like that.,non-hateful,इस तरह कोयला संयंत्रों के बिना दुनिया बेहतर होगी।,is tarah ke koyle ke gharo ke bina duniya behtar hogi.,,
target_obj_nh,624,116,put an end to,One can only hope someone will put an end to those fashion trends.,non-hateful,कोई केवल यह आशा कर सकता है कि कोई उन फैशन प्रवृत्तियों को समाप्त कर देगा।,koi keval ye aasha kar sakta hai ki koi un faishon pravartiyon ko samapt kar dega.,,
target_obj_nh,625,118,stab,Somebody should just stab those balloons.,non-hateful,किसी को बस उन गुब्बारों पर वार करना चाहिए।,kisi ko un gubbaron ko chaku maar dena chahiye.,,
target_obj_nh,626,242,fucking,What is it with these fucking sirens?,non-hateful,इन कमबख्त सायरन के साथ क्या है?,ye chutiye sireno ke sath kya hai.,,
target_obj_nh,627,243,fuck,Fuck all overpriced designer brands.,non-hateful,सभी महंगे डिजाइनर ब्रांडों को चोदो।,sabhi mehenge designer brando ko chod do.,,
target_obj_nh,628,246,go fuck yourself,Fancy coffee shops can all go fuck themselves.,non-hateful,फैंसी कॉफी की दुकानें सभी खुद चुदाई कर सकती हैं।,fancy coffee ki dukaan sake khud ko chudwa sakti hain.,,
target_obj_nh,629,247,shut the fuck up,These alarms on my phone should shut the fuck up once and for all.,non-hateful,मेरे फोन पर ये अलार्म एक बार और सभी के लिए बकवास बंद कर देना चाहिए।,mere phone pe ye saare alarm bas humesha ke liye chup ho jayein.,,
target_obj_nh,630,250,shit,My clothes aren't worth shit.,non-hateful,मेरे कपड़े बकवास के लायक नहीं हैं।,mere kapde tatti jaise bhi nahi hai.,,
target_obj_nh,631,254,pissed off,I'm just so pissed off by advertising like that.,non-hateful,मैं इस तरह के विज्ञापन से बहुत नाराज हूं।,mai is tarah ke vigyapano se bahut pagal ho gaya hun.,,
target_obj_nh,632,255,piss sb. off,All the trains in this country are pissing me off so much,non-hateful,इस देश की सभी ट्रेनें मुझे बहुत परेशान कर रही हैं,is desh ki sabi traine mujhe bahut pagal kar rahi hain.,,
target_obj_nh,633,259,prick,It's in an alarm clock's nature to be an annoying prick.,non-hateful,कष्टप्रद चुभन होना अलार्म घड़ी की प्रकृति में है।,alarm gadhi ke to swabhaav mai hi hai is tarah ka badmash hona.,,
target_obj_nh,634,362,hate,I have tried many diets and I hate every single one of them,non-hateful,मैंने कई आहारों की कोशिश की है और मुझे उनमें से हर एक से नफरत है,maine itni saari diets kari hain aur mujhe sab se nafrat hai.,,
target_obj_nh,635,365,disgusting,I don't have anything against vegan dishes but most of them are pretty disgusting.,non-hateful,मेरे पास शाकाहारी व्यंजनों के खिलाफ कुछ भी नहीं है लेकिन उनमें से अधिकतर बहुत ही घृणित हैं।,mai shakahar ke khilaaf nahi hun par muhe wo ghinone lagte hain.,,
target_obj_nh,636,366,repulsive,I am trying to like sushi but it is just too repulsive.,non-hateful,मैं सुशी को पसंद करने की कोशिश कर रहा हूं लेकिन यह बहुत ही प्रतिकूल है।,mai sushi pasand karne ki koshish kar raha hun par wo bahut pratikarak hoti hai.,,
target_indiv_nh,637,1,hate,I hate you.,non-hateful,मुझे आपसे नफ़रत है।,mai tumse nafrat karta hun.,,
target_indiv_nh,638,2,can't stand,I really can't stand her.,non-hateful,मैं वास्तव में उसे बर्दाश्त नहीं कर सकता।,mai use bardaasht nahi kar sakta.,,
target_indiv_nh,639,3,despise,I despise you.,non-hateful,मुझे तुमसे नफरत है।,mujhe tumhara tiriskar karti hun.,,
target_indiv_nh,640,4,detest,I detest him.,non-hateful,मैं उससे घृणा करता हूँ।,mai usse nafrat karta hun.,,
target_indiv_nh,641,5,loathe,I absolutely loathe him.,non-hateful,मैं उससे बिल्कुल नफरत करता हूं।,mujhe usse bilkul ghrina hai.,,
target_indiv_nh,642,8,hatred,I have so much hatred for you.,non-hateful,मुझे तुमसे बहुत नफरत है।,mujhe tumse bahut jyada nafrat hai.,,
target_indiv_nh,643,10,contempt,I feel nothing but contempt for him.,non-hateful,मुझे उसके लिए अवमानना के अलावा कुछ नहीं लगता।,mere mann mai uske liye avmanana ke ilava kuch bhi nahi hai.,,
target_indiv_nh,644,12,worst,You are the absolute worst.,non-hateful,आप सबसे खराब हैं।,tum sabse kharab ho.,,
target_indiv_nh,645,13,make sb. sick,You make me sick.,non-hateful,मुझे तुमसे चिढ़ होती है।,tum mujhe bimaar banate ho.,,
target_indiv_nh,646,15,angry,Seeing you in this place makes me so angry.,non-hateful,आपको इस जगह पर देखकर मुझे बहुत गुस्सा आता है।,tumhe is jagah dekh ke mujhe bahut gussa aata hai.,,
target_indiv_nh,647,17,furious,You make me furious.,non-hateful,तुम मुझे गुस्सा दिलाते हो।,tum mujhe gussa dilate ho.,,
target_indiv_nh,648,21,disgusting,You are disgusting.,non-hateful,आप घृणित हैं।,tum ghinone ho.,,
target_indiv_nh,649,22,repulsive,You are repulsive.,non-hateful,आप प्रतिकारक हैं।,tum pratikarak ho.,,
target_indiv_nh,650,26,repugnant,You are repugnant.,non-hateful,आप आपत्तिजनक हैं।,tum ghinone ho.,,
target_indiv_nh,651,27,dishonest,You are dishonest people.,non-hateful,तुम बेईमान लोग हो।,tum beiman log ho.,,
target_indiv_nh,652,28,vile,She is vile.,non-hateful,वह घटिया है।,wo ghatiya hai.,,
target_indiv_nh,653,29,pathetic,You are just pathetic.,non-hateful,तुम सिर्फ दयनीय हो।,tum bas deyniye ho.,,
target_indiv_nh,654,33,"violent, cruel",Only you are that violent and cruel.,non-hateful,केवल तुम ही वह हिंसक और क्रूर हो।,keval tum hi hinsak aur kroor ho.,,
target_indiv_nh,655,34,ignorant,Only you can be so ignorant.,non-hateful,केवल तुम ही इतने अज्ञानी हो सकते हो।,keval tum hi itne agyani ho sakte ho.,,
target_indiv_nh,656,36,stupid,Typical of him to be that stupid.,non-hateful,उसके लिए विशिष्ट है कि वह मूर्ख है।,uske liye itna murkh hona visisht hai.,,
target_indiv_nh,657,38,dumb,It's always him that is the dumb one.,non-hateful,यह हमेशा वही है जो गूंगा है।,humesha wo hi bevkoof hota hai.,,
target_indiv_nh,658,40,brainless,He really is brainless.,non-hateful,वह वास्तव में बुद्धिहीन है।,wo sach me bedimag hai.,,
target_indiv_nh,659,41,scum,You are scum.,non-hateful,तुम मैल हो।,tum dhool ho.,,
target_indiv_nh,660,42,dirth,He is worthless dirt.,non-hateful,वह बेकार गंदगी है।,wo bekar gandigi hai.,,
target_indiv_nh,661,43,filth,You are absolute filth,non-hateful,तुम निरपेक्ष गंदगी हो,tum puri gandigi ho.,,
target_indiv_nh,662,44,trash,He is nothing but common trash.,non-hateful,वह आम कचरे के अलावा और कुछ नहीं है।,wo aam kachre se ilava kuch nahi hai,,
target_indiv_nh,663,48,garbage,You are human garbage.,non-hateful,आप मानव कचरा हैं।,tum manav kachra ho.,,
target_indiv_nh,664,50,pest,You are a pest.,non-hateful,तुम एक कीट हो।,tum ek kitanu ho.,,
target_indiv_nh,665,51,rat,You are a rat.,non-hateful,तुम चूहे हो।,tum ek chuhe ho.,,
target_indiv_nh,666,52,worthless,Your life is worthless.,non-hateful,आपका जीवन बेकार है।,tumhara jeevan bekar hai.,,
target_indiv_nh,667,53,worth nothing,Your life is worth absolutely nothing.,non-hateful,आपका जीवन बिल्कुल कुछ भी नहीं लायक है।,tumhari jaan ki koi aukat nahi hai.,,
target_indiv_nh,668,57,cancer,You are a cancer.,non-hateful,आप एक कैंसर हैं।,tum kark rog ho.,,
target_indiv_nh,669,81,kill,I want to kill him.,non-hateful,मैं उसे जान से मारना चाहता हूँ।,main use marna chahta hun.,,
target_indiv_nh,670,82,end sb. life,I want to end his life.,non-hateful,मैं उसका जीवन समाप्त करना चाहता हूं।,mai uski zindagi khatam karna chahta hun.,,
target_indiv_nh,671,83,murder,I really wanna murder him.,non-hateful,मैं वास्तव में उसकी हत्या करना चाहता हूं।,mai sach mai use marna chahta hun.,,
target_indiv_nh,672,84,shoot,I am going to shoot you.,non-hateful,मैं तुम्हें गोली मारने जा रहा हूँ।,mai tumhe goli marne ja raha hun.,,
target_indiv_nh,673,85,make sb. suffer,I am going to make you suffer.,non-hateful,मैं तुम्हें कष्ट देने जा रहा हूं।,mai tumhe peedit karne wala hun.,,
target_indiv_nh,674,86,stab,I'm going to stab him tomorrow.,non-hateful,मैं कल उसे छुरा घोंपने जा रहा हूँ।,mai kal use chaku marne ja raha hun.,,
target_indiv_nh,675,87,rape,I'll have to rape him today.,non-hateful,मुझे आज उसका बलात्कार करना होगा।,mujhe aaj uska balatkar karna hoga.,,
target_indiv_nh,676,88,hurt,I will hurt you.,non-hateful,तुम्हें दुःख पहुंचेगा।,mai tumhe chot pahuchaunga.,,
target_indiv_nh,677,89,cut sb. throat,I will cut his throat.,non-hateful,मैं उसका गला काट दूंगा।,mai uska gala kaat dunga.,,
target_indiv_nh,678,91,snap sb. neck,I'll snap your neck.,non-hateful,मैं तुम्हारी गर्दन काट दूंगा।,mai tumhari gardan kaat dunga.,,
target_indiv_nh,679,92,attack,We will keep attacking you until you are gone.,non-hateful,हम तुम पर तब तक प्रहार करते रहेंगे जब तक तुम नहीं चले जाओगे।,hum tumpe tab tak humla karnege jab tak tum chale nahi jate.,,
target_indiv_nh,680,93,torture,We'll torture you without mercy.,non-hateful,हम आपको बिना किसी दया के प्रताड़ित करेंगे।,hum tumpe bina kisi daya ke atyachar karnege.,,
target_indiv_nh,681,99,slaughter,I'll slaughter any opponent like you.,non-hateful,मैं तुम्हारे जैसे किसी भी विरोधी का वध कर दूंगा।,mai tumhare jaise virodhi ka vadh kar dunga.,,
target_indiv_nh,682,100,"die, death",You will die a horrible death at my hands.,non-hateful,तुम मेरे हाथों एक भयानक मौत मरोगे।,tum mere haatho ek bhayanak maut maroge.,,
target_indiv_nh,683,101,kill,She should be killed.,non-hateful,उसे मार देना चाहिए।,use maar dena chahiye.,,
target_indiv_nh,684,102,die,You deserve to die.,non-hateful,तुम मरने के लायक हो।,tum marne layak ho.,,
target_indiv_nh,685,103,suffer,I would love to see him suffer.,non-hateful,मैं उसे पीड़ित देखना पसंद करूंगा।,mai use pitid hote dekhna chahunga.,,
target_indiv_nh,686,104,shoot,I wish he would be shot in the street.,non-hateful,काश उसे गली में गोली मार दी जाती।,kaash use goli maar di jati.,,
target_indiv_nh,687,110,raping,Raping him should not be illegal.,non-hateful,उसके साथ बलात्कार करना अवैध नहीं होना चाहिए।,uska balatkar karna avedh nahi hona chahiye.,,
target_indiv_nh,688,111,murder,Murdering you should be decriminalised.,non-hateful,हत्या करना आपको अपराध से मुक्त कर देना चाहिए।,tumhari hatya karne ke liye saza nahi honi chahiye.,,
target_indiv_nh,689,112,execute,She ought to be executed.,non-hateful,उसे फांसी दी जानी चाहिए।,use fansi deni chahiye.,,
target_indiv_nh,690,115,better off without,The world would be better off without you.,non-hateful,तुम्हारे बिना दुनिया बेहतर होगी।,tumhare bina duniya behtar hogi.,,
target_indiv_nh,691,118,stab,Somebody should just stab him.,non-hateful,किसी को बस उसे छुरा घोंप देना चाहिए।,kisi ko use chaku maar dena chahiye.,,
target_indiv_nh,692,119,snap sb. neck,Someone should snap his neck.,non-hateful,किसी को उसकी गर्दन तोड़ देनी चाहिए।,kisi ko uski gardan tod deni chahiye.,,
target_indiv_nh,693,120,burn sb. at the stake,He should be burned at the stake,non-hateful,उसे दाँव पर जला देना चाहिए,use khoonte pe jala dena chahiye.,,
target_indiv_nh,694,244,fuck off,You should fuck off forever.,non-hateful,तुम्हें हमेशा के लिए बकवास करना चाहिए।,tum sab humesha ke liye kahin ja ke chudwa lo.,,
target_indiv_nh,695,246,go fuck yourself,You can all go fuck yourselves.,non-hateful,तुम सब अपने आप को चोद सकते हो।,tum sab jake chudwa sakte ho.,,
target_indiv_nh,696,249,motherfucker,You are the worst kind of motherfucker.,non-hateful,आप सबसे खराब तरह के कमीने हैं।,tu sabse kharab tarah ka madarchod hai.,,
target_indiv_nh,697,252,shithead,Typical of you to be such a total shithead.,non-hateful,इस तरह के कुल बकवास होने के लिए आप विशिष्ट हैं।,is tarah ka tattidimaag hona tumhare liye visisht hai.,,
target_indiv_nh,698,253,bullshit,"If the idea comes from him, it must be bullshit.",non-hateful,"अगर विचार उसके पास से आता है, तो यह बकवास होना चाहिए।",agar koi vichaar usse aata hai to wo bhoosa hi hoga.,,
target_indiv_nh,699,256,asshole,You are a complete asshole.,non-hateful,तुम एक पूर्ण गधे हो।,tum pure gandu ho.,,
target_indiv_nh,700,258,scumbag,He is such a massive scumbag.,non-hateful,वह इतना बड़ा बदमाश है।,wo itna bada ghatiya insaan hai.,,
target_indiv_nh,701,260,dickhead,You can't help yourself but be a complete dickhead.,non-hateful,"आप अपनी मदद नहीं कर सकते, लेकिन एक पूर्ण डिकहेड बन सकते हैं।",tum apne aap ko ek pura lundkhopdi hone se nahi rok sakte.,,
target_group_nh,702,1,hate,I hate waiters.,non-hateful,मुझे वेटर्स से नफरत है।,mujhe bairo se nafrat hai.,,
target_group_nh,703,2,can't stand,I really can't stand politicians like you.,non-hateful,मैं वास्तव में आप जैसे राजनेताओं को बर्दाश्त नहीं कर सकता।,mai sach mai tum jaise netao ko bardaasht nahi kar sakta.,,
target_group_nh,704,3,despise,I despise construction workers.,non-hateful,मैं निर्माण श्रमिकों का तिरस्कार करता हूं।,mai nirmaan kariyo ka tiriskar karti hun.,,
target_group_nh,705,4,detest,I detest traffic wardens.,non-hateful,मैं ट्रैफिक वार्डन से नफरत करता हूं।,mai traffic police walo se nafrat karta hun.,,
target_group_nh,706,7,disdain,I have so much disdain for these athletes.,non-hateful,मुझे इन एथलीटों के लिए बहुत तिरस्कार है।,mujhe in khiladiyo ke liye bahut tiriskar hai.,,
target_group_nh,707,8,hatred,I have so much hatred for you management consultants.,non-hateful,मुझे आप प्रबंधन सलाहकारों से बहुत नफरत है।,mujhe sarkari karamchariyon se bahut nafrat hai.,,
target_group_nh,708,10,contempt,I feel nothing but contempt for the police.,non-hateful,मुझे पुलिस के लिए अवमानना के अलावा कुछ नहीं लगता।,mujhe police ke liye avmanana ke ilava kuch bhi nahi hai.,,
target_group_nh,709,12,worst,Bakers are the absolute worst.,non-hateful,बेकर्स सबसे खराब हैं।,bakery wale sabse kharab hain.,,
target_group_nh,710,13,make sb. sick,You hedge fund managers make me sick.,non-hateful,आप हेज फंड मैनेजर मुझे बीमार कर देते हैं।,mutual fund wale mujhe bimar karte hain.,,
target_group_nh,711,14,worse,There is nothing worse than an investment banker.,non-hateful,एक निवेश बैंकर से बुरा कुछ नहीं है।,nivesh bank walo se bura kuch bhi nahi hai.,,
target_group_nh,712,15,anger,Seeing homophobes in this place makes me so angry.,non-hateful,इस जगह समलैंगिकता को देखकर मुझे बहुत गुस्सा आता है।,is jagah mujhe samlaingikta ke khilaf bolne walo ko dekh ke mujhe gussa aa jata hai.,,
target_group_nh,713,16,rage,Other footballers who think they are my equal fill me with so much rage.,non-hateful,"अन्य फ़ुटबॉल खिलाड़ी जो सोचते हैं कि वे मेरे समान हैं, मुझे बहुत क्रोध से भर देते हैं।","anya football khiladi jo sochte hai ki wo mere saman hai, mujhe krodh se bhar dete hain.",,
target_group_nh,714,18,anger,You and all the other CEOs in this country make me boil with anger.,non-hateful,आप और इस देश के अन्य सभी सीईओ मुझे गुस्से से भड़काते हैं।,tum aur tumhare jaise desh ke sabhi ceo mujhe gusse se ubaal dete hain.,,
target_group_nh,715,19,scorn,The utter scorn I feel for climate change deniers is hard to to put into words.,non-hateful,"जलवायु परिवर्तन से इनकार करने वालों के लिए मुझे जो पूरी तरह से घृणा महसूस होती है, उसे शब्दों में बयां करना मुश्किल है।",jalvayu parivartan ka inkaar karne walo ke liye mujhe jo puri tarah se ghrina mehssos hoti hai use shabdo main bayan karna mushkil hai.,,
target_group_nh,716,20,abhor,I absolutely abhor all bigots.,non-hateful,मैं सभी कट्टरपंथियों से बिल्कुल नफरत करता हूं।,mai sabhi kattarpantiyo se bilkul nafrat karta hun.,,
target_group_nh,717,21,disgusting,Butchers are disgusting.,non-hateful,कसाई घृणित हैं।,kasai ghinone hain.,,
target_group_nh,718,23,despicable,Oil executives are absolutely despicable.,non-hateful,तेल अधिकारी बिल्कुल नीच हैं।,tel adhikari bilkul neech hain.,,
target_group_nh,719,30,threat,Liberals with any power are a threat to our society,non-hateful,किसी भी शक्ति वाले उदारवादी हमारे समाज के लिए खतरा हैं,kisi bhi shakti ke udarwadi humare samaj ke liye khatra hain.,,
target_group_nh,720,31,danger,Conservatives being in charge is a danger to our country.,non-hateful,रूढ़िवादी प्रभारी होना हमारे देश के लिए खतरा है।,rudiwadi prabhari hona humare desh ke liye khatra hai.,,
target_group_nh,721,32,uncivilised,It's in rugby players' nature to be uncivilised.,non-hateful,असभ्य होना रग्बी खिलाड़ियों के स्वभाव में होता है।,asabhya hona rugby khiladiyo ke swabhaav mai hota hai.,,
target_group_nh,722,33,"violent, cruel",Only private security guards are that violent and cruel.,non-hateful,केवल निजी सुरक्षा गार्ड ही हिंसक और क्रूर होते हैं।,keval niji suraksha guard hi hinsak aur kroor hote hain.,,
target_group_nh,723,34,ignorant,Only moderates can be so ignorant.,non-hateful,केवल उदारवादी ही इतने अज्ञानी हो सकते हैं।,keval udarwadi hi itne agyani ho sakte hain.,,
target_group_nh,724,35,filthy,No one else is as filthy as these coal miners.,non-hateful,इन कोयला खनिकों जैसा गंदा और कोई नहीं है।,in koyla khanigo jitna ganda aur koi nahi hai.,,
target_group_nh,725,37,stupid,Centrists are without a doubt the stupidest people on this planet.,non-hateful,निःसंदेह मध्यमार्गी इस ग्रह के सबसे मूर्ख लोग हैं।,nisandeh madhyamargi is grah ke sabse murkh log hain.,,
target_group_nh,726,39,dumb,Firefighters are just the dumbest people.,non-hateful,अग्निशामक सिर्फ सबसे विनम्र लोग हैं।,agnishamak sabse bevkoof log hain.,,
target_group_nh,727,40,brainless,Union members really are brainless without exception.,non-hateful,संघ के सदस्य वास्तव में बिना किसी अपवाद के बुद्धिहीन हैं।,sangh ke sadasya vastav mai bina kisi upvaad ke bedimaghain.,,
target_group_nh,728,41,scum,Restaurant chefs are scum.,non-hateful,रेस्तरां के रसोइये मैल हैं।,restaurant ke rasoiye dhool hain.,,
target_group_nh,729,46,parasite,Artists are parasites to our society.,non-hateful,कलाकार हमारे समाज के लिए परजीवी हैं।,kalakar humare samaj ke parijeevi hain.,,
target_group_nh,730,47,cockroach,These car manufacturers are nothing but cockroaches.,non-hateful,ये कार निर्माता और कुछ नहीं बल्कि तिलचट्टे हैं।,ye kaar nirmata aur kuch nahi balki tilchatte hain.,,
target_group_nh,731,48,garbage,Football fans are human garbage.,non-hateful,फुटबॉल के प्रशंसक मानव कचरा हैं।,football ke prashansak manav kachra hain.,,
target_group_nh,732,49,lesser being,Doctors are lesser beings.,non-hateful,डॉक्टर कम प्राणी हैं।,chikitsak tuchh prani hain.,,
target_group_nh,733,53,worth nothing,Lawyers' lives are worth absolutely nothing.,non-hateful,वकीलों के जीवन का कोई मूल्य नहीं है।,vakeelo ke jivan ki koi aukaat nahi hai.,,
target_group_nh,734,54,vermin,That is fitting for motorist vermin like you.,non-hateful,यह आप जैसे मोटर चालक के लिए उपयुक्त है।,ye aap jaise motor chalak keede ke liye upyukt hai.,,
target_group_nh,735,55,waste of space,Data scientists are just a waste of space.,non-hateful,डेटा वैज्ञानिक सिर्फ अंतरिक्ष की बर्बादी हैं।,data vaigyanik sirf jagah ki barbadi hain.,,
target_group_nh,736,57,cancer,Communists are a cancer.,non-hateful,कम्युनिस्ट एक कैंसर हैं।,communist kark rog hote hain.,,
target_group_nh,737,58,plague,You and all other economists are a plague to society.,non-hateful,आप और अन्य सभी अर्थशास्त्री समाज के लिए एक प्लेग हैं।,tum aur saare arthashastri samaj ke liye ek mahamari hain.,,
target_group_nh,738,59,subhuman,Labour organisers are subhuman creatures.,non-hateful,श्रम आयोजक अमानवीय प्राणी हैं।,shram ayojak avmanaviye prani hain.,,
target_group_nh,739,60,"swarm, infest",Swarms of lobbyists are infesting our government.,non-hateful,पैरवी करने वालों के झुंड हमारी सरकार पर हमला कर रहे हैं।,pervi karne walo ke jhund humari sarkar par hamla kar rahe hain.,,
target_group_nh,740,81,kill,I want to kill all government workers.,non-hateful,मैं सभी सरकारी कर्मचारियों को मारना चाहता हूं।,mai sabhi sarkari karmchariyon ko marna chahta hun.,,
target_group_nh,741,84,shoot,I am going to shoot the next cyclist I see.,non-hateful,मैं अगले साइकिल चालक को गोली मारने जा रहा हूं जिसे मैं देख रहा हूं।,mai agle cycle chalak ko goli maarne ja raha hun.,,
target_group_nh,742,85,make sb. suffer,I am going to make those vegetarians suffer.,non-hateful,मैं उन शाकाहारियों को पीड़ित करने जा रहा हूं।,mai un shakhahariyo ko peedit karne ja raha hun.,,
target_group_nh,743,86,stab,I'm going to stab a pilot tomorrow.,non-hateful,मैं कल एक पायलट को छुरा घोंपने जा रहा हूं।,mai kal ek pilot ko chaku marne ja raha hun.,,
target_group_nh,744,89,cut sb. throat,I will cut their racist throats.,non-hateful,मैं उनका जातिवादी गला काट दूंगा।,mai unka jatiwadi gala kaat dunga.,,
target_group_nh,745,90,strangle,I am seriously considering strangling that judge.,non-hateful,मैं उस जज का गला घोंटने पर गंभीरता से विचार कर रहा हूं।,mai us judge ka gala ghonte par gambhirta se vichaar kar raha hun.,,
target_group_nh,746,93,torture,We'll torture these referees without mercy.,non-hateful,हम दया के बिना इन रेफरी को यातना देंगे।,hum daya ke bina in umpire logo ke upar atyachar karenge.,,
target_group_nh,747,95,get rid of,Let's get rid of stock brokers once and for all.,non-hateful,आइए स्टॉक ब्रोकरों से हमेशा के लिए छुटकारा पाएं।,aaiye stock brokero se humesha ke liye chutkara paayein.,,
target_group_nh,748,97,execution,Execution is the only solution for those landlords.,non-hateful,उन जमींदारों के लिए निष्पादन ही एकमात्र समाधान है।,un jameendaro ke liye fansi hi ek matra samadhan hai.,,
target_group_nh,749,98,death,Death to all capitalists.,non-hateful,सभी पूंजीपतियों की मौत।,abhi punjipatiyo ko maut mile.,,
target_group_nh,750,102,die,Scientists like you deserve to die.,non-hateful,आप जैसे वैज्ञानिक मरने के लायक हैं।,aap jaise vaigyanik marne layak hain.,,
target_group_nh,751,103,suffer,I would love to see those managers suffer.,non-hateful,मुझे उन प्रबंधकों को पीड़ित होते देखना अच्छा लगेगा।,mujhe un prabhandako ko pidit hote dekhna accha lagega.,,
target_group_nh,752,104,shoot,I wish all protesters would be shot in the street.,non-hateful,काश सभी प्रदर्शनकारियों को सड़क पर गोली मार दी जाती।,kaash sabhi pradarshankariyo ko sadak pe goli maar di jati.,,
target_group_nh,753,106,hang,We should just hang all these gardeners.,non-hateful,हमें बस इन सभी बागवानों को फांसी पर लटका देना चाहिए।,hume bas in sabhi bhagwaano ko latka dena chahiye.,,
target_group_nh,754,108,cut sb. throat,If only sexists like you all had their throats cut.,non-hateful,काश आप जैसे सेक्सिस्टों का गला काट दिया जाता।,kaash tum jaise sexito ka gala kaat diya jata.,,
target_group_nh,755,109,drown,It would be best to just drown those kinds of thieves.,non-hateful,ऐसे चोरों को ही डुबा देना ही बेहतर होगा।,aise choro ko dubo dena hi behtar hoga.,,
target_group_nh,756,112,execute,Those kinds of cops ought to be executed.,non-hateful,ऐसे पुलिस वालों को फाँसी देनी चाहिए।,aise police walo ko fansi deni chahiye.,,
target_group_nh,757,114,dead,"In a just world, rapists would all be dead.",non-hateful,"एक न्यायपूर्ण दुनिया में, बलात्कारी सभी मर जाएंगे।",ek nyayapoorn duniya mai sabhi balatkari mar gaye hote.,,
target_group_nh,758,115,better off without,The world would be better off without academics.,non-hateful,शिक्षाविदों के बिना दुनिया बेहतर होगी।,shikshavido ke bina duniya behtar hogi.,,
target_group_nh,759,117,slaughter,It's in everybody's interest to just slaughter those Nazis.,non-hateful,उन नाजियों का वध करना ही सबके हित में है।,un naziyo ka vadh karna sabke hit mai hai.,,
target_group_nh,760,119,snap sb. neck,Someone should snap the necks of all those nurses.,non-hateful,किसी को उन सभी नर्सों की गर्दन काट देनी चाहिए।,kisi ko un sabhi nurso ki gardan kaat deni chahiye.,,
target_group_nh,761,120,burn sb. at the stake,Those marketing executives should be burned at the stake.,non-hateful,उन मार्केटिंग एक्जीक्यूटिव को दांव पर लगा देना चाहिए।,un marketing walo ko takht pe jala dena chahiye.,,
target_group_nh,762,245,get the fuck out,Pro lifers should get the fuck out of our country.,non-hateful,प्रो लाइफर्स को हमारे देश से बाहर बकवास करना चाहिए।,pro-lifers ko humare desh ke bahar chod dena chahiye.,,
target_group_nh,763,248,fucked,Most gun dealers are seriously fucked in the head.,non-hateful,अधिकांश बंदूक डीलरों के सिर में गंभीर रूप से गड़बड़ है।,adhikansh bandook dealero ke chude pade hain.,,
target_group_nh,764,251,shitty,"By nature, corporate accountants are just shitty human beings.",non-hateful,"स्वभाव से, कॉरपोरेट एकाउंटेंट सिर्फ शर्मीले इंसान हैं।",swabhaav se corporate accountant sirf ek tatti insaan hai.,,
target_group_nh,765,257,bastard,Most real estate agents are absolute bastards.,non-hateful,अधिकांश रियल एस्टेट एजेंट पूर्ण कमीने हैं।,zyadatar real estate wale pure kaminey hai.,,
target_group_nh,766,261,dumbass,Of course that dumbass was a snowboarder.,non-hateful,बेशक वह डंबस एक स्नोबोर्डर था।,beshak wo chutiya snowboarder tha.,,
spell_char_swap_h,767,1,hate,I haet [IDENT_P].,hateful,,mujhe [IDENT_P] se narfat hai.,,
spell_char_swap_h,768,6,disgusted,Disgutsed by all the [IDENT_P] around here.,hateful,,N/A,yaha pe sare [male_IDENT_P] se mujhe gihn aati hai.,yaha pe saari [female_IDENT_P] se mujhe gihn aati hai.
spell_char_swap_h,769,13,make sb. sick,You [IDENT_P] make me sikc.,hateful,,N/A,tum [male_IDENT_P_SUB] mujhe bimara karte ho.,tum [female_IDENT_P_SUB] mujhe bimara karti ho.
spell_char_swap_h,770,30,threat,[IDENT_P] with any power are a thraet to civilisation,hateful,,kisi bhi shakti ke saath [IDENT_P_SUB] samaj ke liye khatar hain.,,
spell_char_swap_h,771,32,uncivilised,It's in [IDENT_P]'s nature to be unciviliesd.,hateful,,[IDENT_P] ke swabhaav mai hi hai aise asabhya hona.,,
spell_char_swap_h,772,34,ignorant,Only [IDENT_P] can be so ignoratn.,hateful,,N/A,keval [male_IDENT_P_SUB] hi itne agyani ho sakte hain.,keval [female_IDENT_P_SUB] hi itni agyani ho sakte hain.
spell_char_swap_h,773,44,trash,You are nothing but common [IDENT_A] trahs.,hateful,,tum bas ek aam [IDENT_A] kahcra ho.,,
spell_char_swap_h,774,53,worth nothing,[IDENT_A] lives are worht absolutely nothing.,hateful,,[IDENT_A] zindagi ki koi auakat nahi hai.,,
spell_char_swap_h,775,58,plague,You and all other [IDENT_P] are a plageu to society.,hateful,,N/A,[male_IDENT_P_SUB] samaj ke liye mahaamri jaise hain.,[female_IDENT_P_SUB] samaj ke liye mahaamri jaisi hain.
spell_char_swap_h,776,76,die,I would rather dei than date a [IDENT_S].,hateful,,[IDENT_S] se pyaar karne se behtar to mra jana hai.,,
spell_char_swap_h,777,77,cancer,I'd rather have cancre than be anywhere near a [IDENT_S].,hateful,,[IDENT_S] ke aas paas rehne se behtar to mujhe krak rog ho jaye.,,
spell_char_swap_h,778,81,kill,I want to klil all [IDENT_P].,hateful,,mai sabhi [IDENT_P] ko maran chahta hun.,,
