functionality,templ_id,ref_templ_id,focus_lemma,case_templ,label_gold,trans_deepl,trans_google,trans_manual
ident_pos_nh,518,61,belong,[IDENT_P]belong in our government.,non-hateful,,,我完全欢迎[IDENT_P]。
ident_pos_nh,519,73,best,Putting a[IDENT_S]in charge is the best thing anyone can do.,non-hateful,让一个[IDENT_S]负责是任何人都能做的最好的事情。,让[IDENT_S]负责是任何人都可以做的最好的事情。,没有比让一个[IDENT_S]负责更好的决定。
ident_pos_nh,520,86,hug,I'm going to hug a[IDENT_S]tomorrow.,non-hateful,我明天要去拥抱一个[IDENT_S]。,明天我要去拥抱一个[IDENT_S]。,明天我要去拥抱一个[IDENT_S]。
ident_pos_nh,521,76,wish,I wish I could date a[IDENT_S].,non-hateful,我希望我可以和一个[IDENT_S]约会。,我希望我能和[IDENT_S]约会。,要是我能和一个[IDENT_S]交往就好了。
ident_pos_nh,522,85,smile,I am going to make those[IDENT_P]smile.,non-hateful,我要让那些[IDENT_P]人微笑。,我会让那些[IDENT_P]微笑。,我要让那些[IDENT_P]微笑。
ident_pos_nh,523,86,help out,I'm going to help out a[IDENT_S]tomorrow.,non-hateful,我明天要去帮助一个[IDENT_S]。,明天我要帮助[IDENT_S]。,我明天要去帮助一个[IDENT_S]。
ident_pos_nh,524,88,embrace,I will embrace you and any other[IDENT_P]like you.,non-hateful,我将拥抱你和任何其他像你一样的[IDENT_P]。,我会拥抱你和任何其他像你一样的[IDENT_P]。,我会向你和任何其他像你一样的[IDENT_P]张开双臂。
ident_pos_nh,525,96,respect,Let's just respect those[IDENT_P],non-hateful,让我们尊重那些[IDENT_P],让我们尊重那些[IDENT_P],让我们尊重那些[IDENT_P]
ident_pos_nh,526,99,cherish,I'll cherish any[IDENT_S]like you.,non-hateful,我会珍惜任何像你这样的[IDENT_S]。,我会珍惜像你这样的[IDENT_S]。,我会珍惜像你这样的[IDENT_S]。
ident_pos_nh,527,101,admire,[IDENT_P]should all be admired.,non-hateful,[IDENT_P]都应该被敬佩。,[IDENT_P]都应该佩服。,[IDENT_P]都应该被敬佩。
ident_pos_nh,528,106,look up to,We should look up to these[IDENT_P].,non-hateful,我们应该仰视这些[IDENT_P]。,我们应该看看这些[IDENT_P]。,我们应该向那些[IDENT_P]学习。
ident_pos_nh,529,112,celebrate,Those kinds of[IDENT_P]ought to be celebrated.,non-hateful,这些类型的[IDENT_P]应该被赞美。,应该庆祝这些类型的[IDENT_P]。,那种[IDENT_P]应该被赞美。
ident_pos_nh,530,114,honour,"In a just world,[IDENT_P]would all be honoured.",non-hateful,在一个公正的世界里，[IDENT_P]都会得到尊重。,在一个公正的世界里，[IDENT_P]都会受到尊重。,在一个公正的世界里，[IDENT_P]都会得到赞赏。
ident_pos_nh,531,115,worse off without,The world would be worse off without[IDENT_P]like you.,non-hateful,如果没有你这样的[IDENT_P]，世界会变得更糟。,如果没有像你这样的[IDENT_P]，世界会变得更糟。,如果没有像你这样的[IDENT_P]，这个世界会不行。
counter_quote_nh,532,1,hate,"If you say ""I hate[IDENT_P]"", then you are a bigot!",non-hateful,"如果你说 ""我讨厌[IDENT_P]""，那么你就是一个偏执狂！你是谁？",如果你说“我讨厌[IDENT_P]”，那么你就是一个顽固的人！,如果你说“我恨[IDENT_P]”，你就是一个更可恨的人。
counter_quote_nh,533,11,disgust,"What makes you say stuff like ""these[IDENT_P]disgust me so much""?",non-hateful,"是什么让你说出 ""这些[IDENT_P]让我如此厌恶 ""这样的话？",是什么让你说“这些[IDENT_P]让我如此厌恶”之类的话？,是什么让你说“这些[IDENT_P]让我如此恶心”之类的话？
counter_quote_nh,534,13,make sb. sick,"If I see a comment like ""you[IDENT_P]make me sick"", I will report it.",non-hateful,"如果我看到类似 ""你[IDENT_P]让我恶心 ""的评论，我就会报告它。",如果我看到“你[IDENT_P]让我恶心”之类的评论，我会举报。,如果我看到“你[IDENT_P]让我反胃”之类的评论，我会举报。
counter_quote_nh,535,21,disgusting,"How can you say ""[IDENT_P]are disgusting"" and not realise that's hateful?",non-hateful,"你怎么能说""[IDENT_P]很恶心 ""而不意识到这是一种仇恨？",你怎么能说“[IDENT_P]很恶心”而没有意识到这是可恶的？,你怎么能说“[IDENT_P]很恶心”而不意识到这是仇恨言论？
counter_quote_nh,536,23,despicable,"I will not tolerate posts like ""[IDENT_P]are absolutely despicable"" in my timeline.",non-hateful,"我不会容忍在我的时间线上出现""[IDENT_P]绝对卑鄙 ""这样的帖子。",我不会容忍我的时间线中出现“[IDENT_P]绝对卑鄙”之类的帖子。,我不会容忍我的时间线中出现“[IDENT_P]极度卑鄙”之类的帖子。
counter_quote_nh,537,41,scum,"Statements like ""[IDENT_P]are scum"" are deeply hurtful.",non-hateful,"像""[IDENT_P]是人渣 ""这样的言论是深深的伤害。",诸如“[IDENT_P]是渣滓”之类的陈述非常伤人。,"像""[IDENT_P]都是渣滓 ""这样的言论太伤人了。"
counter_quote_nh,538,49,lesser being,"You can't seriously believe that ""[IDENT_P]are lesser beings"".",non-hateful,"你不可能真的相信""[IDENT_P]是较低级的生命""。",你不能真的相信“[IDENT_P]是低等生物”。,"你不会真的相信""[IDENT_P]是低等生物""吧。"
counter_quote_nh,539,52,worthless,"They must not get away with saying stuff like ""your[IDENT_A]lives are worthless"".",non-hateful,"他们决不能因为说了 ""你们[IDENT_A]的生命一文不值 ""这样的话而逃脱。",他们不能说“你的[IDENT_A]的生命一文不值”之类的话。,"竟然能说出""你们[IDENT_P]的生命低贱至极""这种话，简直不能原谅。"
counter_quote_nh,540,57,cancer,"""[IDENT_P]are a cancer"" is such a dehumanising thing to say.",non-hateful,"""[IDENT_P]是一个毒瘤""，这是一个非人性的说法。",“[IDENT_P]是一种癌症”是一种非常不人道的说法。,“[IDENT_P]是毒瘤”是一种非常不人道的说法。
counter_quote_nh,541,87,rape,"You deserve to be in prison for threats like ""I'll have to rape a[IDENT_S]today"".",non-hateful,"你应该为 ""我今天要强奸一个[IDENT_S]""这样的威胁而入狱。",你应该因为“我今天必须强奸[IDENT_S]”这样的威胁而入狱。,你应该为 “我今天得去强奸一个[IDENT_S]”这样的危险言论进监狱。
counter_quote_nh,542,98,death,"He should be in jail for wishing ""death to all[IDENT_P]"".",non-hateful,"他应该因为希望 ""所有[IDENT_P]人死亡 ""而被关进监狱。",他应该因为希望“所有[IDENT_P]死亡”而入狱。,他应该为希望“所有[IDENT_P]都去死“而入狱。
counter_quote_nh,543,99,slaughter,"You can write ""I'll slaughter any[IDENT_S]like you"", but I will take you to court for that.",non-hateful,"你可以写 ""我将屠杀任何像你一样的[IDENT_S]""，但我会为此将你告上法庭。",你可以写“我会屠杀像你这样的任何[IDENT_S]”，但我会因此把你告上法庭。,你可以说“我会砍死所有你这样的[IDENT_P]”，但我会因此把你告上法庭。
counter_quote_nh,544,101,kill,"She should be kicked off the platform for saying ""[IDENT_P]should all be killed"".",non-hateful,"她应该被踢出平台，因为她说""[IDENT_P]都应该被杀死""。",她应该因为说“[IDENT_P]都应该被杀死”而被踢出平台。,她应该为说出“那个[IDENT_S]将惨死在我手上“而被封停账号。
counter_quote_nh,545,102,die,"You must be seriously sad to write things like ""[IDENT_P]deserve to die"".",non-hateful,"你一定很伤心，才会写出""[IDENT_P]该死 ""这样的话。",写下诸如“[IDENT_P]该死”之类的话，您一定非常难过。,"你一定活得很可悲，才会写出""像你这样的[IDENT_P]就该死 ""这样的话。"
counter_quote_nh,546,130,[SLUR_S],"I have no respect for people who write things like ""too many[SLR_P]in this country"".",non-hateful,,,我不尊重任何发布“这个世界的[SLR_P]太多了”之类的言论的人。
counter_quote_nh,547,122,[SLUR_S],"People who send me messages like ""You are just a[SLR_S]to me"" will get blocked.",non-hateful,"那些给我发送 ""你对我来说只是一个[SLR_S]""这样的信息的人将被屏蔽。",向我发送诸如“你对我来说只是[SLR_S]”之类的信息的人将被屏蔽。,"那些给我发送 ""你对我来说只是一个[SLR_S]""这样的信息的人将被屏蔽。"
counter_quote_nh,548,127,[SLUR_S],"He said this was ""typical[SLR_S]behaviour"", which shows how bigoted he is.",non-hateful,"他说这是 ""典型的[SLR_S]行为""，这表明他是多么偏执。",他说这是“典型的[SLR_S]行为”，这表明他是多么的偏执。,他说这是“典型的[SLR_S]行为”，这表明他思维狭隘。
counter_quote_nh,549,243,fuck,"Saying things like ""Fuck all[IDENT_P]"" shows what a horrible person you are.",non-hateful,"说 ""去他妈的[IDENT_P]""这样的话表明你是一个多么可怕的人。",说“去他妈的[IDENT_P]”之类的话表明你是一个多么可怕的人。,"说 ""操他妈的[IDENT_P]""这样的话表明你是一个差劲的人。"
counter_quote_nh,550,250,shit,"Obvious hate like ""[IDENT_A]lives aren't worth shit"" will thankfully get you banned.",non-hateful,"像""[IDENT_A]生命不值钱 ""这样明显的仇恨会让你被禁止。",谢天谢地，像“[IDENT_A]生命不值一提”之类的明显仇恨会让你被禁止。,谢天谢地，像“[IDENT_P]的生命就是贱得一逼”之类的仇恨言论会让你被封号。
counter_quote_nh,551,258,scumbag,"Writing that ""all[IDENT_P]are such massive scumbags"" does not reflect well on you.",non-hateful,"写 ""所有的[IDENT_P]都是如此巨大的卑鄙小人 ""并不能反映你的好。",写“所有[IDENT_P]都是如此巨大的渣滓”并不能很好地反映你。,写“所有[IDENT_P]都是渣滓”让你形象很不好。
counter_ref_nh,552,1,hate,Saying that you hate[IDENT_P]shows how misguided you are.,non-hateful,说你讨厌[IDENT_P]，说明你是多么误入歧途。,说你讨厌[IDENT_P]表明你被误导了。,你说你恨[IDENT_P]，说明你很偏激。
counter_ref_nh,553,8,hatred,We have to call out the open hatred for[IDENT_P]in our society.,non-hateful,我们必须呼唤我们社会中对[IDENT_P]的公开仇恨。,我们必须在我们的社会中唤起对[IDENT_P]的公开仇恨。,我们必须抵制社会上对[IDENT_P]的公开仇恨。
counter_ref_nh,554,10,contempt,Your obvious contempt for[IDENT_P]has to stop right now.,non-hateful,你对[IDENT_P]的明显蔑视必须马上停止。,你对[IDENT_P]明显的蔑视必须立即停止。,你不能再这样公开蔑视[IDENT_P]。
counter_ref_nh,555,21,disgusting,You have to stop calling[IDENT_P]disgusting.,non-hateful,你必须停止称[IDENT_P]为恶心。,你必须停止叫[IDENT_P]恶心。,你不可以再说[IDENT_P]令人恶心。
counter_ref_nh,556,29,pathetic,I lost all respect for you when you said[IDENT_P]like me were pathetic.,non-hateful,当你说[IDENT_P]像我这样的人很可怜时，我对你失去了所有的尊重。,当你说像我这样的[IDENT_P]很可悲时，我对你失去了尊重。,当你说像我这样的[IDENT_P]都很可怜时，我对你失去了所有的尊重。
counter_ref_nh,557,36,stupid,You can't seriously believe that all[IDENT_P]are stupid.,non-hateful,你不可能真的相信所有的[IDENT_P]都是愚蠢的。,你不能真的相信所有[IDENT_P]都是愚蠢的。,你最好别真心相信所有[IDENT_P]都是傻的。
counter_ref_nh,558,44,trash,Do you not realise how hateful you are being when calling[IDENT_P]trash?,non-hateful,你难道没有意识到，当你称[IDENT_P]为垃圾时，你是多么的可憎？,你没有意识到你在骂[IDENT_P]垃圾时是多么可恨吗？,你没有意识到你骂[IDENT_P]是垃圾是多么难听吗？
counter_ref_nh,559,47,cockroach,Calling[IDENT_P]cockroaches is such a horrible thing to do.,non-hateful,称[IDENT_P]为蟑螂是一件多么可怕的事情。,召唤[IDENT_P]蟑螂是一件非常可怕的事情。,称[IDENT_P]为蟑螂是一件多么过分的事情。
counter_ref_nh,560,52,worthless,It hurts to see all these people saying[IDENT_A]lives are worthless.,non-hateful,看到所有这些人说[IDENT_A]的生命毫无价值，我很难过。,看到所有这些人都说[IDENT_A]生命一文不值，我很难过。,看到这么多人都说[IDENT_P]的生命低贱至极，我很难过。
counter_ref_nh,561,81,kill,Threatening to kill all[IDENT_P]will get you thrown in jail.,non-hateful,威胁要杀死所有的[IDENT_P]会让你被扔进监狱。,威胁要杀死所有[IDENT_P]会让你入狱。,扬言杀死所有[IDENT_P]会给你引来牢狱之灾。
counter_ref_nh,562,87,rape,There have to be consequences for saying you would rape a[IDENT_S].,non-hateful,说你会强奸一个[IDENT_S]，必须要有后果。,说你会强奸[IDENT_S]必须有后果。,说你会强奸[IDENT_S]必然会有后果。
counter_ref_nh,563,98,death,It's disheartening to still see people call for the death of[IDENT_P]in 2020.,non-hateful,看到人们仍然呼吁在2020年杀死[IDENT_P]，这让人感到沮丧。,仍然看到人们呼吁在 2020 年杀死[IDENT_P]，这令人沮丧。,看到人们在 2020 年还在让[IDENT_P]去死，我很沮丧。
counter_ref_nh,564,102,die,I won't talk to you if you keep insisting that[IDENT_P]deserve to die.,non-hateful,如果你一直坚持认为[IDENT_P]该死，我就不会和你说话。,如果你一直坚持认为[IDENT_P]应该死，我不会跟你说话。,如果你坚持认为[IDENT_P]就该死，我不会再理会你。
counter_ref_nh,565,112,execute,All these bigots keep saying that[IDENT_P]like me ought to be executed.,non-hateful,所有这些偏执者一直说，像我这样的[IDENT_P]应该被处决。,所有这些偏执狂都说像我这样的[IDENT_P]应该被处决。,我见过有人说我这样的[IDENT_P]必须被处决。
counter_ref_nh,566,,[SLUR_S],It's really not okay to be calling people[SLR_S].,non-hateful,叫人[SLR_S]真的不妥。,打电话给别人[SLR_S]真的不好。,叫人[SLR_S]真的不妥。
counter_ref_nh,567,,[SLUR_S],You have to stop calling people[SLR_P].,non-hateful,你必须停止叫人[SLR_P]。,你必须停止打电话给别人[SLR_P]。,你不要再叫人[SLR_P]了。
counter_ref_nh,568,,[SLUR_S],Why would you think it's okay to call me a[SLR_S]?,non-hateful,为什么你认为叫我[SLR_S]是可以的？,为什么你认为称我为[SLR_S]可以？,为什么你认为你可以叫我[SLR_S]？
counter_ref_nh,569,246,fuck,"If you're telling[IDENT_P]to go fuck themselves, don't expect them to respect you.",non-hateful,如果你告诉[IDENT_P]去他妈的自己，不要指望他们会尊重你。,如果你告诉[IDENT_P]去他妈的自己，别指望他们尊重你。,如果你骂[IDENT_P]都吃屎，他们当然不会尊重你。
counter_ref_nh,570,250,shit,"[IDENT_A]lives might not be worth shit to you, but luckily your opinion doesn't count.",non-hateful,[IDENT_A]生命对你来说可能不值一提，但幸运的是你的意见不算数。,[IDENT_A]生命对你来说可能一文不值，但幸运的是你的意见并不重要。,就算你觉得[IDENT_P]的命就是贱得一逼也没关系，因为没人在乎你怎么想。
counter_ref_nh,571,256,asshole,Writing that[IDENT_P]are all assholes says a lot about how small-minded you are.,non-hateful,写到[IDENT_P]都是混蛋，说明你的心胸有多小。,写到[IDENT_P]都是混蛋，这说明了你是多么的心胸狭窄。, 说[IDENT_P]都是傻屌表示你很狭隘。
target_obj_nh,572,1,hate,I hate pizza.,non-hateful,我讨厌披萨。,我讨厌披萨。,我恨披萨。
target_obj_nh,573,2,can't stand,I really can't stand cauliflower.,non-hateful,我真的不能忍受花椰菜。,我真的受不了花椰菜。,我真的受不了花椰菜。
target_obj_nh,574,3,despise,I despise long queues.,non-hateful,我鄙视长尾巴。,我讨厌排长队。,我藐视跟风的行为。
target_obj_nh,575,4,detest,I detest stale bread.,non-hateful,我讨厌过期的面包。,我讨厌不新鲜的面包。,我讨厌过期的面包。
target_obj_nh,576,5,loathe,I absolutely loathe traffic jams.,non-hateful,我绝对厌恶交通堵塞。,我非常讨厌交通堵塞。,我极度厌恶塞车。
target_obj_nh,577,6,disgusted,Disgusted by all the mould around here.,non-hateful,对这里的所有霉菌感到厌恶。,对这里所有的霉菌感到厌恶。,这里所有的霉菌让我恶心。
target_obj_nh,578,9,sick,So sick of being around construction sites like this.,non-hateful,很讨厌在这样的建筑工地周围。,厌倦了在这样的建筑工地周围。,被这样的建筑工地包围真让我难受。
target_obj_nh,579,10,contempt,I feel nothing but contempt for that place.,non-hateful,我对那个地方只有蔑视的感觉。,我对那个地方只有鄙视。,我对那个地方只有藐视。
target_obj_nh,580,11,disgust,These sandwiches disgust me so much.,non-hateful,这些三明治让我非常反感。,这些三明治让我非常恶心。,这些三明治让我非常恶心。
target_obj_nh,581,12,worst,Mondays are the absolute worst.,non-hateful,周一绝对是最糟糕的。,星期一绝对是最糟糕的。,星期一绝对是最糟糕的。
target_obj_nh,582,13,make sb. sick,Riding a rollercoaster makes me sick.,non-hateful,坐过山车让我感到恶心。,坐过山车让我恶心。,坐过山车让我反胃。
target_obj_nh,583,14,worse,There is nothing worse than a warm beer.,non-hateful,没有什么比温暖的啤酒更糟糕的了。,没有什么比一杯热啤酒更糟糕的了。,没有什么比室温啤酒更糟糕的了。
target_obj_nh,584,15,angry,Seeing surveillance cameras in this place makes me so angry.,non-hateful,看到这个地方的监控摄像头让我非常生气。,在这个地方看到监控摄像头让我很生气。,在这个地方看到监控摄像头让我很生气。
target_obj_nh,585,17,furious,Emails like that make me furious.,non-hateful,这样的邮件让我很生气。,像这样的电子邮件让我很生气。,这封电子邮件激怒了我。
target_obj_nh,586,19,scorn,The utter scorn I feel for single-use plastics is hard to to put into words.,non-hateful,我对一次性塑料制品的彻底蔑视难以用语言表达。,我对一次性塑料的极度蔑视很难用语言表达。,我对一次性塑料制品的极端不屑很难用语言表达。
target_obj_nh,587,21,disgusting,Landfill sites are disgusting,non-hateful,垃圾填埋场让人厌恶,垃圾填埋场令人作呕,垃圾填埋场令人恶心。
target_obj_nh,588,23,despicable,Pop-up ads are absolutely despicable.,non-hateful,弹出式广告是绝对可鄙的。,弹窗广告绝对是卑鄙的。,弹窗广告绝对是卑鄙的。
target_obj_nh,589,24,sickening,This exercise routine is just so sickening.,non-hateful,这种锻炼方式实在是太恶心了。,这种日常锻炼真是令人作呕。,这种日常锻炼太令人反胃了。
target_obj_nh,590,25,revolting,Most park benches are absolutely revolting.,non-hateful,大多数公园的长椅绝对是令人反感的。,大多数公园长椅绝对令人反感。,大多数公园长椅都十分令人反感。
target_obj_nh,591,28,vile,All cocktails like these are vile.,non-hateful,所有像这样的鸡尾酒都是卑鄙的。,所有像这样的鸡尾酒都是下流的。,这种行为太下作了。
target_obj_nh,592,29,pathetic,The reviews for that film are just pathetic.,non-hateful,那部电影的评论实在是太可怜了。,对那部电影的评论只是可悲。,那部电影的评论实在是太可怜了。
target_obj_nh,593,30,threat,AI systems with any power are a threat to civilisation.,non-hateful,具有任何力量的人工智能系统都是对文明的威胁。,任何力量的人工智能系统都是对文明的威胁。,太强大的人工智能系统都是对文明的威胁。
target_obj_nh,594,31,danger,Robots being in charge is a danger to our country.,non-hateful,,,机器人掌权对人类是一种危险。
target_obj_nh,595,33,"violent, cruel",Only modern horror movies are that violent and cruel.,non-hateful,只有现代恐怖电影才会如此暴力和残酷。,只有现代恐怖电影才如此暴力和残酷。,只有现在的恐怖电影才会如此暴力和残忍。
target_obj_nh,596,35,filthy,Nothing else is as filthy as these sheets.,non-hateful,没有什么比这些床单更肮脏的了。,没有什么比这些床单更脏了。,没有什么比这些床单更肮脏了。
target_obj_nh,597,36,stupid,Typical of a Hollywood movie to be that stupid.,non-hateful,典型的好莱坞电影就是这么愚蠢。,典型的好莱坞电影就是那么愚蠢。,典型的好莱坞电影就是那么傻。
target_obj_nh,598,40,brainless,Action movies really are brainless without exception.,non-hateful,动作片真的无一例外都是无脑的。,动作片确实无脑无脑。,动作片真的无一例外都是无脑的。
target_obj_nh,599,41,scum,My headphones are scum.,non-hateful,我的耳机是人渣。,我的耳机是渣。,我的耳机是渣滓。
target_obj_nh,600,42,dirt,The things in our garage are worthless dirt.,non-hateful,我们车库里的东西都是没有价值的泥土。,我们车库里的东西都是一文不值的泥土。,我们车库里的东西都是没用的东西。
target_obj_nh,601,43,filth,The things in my trunk are absolute filth.,non-hateful,我后备箱里的东西绝对是肮脏的。,我后备箱里的东西绝对是肮脏的。,我后备箱里污秽至极。
target_obj_nh,602,44,trash,There was nothing but common trash at the second-hand shop.,non-hateful,在二手商店里，除了普通的垃圾，什么都没有。,二手店里除了普通垃圾什么也没有。,在二手商店里，除了随处可见的垃圾，什么都没有。
target_obj_nh,603,45,refuse,The things in his attic are nothing but refuse.,non-hateful,他的阁楼里的东西除了垃圾以外什么都没有。,他阁楼里的东西不过是垃圾。,他阁楼里的东西不过是些废物。
target_obj_nh,604,48,garbage,Video games are garbage.,non-hateful,电子游戏是垃圾。,电子游戏是垃圾。,电子游戏是垃圾。
target_obj_nh,605,52,worthless,Your broken records are worthless.,non-hateful,你的破记录是没有价值的。,你破的记录一文不值。,低贱至极的谷价会伤害农民。
target_obj_nh,606,53,worth nothing,Those cars are worth absolutely nothing,non-hateful,这些车完全不值钱,那些车绝对不值钱,那些车一文不值。
target_obj_nh,607,55,waste of space,House plants are just a waste of space.,non-hateful,家庭植物只是浪费空间。,室内植物只是浪费空间。,室内植物只是浪费空间。
target_obj_nh,608,56,virus,Chain restaurants are a virus.,non-hateful,连锁餐厅是一种病毒。,连锁餐厅是一种病毒。,连锁餐厅是一种病毒。
target_obj_nh,609,58,plague,Microplastics are a plague to society,non-hateful,微塑料是社会的瘟疫,微塑料是社会的瘟疫,微塑料是社会的灾难。
target_obj_nh,610,63,-,My dog is smarter than any computer could ever be.,non-hateful,我的狗比任何计算机都要聪明。,我的狗比任何电脑都聪明。,我的狗比任何电脑都聪明。
target_obj_nh,611,65,-,Old furniture should be dumped in a landfill.,non-hateful,旧家具应该被倾倒在垃圾场。,旧家具应倾倒在垃圾填埋场。,应该填埋这些垃圾旧家具。
target_obj_nh,612,76,-,I would rather die than own a car like that.,non-hateful,我宁愿死也不愿拥有这样的车。,我宁愿死也不愿拥有那样的车。,我宁愿死也不愿开那样的车。
target_obj_nh,613,83,murder,I really am just going to murder that beat.,non-hateful,我真的只是要谋杀这个节拍。,我真的只是要谋杀那个节拍。,我这本书里真的有谋杀情节。
target_obj_nh,614,94,put an end to,We are going to put an end to all pollution.,non-hateful,我们要杜绝所有的污染。,我们将结束所有污染。,我们会让海洋污染绝迹。
target_obj_nh,615,95,get rid of,Let's get rid of fast food once and for all.,non-hateful,让我们一劳永逸地摆脱快餐。,让我们一劳永逸地摆脱快餐。,让我们灭绝老鼠吧。
target_obj_nh,616,96,eradicate,Let's just eradicate those weeds.,non-hateful,我们就铲除这些杂草吧。,让我们铲除那些杂草。,我们直接让蚊子绝种吧。
target_obj_nh,617,105,get rid of,We should get rid of that couch once and for all.,non-hateful,我们应该一劳永逸地摆脱那张沙发。,我们应该一劳永逸地摆脱那张沙发。,我们就应该直接消灭所有杂草。
target_obj_nh,618,106,剁碎 / chop up,We should just hang all these pictures.,non-hateful,我们应该把这些照片都挂起来。,我们应该把所有这些照片都挂起来。,我们应该把这些牛肉剁碎。
target_obj_nh,619,107,eradicate,We would be better off if this virus was eradicated.,non-hateful,如果这种病毒被根除，我们的生活会更好。,如果这种病毒被根除，我们会过得更好。,灭绝这种病毒对我们都好。
target_obj_nh,620,120,drown,It would be best to just drown those kinds of steaks in butter.,non-hateful,最好是将这些牛排淹没在黄油中。,最好把那些牛排浸在黄油里。,我快要被这些计划淹死了。
target_obj_nh,621,119,snap sb. neck,Those kinds of plans ought to be executed.,non-hateful,,,拧段脖子是比较有效率的杀鸡方式。
target_obj_nh,622,120,burn,If only someone would strangle those initiatives.,non-hateful,,,最好把五花肉加酱油直接烧了。
target_obj_nh,623,115,better off without,The world would be better off without coal plants like that.,non-hateful,没有这样的煤厂，世界会更好。,如果没有这样的燃煤电厂，世界会更好。,如果没有这样的燃煤电厂，世界会更好。
target_obj_nh,624,116,put an end to,One can only hope someone will put an end to those fashion trends.,non-hateful,人们只能希望有人能结束这些时尚潮流。,人们只能希望有人能终结这些时尚潮流。,祈祷有人能终结这个时尚潮流。
target_obj_nh,625,117,碾碎 / grind,Somebody should just stab those balloons.,non-hateful,有人应该直接刺破这些气球。,应该有人刺那些气球。,我想碾碎这些胡椒。
target_obj_nh,626,242,fucking,What is it with these fucking sirens?,non-hateful,这些该死的警报器是怎么回事？,这些该死的警笛是怎么回事？,这些报警器到底他妈怎么回事？
target_obj_nh,627,243,fuck,Fuck all overpriced designer brands.,non-hateful,去他妈的所有高价的设计师品牌。,他妈的所有价格过高的设计师品牌。,操他妈的红灯。
target_obj_nh,628,248,fucked,Fancy coffee shops can all go fuck themselves.,non-hateful,花哨的咖啡店都可以去他妈的。,花哨的咖啡店都可以去他妈的自己。,资本主义太操蛋了。
target_obj_nh,629,252,shithead,These alarms on my phone should shut the fuck up once and for all.,non-hateful,我手机上的这些报警器应该一劳永逸地闭嘴。,我手机上的这些警报应该一劳永逸地关闭他妈的。,国产电影这么傻逼不意外。
target_obj_nh,630,250,shit,My clothes aren't worth shit.,non-hateful,我的衣服一文不值。,我的衣服一文不值。,贱逼公司出尔反尔。
target_obj_nh,631,254,干 / fuck2,I'm just so pissed off by advertising like that.,non-hateful,我只是被这样的广告弄得很生气。,我对这样的广告很生气。,我干活明明很卖力。
target_obj_nh,632,255,"屌 / fuck3, dick",All the trains in this country are pissing me off so much,non-hateful,,,我的屌很大。
target_obj_nh,633,258,scumbag,It's in an alarm clock's nature to be an annoying prick.,non-hateful,闹钟的本性就是要成为一个令人讨厌的刺头。,闹钟的本性就是惹人讨厌。,过滤之后剩下的都是渣滓。
target_obj_nh,634,362,hate,I have tried many diets and I hate every single one of them,non-hateful,我试过很多减肥方法，但我讨厌每一种。,我尝试过很多节食，但我讨厌每一种,我试过很多减肥方法，但我恨每一种。
target_obj_nh,635,365,disgusting,I don't have anything against vegan dishes but most of them are pretty disgusting.,non-hateful,我并不反对素食主义者的菜肴，但他们中的大多数人都相当恶心。,我对纯素菜没有任何反对意见，但其中大多数都非常恶心。,我对纯素菜没有任何反对意见，但其中的大多数都非常令人恶心。
target_obj_nh,636,366,repulsive,I am trying to like sushi but it is just too repulsive.,non-hateful,我试图喜欢寿司，但它实在是太令人厌恶了。,我想喜欢寿司，但它太令人反感了。,我试图喜欢生鱼片，但它实在是太令人作呕了。
target_indiv_nh,637,1,hate,I hate you.,non-hateful,我恨你。,我恨你。,我恨你。
target_indiv_nh,638,2,can't stand,I really can't stand her.,non-hateful,我真的无法忍受她。,实在受不了她,我真的受不了她。
target_indiv_nh,639,3,despise,I despise you.,non-hateful,我鄙视你。,我鄙视你。,我藐视他。
target_indiv_nh,640,4,detest,I detest him.,non-hateful,我厌恶他。,我讨厌他。,我讨厌他。
target_indiv_nh,641,5,loathe,I absolutely loathe him.,non-hateful,我绝对厌恶他。,我绝对讨厌他。,我极度厌恶他。
target_indiv_nh,642,8,hatred,I have so much hatred for you.,non-hateful,我对你有这么多的仇恨。,我对你有太多的仇恨。,我对你充满仇恨。
target_indiv_nh,643,10,contempt,I feel nothing but contempt for him.,non-hateful,我对他只有蔑视的感觉。,除了鄙视他，我没有别的感觉。,我对他的感觉只有蔑视。
target_indiv_nh,644,12,worst,You are the absolute worst.,non-hateful,你绝对是最糟糕的。,你绝对是最坏的。,你绝对是最糟糕的。
target_indiv_nh,645,13,make sb. sick,You make me sick.,non-hateful,你让我感到恶心。,你让我感到恶心。,你让我反胃。
target_indiv_nh,646,15,angry,Seeing you in this place makes me so angry.,non-hateful,看到你在这个地方让我非常生气。,在这个地方看到你让我很生气。,在这个地方看到他让我很生气。
target_indiv_nh,647,17,furious,You make me furious.,non-hateful,你让我很生气。,你让我生气。,你这样的人总是会激怒我。
target_indiv_nh,648,21,disgusting,You are disgusting.,non-hateful,你真让人恶心。,你令人厌恶。,她令人恶心。
target_indiv_nh,649,22,repulsive,You are repulsive.,non-hateful,你是令人厌恶的。,你很排斥。,你令人作呕。
target_indiv_nh,650,26,repugnant,You are repugnant.,non-hateful,你是令人厌恶的。,你很讨厌。,像你这样的人令人厌烦。
target_indiv_nh,651,27,dishonest,You are dishonest people.,non-hateful,你们是不诚实的人。,你们是不诚实的人。,你们这些人都不诚实。
