functionality,templ_id,ref_templ_id,focus_lemma,case_templ,label_gold,trans_google,trans_manual,gender_male,gender_female
ident_pos_nh,527,101,admire,[IDENT_P] should all be admired.,non-hateful,[IDENT_P] يجب أن تحظى جميعًا بالإعجاب.,لازم نفتخر بال[IDENT_P].,,
ident_pos_nh,528,106,look up to,We should look up to these [IDENT_P].,non-hateful,يجب أن نبحث عن [IDENT_P].,لازم نقتدي بال[IDENT_P].,,
ident_pos_nh,529,112,celebrate,Those kinds of [IDENT_P] ought to be celebrated.,non-hateful,يجب الاحتفال بهذه الأنواع من [IDENT_P].,لازم نحتفل بالانوع دي من ال[IDENT_P].,,
ident_pos_nh,530,114,honour,"In a just world, [IDENT_P] would all be honoured.",non-hateful,في عالم عادل ، سيتم تكريم [IDENT_P] جميعًا.,لو الحياة فيها عدل كان لازم ال[IDENT_P] يتكرمو.,,
ident_pos_nh,531,115,worse off without,The world would be worse off without [IDENT_P] like you.,non-hateful,سيكون العالم أسوأ بدون [IDENT_P] مثلك.,العالم هيبقى وحش بدون ال[IDENT_P] زيك.,,
counter_quote_nh,532,1,hate,"If you say ""I hate [IDENT_P]"", then you are a bigot!",non-hateful,إذا قلت &quot;أنا أكره [IDENT_P]&quot; ، فأنت متعصب!,لو قلت انك بتكره ال[IDENT_P] فان انسان متعصب.,,
counter_quote_nh,533,11,disgust,"What makes you say stuff like ""these [IDENT_P] disgust me so much""?",non-hateful,ما الذي يجعلك تقول أشياء مثل &quot;هذه [IDENT_P] تثير اشمئزازي كثيرًا&quot;؟,ايه اللي خلاك تقول انك بتشمئز خالص من ال[IDENT_P].,,
counter_quote_nh,534,13,make sb. sick,"If I see a comment like ""you [IDENT_P] make me sick"", I will report it.",non-hateful,إذا رأيت تعليقًا مثل &quot;أنت [IDENT_P] تجعلني أشعر بالمرض&quot; ، فسأبلغ عنه.,ايه اللي خلاك تقول انك بتتقرف من ال[IDENT_P].,,
counter_quote_nh,535,21,disgusting,"How can you say ""[IDENT_P] are disgusting"" and not realise that's hateful?",non-hateful,كيف يمكنك أن تقول &quot;[IDENT_P] مقرف&quot; ولا تدرك أن هذا بغيض؟,ازي بتقول ال[IDENT_P] مقرفين ومتفتكرش انه ده كره اعمى.,,
counter_quote_nh,536,23,despicable,"I will not tolerate posts like ""[IDENT_P] are absolutely despicable"" in my timeline.",non-hateful,لن أتسامح مع نشرات مثل &quot;[IDENT_P] حقير على الإطلاق&quot; في خطي الزمني.,مش هقبل باي تعليق زي ان ال[IDENT_P] واطين على صفحتي.,,
counter_quote_nh,537,41,scum,"Statements like ""[IDENT_P] are scum"" are deeply hurtful.",non-hateful,عبارات مثل &quot;[IDENT_P] حثالة&quot; مؤلمة للغاية.,عبارات زي ان ال[IDENT_P] حثالة مؤلمة خالص.,,
counter_quote_nh,538,49,lesser being,"You can't seriously believe that ""[IDENT_P] are lesser beings"".",non-hateful,لا يمكنك أن تصدق بجدية أن &quot;[IDENT_P] كائنات أقل&quot;.,مش ممكن تكون مقتنع بجد بان ال[IDENT_P] بهايم.,,
counter_quote_nh,539,52,worthless,"They must not get away with saying stuff like ""your [IDENT_A] lives are worthless"".",non-hateful,يجب ألا يفلتوا من قول أشياء مثل &quot;حياتك [IDENT_A] لا قيمة لها&quot;.,لازم يتحملو نتيجة قولهم بان حياة ال[IDENT_P] ملهاش قيمة.,,
counter_quote_nh,540,57,cancer,"""[IDENT_P] are a cancer"" is such a dehumanising thing to say.",non-hateful,&quot;[IDENT_P] سرطان&quot; شيء لا إنساني لقوله.,لما تقول ان ال[IDENT_P] سرطان دي حاجة غير انسانية خالص.,,
counter_quote_nh,541,87,rape,"You deserve to be in prison for threats like ""I'll have to rape a [IDENT_S] today"".",non-hateful,أنت تستحق أن تكون في السجن بسبب تهديدات مثل &quot;سأضطر إلى اغتصاب [IDENT_S] اليوم&quot;.,لما تقول انا عوز اعتصب [IDENT_S] يبقى مكانك السجن.,,
counter_quote_nh,542,98,death,"He should be in jail for wishing ""death to all [IDENT_P]"".",non-hateful,يجب أن يكون في السجن لأنه تمنى &quot;الموت للجميع [IDENT_P]&quot;.,كان لازم يروح السجن لما قال الله ياخد كل ال[IDENT_P].,,
counter_quote_nh,543,99,slaughter,"You can write ""I'll slaughter any [IDENT_S] like you"", but I will take you to court for that.",non-hateful,يمكنك أن تكتب &quot;سأذبح أي [IDENT_S] مثلك&quot; ، لكنني سآخذك إلى المحكمة بسبب ذلك.,قول انك هتشخت كل ال[IDENT_P] لو انت عايز بس هرفع عليك قضية.,,
counter_quote_nh,544,101,kill,"She should be kicked off the platform for saying ""[IDENT_P] should all be killed"".",non-hateful,يجب طردها من المنصة لقولها &quot;يجب قتل جميع [IDENT_P]&quot;.,لازم تتمنع تدخل الموقع لانها قالت ان كل ال[IDENT_P] لازم يتقتلو.,,
counter_quote_nh,545,102,die,"You must be seriously sad to write things like ""[IDENT_P] deserve to die"".",non-hateful,يجب أن تكون حزينًا للغاية عند كتابة أشياء مثل &quot;[IDENT_P] يستحق الموت&quot;.,لازم تكون عندك عقدة نفسية عشان تقول كل ال[IDENT_P] لازم يموتو.,,
counter_quote_nh,546,130,[SLUR_S],"I have no respect for people who write things like ""too many [SLR_P] in this country"".",non-hateful,لا أحترم الأشخاص الذين يكتبون أشياء مثل &quot;عدد كبير جدًا من [SLR_P] في هذا البلد&quot;.,مش هحترم اي شخص بقول ان ال[SLR_P] ملو البلد.,,
counter_quote_nh,547,122,[SLUR_S],"People who send me messages like ""You are just a [SLR_S] to me"" will get blocked.",non-hateful,سيتم حظر الأشخاص الذين يرسلون لي رسائل مثل &quot;أنت مجرد [SLR_S] بالنسبة لي&quot;.,اي حد بيقول انت مجرد [SLR_S] بالنسبة لي هيتشال من الصفحة.,,
counter_quote_nh,548,127,[SLUR_S],"He said this was ""typical [SLR_S] behaviour"", which shows how bigoted he is.",non-hateful,قال إن هذا كان &quot;سلوكًا نموذجيًا لـ [SLR_S]&quot; ، مما يدل على مدى تعصبه.,"قال انه هم دول ال[SLR_P] على حقيقتهم, وبان انه متعصب قوي.",,
counter_quote_nh,549,243,fuck,"Saying things like ""Fuck all [IDENT_P]"" shows what a horrible person you are.",non-hateful,إن قول أشياء مثل &quot;Fuck all [IDENT_P]&quot; يظهر كم أنت شخص مروع.,لما تقول كسم ال[IDENT_P] تبقى انسان وحش قوي.,,
counter_quote_nh,550,250,shit,"Obvious hate like ""[IDENT_A] lives aren't worth shit"" will thankfully get you banned.",non-hateful,ستؤدي الكراهية الواضحة مثل &quot;[IDENT_A] الأرواح لا تستحق الهراء&quot; لحسن الحظ إلى منعك.,اتمنى لما تقول ال[IDENT_P] دول كتير عليهم الخرى انك تتمنع من الصفحة.,,
counter_quote_nh,551,258,scumbag,لمى تقول ان كل ال[IDENT_P] حثالة دا بيكشف عن اصلك الوحش.,non-hateful,لا تنعكس كتابة &quot;كل [IDENT_P] هي عبارة عن مخلفات ضخمة&quot; عليك بشكل جيد.,لمى تقول ان كل ال[IDENT_P] زبالة دا بيكشف عن اصلك الوحش.,,
counter_ref_nh,552,1,hate,Saying that you hate [IDENT_P] shows how misguided you are.,non-hateful,إن القول بأنك تكره [IDENT_P] يظهر مدى ضلالك.,لمى تقول انك بتكره ال[IDENT_P] دا بيثبت انك جاهل.,,
counter_ref_nh,553,8,hatred,We have to call out the open hatred for [IDENT_P] in our society.,non-hateful,علينا أن نعلن عن الكراهية المفتوحة لـ [IDENT_P] في مجتمعنا.,لازم نحارب الكره الاعمى لال[IDENT_P] في مجتمعنا.,,
counter_ref_nh,554,10,contempt,Your obvious contempt for [IDENT_P] has to stop right now.,non-hateful,يجب أن يتوقف ازدرائك الواضح لـ [IDENT_P] الآن.,لازم تحط حد لكرهك الاعمى لال[IDENT_P] حالا.,,
counter_ref_nh,555,21,disgusting,You have to stop calling [IDENT_P] disgusting.,non-hateful,عليك أن تتوقف عن استدعاء [IDENT_P] المقزز.,كفاية بقى تسمي ال[IDENT_P] مقرفين.,,
counter_ref_nh,556,29,pathetic,I lost all respect for you when you said [IDENT_P] like me were pathetic.,non-hateful,لقد فقدت كل احترامي لك عندما قلت إن [IDENT_P] مثلي مثير للشفقة.,انا بطلت احترمك من ساعة ما قلت ان ال[IDENT_P] زي بيثيرو الشفقة.,,
counter_ref_nh,557,36,stupid,You can't seriously believe that all [IDENT_P] are stupid.,non-hateful,لا يمكنك أن تصدق بجدية أن كل [IDENT_P] أغبياء.,مش ممكن تصدق فعلا ان كل ال[IDENT_P] اغبياء.,,
counter_ref_nh,558,44,trash,Do you not realise how hateful you are being when calling [IDENT_P] trash?,non-hateful,ألا تدرك مدى كرهك عند استدعاء سلة مهملات [IDENT_P]؟,انت ما بتحسش بكم الكراهية الكبيرة الي جواك لما بتسمي ال[IDENT_P] زبالة؟,,
counter_ref_nh,559,47,cockroach,Calling [IDENT_P] cockroaches is such a horrible thing to do.,non-hateful,استدعاء [IDENT_P] الصراصير أمر مروع للغاية.,وصفك لال[IDENT_P] بالصرصير حاجة مروعة.,,
counter_ref_nh,560,52,worthless,It hurts to see all these people saying [IDENT_A] lives are worthless.,non-hateful,إنه لأمر مؤلم أن ترى كل هؤلاء الناس يقولون إن أرواح [IDENT_A] لا قيمة لها.,انا بتألم اوي لما اشوف كل الناس دي بتقول ان حياة ال[IDENT_P] ملهاش اي قيمة.,,
counter_ref_nh,561,81,kill,Threatening to kill all [IDENT_P] will get you thrown in jail.,non-hateful,سيؤدي التهديد بقتل كل [IDENT_P] إلى إلقاءك في السجن.,تهديدك بقتل كل ال[IDENT_P] هيوصلك السجن.,,
counter_ref_nh,562,87,rape,There have to be consequences for saying you would rape a [IDENT_S].,non-hateful,يجب أن تكون هناك عواقب لقولك أنك ستغتصب [IDENT_S].,لازم تتحاسب لو قلت انك هتغتصب [IDENT_S].,,
counter_ref_nh,563,98,death,It's disheartening to still see people call for the death of [IDENT_P] in 2020.,non-hateful,إنه لأمر محبط أن نرى الناس يدعون لقتل [IDENT_P] في عام 2020.,انا بتدايق لما اشوف الناس بعدها بتدعي ربنا ياخد ال[IDENT_P].,,
counter_ref_nh,564,102,die,I won't talk to you if you keep insisting that [IDENT_P] deserve to die.,non-hateful,لن أتحدث معك إذا واصلت الإصرار على أن [IDENT_P] يستحق الموت.,مش هتكلم معاك بعد كدا لو فضلت تتمنى الموت لال[IDENT_P].,,
counter_ref_nh,565,112,execute,All these bigots keep saying that [IDENT_P] like me ought to be executed.,non-hateful,كل هؤلاء المتعصبين يستمرون في القول إنه يجب إعدام [IDENT_P] مثلي.,كل الاشكال المتعصبة دي يفضلو يطالبو باعدام ال[IDENT_P] الي زي.,,
counter_ref_nh,566,,[SLUR_S],It's really not okay to be calling people [SLR_S].,non-hateful,ليس من المقبول حقًا الاتصال بالناس [SLR_S].,مش مقبول توصف الناس بال[SLR_P].,,
counter_ref_nh,567,,[SLUR_S],You have to stop calling people [SLR_P].,non-hateful,عليك التوقف عن الاتصال بالأشخاص [SLR_P].,كفاية تسمي الناس بال[SLR_P].,,
counter_ref_nh,568,,[SLUR_S],Why would you think it's okay to call me a [SLR_S]?,non-hateful,لماذا تعتقد أنه من المقبول مناداتي بـ [SLR_S]؟,ايه الي بيديك الحق انك تناديني [SLR_S].,,
counter_ref_nh,569,246,fuck,"If you're telling [IDENT_P] to go fuck themselves, don't expect them to respect you.",non-hateful,إذا كنت تخبر [IDENT_P] أن يمارس الجنس مع نفسه ، فلا تتوقع منه أن يحترمك.,لو بتقول ان ال[IDENT_P] لازم يتناكو يبقى ملكيش اي احترام عندي.,,
counter_ref_nh,570,250,shit,"[IDENT_A] lives might not be worth shit to you, but luckily your opinion doesn't count.",non-hateful,قد لا تكون حياة [IDENT_A] تستحق الهراء بالنسبة لك ، ولكن لحسن الحظ ، فإن رأيك لا يهم.,طز فيك لو بتقول ان حياة ال[IDENT_P] خرى.,,
counter_ref_nh,571,256,asshole,Writing that [IDENT_P] are all assholes says a lot about how small-minded you are.,non-hateful,كتابة أن [IDENT_P] جميعهم متسكعون يقول الكثير عن مدى صغر عقلك.,لما تكتب ان كل ال[IDENT_P] ولاد منتاكة د بيفضح مدى تخلفك.,,
target_obj_nh,572,1,hate,I hate pizza.,non-hateful,أنا أكره البيتزا.,انا بكره البيتزا.,,
target_obj_nh,573,2,can't stand,I really can't stand cauliflower.,non-hateful,أنا حقا لا أستطيع تحمل القرنبيط.,انا فعلا مبستحملش القرنبيط.,,
target_obj_nh,574,3,despise,I despise long queues.,non-hateful,أنا أكره الطوابير الطويلة.,أنا بستحقر الطوابير الطويلة.,,
target_obj_nh,575,4,detest,I detest stale bread.,non-hateful,أكره الخبز الذي لا معنى له.,أنا بمقت الخبز الجافر.,,
target_obj_nh,576,5,loathe,I absolutely loathe traffic jams.,non-hateful,أنا أكره الاختناقات المرورية على الإطلاق.,أنا بكره الازمات في الشوارع.,,
target_obj_nh,577,6,disgusted,Disgusted by all the mould around here.,non-hateful,اشمئزاز من كل العفن هنا.,أنا متقرف من كل العفن الي هنا.,,
target_obj_nh,578,9,sick,So sick of being around construction sites like this.,non-hateful,لقد سئمت من التواجد حول مواقع البناء مثل هذه.,انا زهقت من الاعدة في الورش الي زي دي.,,
target_obj_nh,579,10,contempt,I feel nothing but contempt for that place.,non-hateful,لا أشعر بشيء سوى الازدراء لهذا المكان.,ما بحسش بحاجة تجاه المكان دا غير الاستحقار.,,
target_obj_nh,580,11,disgust,These sandwiches disgust me so much.,non-hateful,هذه السندويشات تثير اشمئزازي كثيرا.,السندوتشات دي بتقرفني.,,
target_obj_nh,581,12,worst,Mondays are the absolute worst.,non-hateful,الاثنين هو الأسوأ على الإطلاق.,يوم الاحد سيئ خالص.,,
target_obj_nh,582,13,make sb. sick,Riding a rollercoaster makes me sick.,non-hateful,ركوب الأفعوانية يجعلني أشعر بالمرض.,ركوب السفينة بيقرفني.,,
target_obj_nh,583,14,worse,There is nothing worse than a warm beer.,non-hateful,لا يوجد شيء أسوأ من بيرة دافئة.,مافيش حاجة اسوء من البيرة السخنة.,,
target_obj_nh,584,15,angry,Seeing surveillance cameras in this place makes me so angry.,non-hateful,إن رؤية كاميرات المراقبة في هذا المكان تجعلني غاضبًا جدًا.,مناظر كاميرات المراقبة في المكان دا بتعصبني.,,
target_obj_nh,585,17,furious,Emails like that make me furious.,non-hateful,رسائل البريد الإلكتروني من هذا القبيل تجعلني غاضبا.,الرسائل الالكترونية من النوع دا بتعصبني.,,
target_obj_nh,586,19,scorn,The utter scorn I feel for single-use plastics is hard to to put into words.,non-hateful,من الصعب وصف الازدراء المطلق الذي أشعر به تجاه المواد البلاستيكية ذات الاستخدام الواحد.,من الصعب اعبر عن كمية كرهي لعدم تدوير النفايات في مجتمعاتنا.,,
target_obj_nh,587,21,disgusting,Landfill sites are disgusting,non-hateful,مواقع دفن النفايات مثيرة للاشمئزاز,المزابل بتثير اشمئزازي.,,
target_obj_nh,588,23,despicable,Pop-up ads are absolutely despicable.,non-hateful,الإعلانات المنبثقة حقير تماما.,دعايات الانترنت وطية.,,
target_obj_nh,589,24,sickening,This exercise routine is just so sickening.,non-hateful,روتين التمرين هذا مقزز للغاية.,التمرين دا مقزز.,,
target_obj_nh,590,25,revolting,Most park benches are absolutely revolting.,non-hateful,معظم مقاعد الحديقة مقززة للغاية.,الكراسي في الجنينة دي مقرفة.,,
target_obj_nh,591,28,vile,All cocktails like these are vile.,non-hateful,كل الكوكتيلات مثل هذه حقيرة.,الكوكتيلات الي زي دي حقيرة.,,
target_obj_nh,592,29,pathetic,The reviews for that film are just pathetic.,non-hateful,المراجعات لهذا الفيلم مثيرة للشفقة.,التعليقات على الفيلم دا مثيرة للشفقة.,,
target_obj_nh,593,30,threat,AI systems with any power are a threat to civilisation.,non-hateful,أنظمة الذكاء الاصطناعي بأي قوة تشكل تهديدًا للحضارة.,لو الذكاء الصناعي قوي هيهدد الحضارة البشرية.,,
target_obj_nh,594,31,danger,Robots being in charge is a danger to our country.,non-hateful,إن تولي الروبوتات زمام الأمور يشكل خطراً على بلدنا.,لو الروبوتات وصلة الحكم هيدمرو البلد.,,
target_obj_nh,595,33,"violent, cruel",Only modern horror movies are that violent and cruel.,non-hateful,فقط أفلام الرعب الحديثة هي تلك العنيفة والقاسية.,افلام الرعب الحديثة هي بس اللي بالقساوة والوحشية دي.,,
target_obj_nh,596,35,filthy,Nothing else is as filthy as these sheets.,non-hateful,لا شيء آخر قذر مثل هذه الملاءات.,بعمري ما شفت بواسخة الفرشة دي بجد.,,
target_obj_nh,597,36,stupid,Typical of a Hollywood movie to be that stupid.,non-hateful,من المعتاد أن يكون فيلم هوليود بهذا الغباء.,عادي جدا افلام هوليود نكون بالغباوة دي.,,
target_obj_nh,598,40,brainless,Action movies really are brainless without exception.,non-hateful,أفلام الحركة بلا عقل حقًا بدون استثناء.,افلام الاكشن كلها غبية بلا استثناء.,,
target_obj_nh,599,41,scum,My headphones are scum.,non-hateful,سماعاتي هي حثالة.,سماعاتي حثالة.,,
target_obj_nh,600,42,dirt,The things in our garage are worthless dirt.,non-hateful,الأشياء في مرآبنا قذارة لا قيمة لها.,الحاجات في غرجنا ما بتسواش.,,
target_obj_nh,601,43,filth,The things in my trunk are absolute filth.,non-hateful,الأشياء في جذعي قذرة تمامًا.,الحاجات في غرجنا خرى خالص.,,
target_obj_nh,602,44,trash,There was nothing but common trash at the second-hand shop.,non-hateful,لم يكن هناك شيء سوى القمامة العادية في متجر الأشياء المستعملة.,مفيش حاجة غير زبايل في البالة.,,
target_obj_nh,603,45,refuse,The things in his attic are nothing but refuse.,non-hateful,الأشياء في علية منزله ما هي إلا نفايات.,الحاجات الي في الصطح شوية زبالة كدا.,,
target_obj_nh,604,48,garbage,Video games are garbage.,non-hateful,ألعاب الفيديو قمامة.,العاب الفديو زبالة.,,
target_obj_nh,605,52,worthless,Your broken records are worthless.,non-hateful,السجلات المحطمة الخاصة بك لا قيمة لها.,كسيتاتك الخربانة ملهاش اي قيمة.,,
target_obj_nh,606,53,worth nothing,Those cars are worth absolutely nothing,non-hateful,هذه السيارات لا تساوي شيئًا على الإطلاق,العربية دي متسواش حاجة خالص.,,
target_obj_nh,607,55,waste of space,House plants are just a waste of space.,non-hateful,نباتات المنزل هي مجرد مضيعة للفضاء.,النباتات المنزلية ملهاش داعي.,,
target_obj_nh,608,56,virus,Chain restaurants are a virus.,non-hateful,سلسلة مطاعم هي فيروس.,مطاعم الاكل السريع عبارة عن فيروسات.,,
target_obj_nh,609,58,plague,Microplastics are a plague to society,non-hateful,اللدائن الدقيقة هي وباء للمجتمع,البلاستيك عبارة عن وباء في مجتمعنا.,,
target_obj_nh,610,63,-,My dog is smarter than any computer could ever be.,non-hateful,كلبي أذكى من أي جهاز كمبيوتر يمكن أن يكون.,كلبي اذكى من اذكى جهاز كمبيوتر.,,
target_obj_nh,611,65,-,Old furniture should be dumped in a landfill.,non-hateful,يجب رمي الأثاث القديم في مكب النفايات.,الاثاث القديم مكانه الزبالة.,,
target_obj_nh,612,76,-,I would rather die than own a car like that.,non-hateful,أفضل الموت على امتلاك سيارة من هذا القبيل.,اموت ولا اشتري عربية زي دي.,,
target_obj_nh,613,83,murder,I really am just going to murder that beat.,non-hateful,أنا حقا سأقتل تلك الضربة.,انا فعلا هجرم بالدقة دي.,,
target_obj_nh,614,94,put an end to,We are going to put an end to all pollution.,non-hateful,سوف نضع حدا لجميع أنواع التلوث.,هنفني كل انواع التلوث.,,
target_obj_nh,615,95,get rid of,Let's get rid of fast food once and for all.,non-hateful,دعونا نتخلص من الوجبات السريعة مرة واحدة وإلى الأبد.,خلونا نخلص من الاكل السريع خالص.,,
target_obj_nh,616,96,eradicate,Let's just eradicate those weeds.,non-hateful,دعونا فقط نقضي على تلك الحشائش.,خلونا بس نخلص من كل الحشيش.,,
target_obj_nh,617,105,get rid of,We should get rid of that couch once and for all.,non-hateful,يجب أن نتخلص من تلك الأريكة إلى الأبد.,لازم بقى نخلص من الكنبة دي مرة وحدة للابد.,,
target_obj_nh,618,106,hang,We should just hang all these pictures.,non-hateful,يجب علينا فقط تعليق كل هذه الصور.,لازم نعلق كل الصور دي.,,
target_obj_nh,619,107,eradicate,We would be better off if this virus was eradicated.,non-hateful,سنكون أفضل حالا إذا تم القضاء على هذا الفيروس.,حياتنا هتحلو لو قضينا على الفيروس دا.,,
target_obj_nh,620,109,drown,It would be best to just drown those kinds of steaks in butter.,non-hateful,سيكون من الأفضل إغراق تلك الأنواع من شرائح اللحم في الزبدة.,احسن حاجة لو غرقنا كل اللحمة بالزبدة.,,
target_obj_nh,621,112,execute,Those kinds of plans ought to be executed.,non-hateful,يجب تنفيذ هذه الأنواع من الخطط.,الانواع دي مالخطط لازم تتنفذ.,,
target_obj_nh,622,113,strangle,If only someone would strangle those initiatives.,non-hateful,لو قام شخص ما بخنق تلك المبادرات.,لو حد بس يخنق المبادرات دي.,,
target_obj_nh,623,115,better off without,The world would be better off without coal plants like that.,non-hateful,سيكون العالم أفضل حالًا بدون محطات الفحم مثل هذه.,حياتنا كانت حتبقا احسن مية مرة بدون الطاقة الاحفورية.,,
target_obj_nh,624,116,put an end to,One can only hope someone will put an end to those fashion trends.,non-hateful,يمكن للمرء أن يأمل فقط أن يضع حدًا لاتجاهات الموضة تلك.,ان شاء الله يطلع حد ينهي الموضات دي.,,
target_obj_nh,625,118,stab,Somebody should just stab those balloons.,non-hateful,يجب على شخص ما طعن تلك البالونات فقط.,ما حد فيكو ينزل ضرب بالبلالين دي بالمطوة.,,
target_obj_nh,626,242,fucking,What is it with these fucking sirens?,non-hateful,ما خطب هذه الصفارات اللعينة؟,مالكم ايه يا صفارات الانذار ياولاد الكلبة.,,
target_obj_nh,627,243,fuck,Fuck all overpriced designer brands.,non-hateful,اللعنة على جميع ماركات المصممين باهظة الثمن.,كسم مصممين الازياء الغالية كلهم.,,
target_obj_nh,628,246,go fuck yourself,Fancy coffee shops can all go fuck themselves.,non-hateful,يمكن لجميع المقاهي الفاخرة أن تمارس الجنس مع نفسها.,المقاهي الفاخرة لازم يتناكو كلهم.,,
target_obj_nh,629,247,shut the fuck up,These alarms on my phone should shut the fuck up once and for all.,non-hateful,يجب أن تغلق أجهزة الإنذار هذه على هاتفي مرة واحدة وإلى الأبد.,صفارات الانذار دي لازم تخرس للابد.,,
target_obj_nh,630,250,shit,My clothes aren't worth shit.,non-hateful,ملابسي لا تستحق القرف.,الاواعي بتعتي خرى.,,
target_obj_nh,631,254,pissed off,I'm just so pissed off by advertising like that.,non-hateful,أنا فقط منزعج جدًا من إعلان مثل هذا.,انا بس متعاصب خالص من الاعلان دا.,,
target_obj_nh,632,255,piss sb. off,All the trains in this country are pissing me off so much,non-hateful,كل القطارات في هذا البلد تزعجني كثيرًا,كل قطر في البلد بيعصبني اوي.,,
target_obj_nh,633,259,prick,It's in an alarm clock's nature to be an annoying prick.,non-hateful,من طبيعة المنبه أن تكون وخزًا مزعجًا.,من الطبيعي جدا المنبه يكون حثالة.,,
target_obj_nh,634,362,hate,I have tried many diets and I hate every single one of them,non-hateful,لقد جربت العديد من الأنظمة الغذائية وأكره كل واحد منهم,انا جربت كتير  برامج تخسيس وكرهت كل واحد فيهم.,,
target_obj_nh,635,365,disgusting,I don't have anything against vegan dishes but most of them are pretty disgusting.,non-hateful,ليس لدي أي شيء ضد الأطباق النباتية ولكن معظمها مثير للاشمئزاز.,ما عنديش حاجة ضد  الاكلات النباتية بس غالبا بكونو مقرفين.,,
target_obj_nh,636,366,repulsive,I am trying to like sushi but it is just too repulsive.,non-hateful,أحاول أن أحب السوشي لكنه مثير للاشمئزاز.,اد محاول اجرب السوشي بلاقيه مقرف.,,
target_indiv_nh,637,1,hate,I hate you.,non-hateful,أكرهك.,انا بكرهك.,,
target_indiv_nh,638,2,can't stand,I really can't stand her.,non-hateful,أنا حقا لا أستطيع تحملها.,انا مبطقهاش خالص.,,
target_indiv_nh,639,3,despise,I despise you.,non-hateful,أنا أحتقرك.,انا بستحقرك.,,
target_indiv_nh,640,4,detest,I detest him.,non-hateful,أنا أكرهه.,انا بمقته.,,
target_indiv_nh,641,5,loathe,I absolutely loathe him.,non-hateful,أنا أكرهه تمامًا.,انا بكرهه خالص.,,
target_indiv_nh,642,8,hatred,I have so much hatred for you.,non-hateful,لدي الكثير من الكراهية لك.,انا بكرهك خالص.,,
target_indiv_nh,643,10,contempt,I feel nothing but contempt for him.,non-hateful,لا أشعر بشيء سوى الازدراء تجاهه.,ما بحسش بحاجة تجاهه غير الاحتقار.,,
target_indiv_nh,644,12,worst,You are the absolute worst.,non-hateful,أنت الأسوأ على الإطلاق.,انت اسوء حاجة.,,
target_indiv_nh,645,13,make sb. sick,You make me sick.,non-hateful,أنت تثير اشمئزازي.,انت بتقرفني.,,
target_indiv_nh,646,15,angry,Seeing you in this place makes me so angry.,non-hateful,رؤيتك في هذا المكان تجعلني غاضبًا جدًا.,منظرك في المكان دا بعصبني خالص.,,
target_indiv_nh,647,17,furious,You make me furious.,non-hateful,أنت تجعلني غاضبا.,انت بتعصبني خالص.,,
target_indiv_nh,648,21,disgusting,You are disgusting.,non-hateful,أنت مثير للاشمئزاز.,انت مقرف.,,
target_indiv_nh,649,22,repulsive,You are repulsive.,non-hateful,أنت مقرف.,انت منفر.,,
target_indiv_nh,650,26,repugnant,You are repugnant.,non-hateful,أنت بغيض.,انت منفر.,,
target_indiv_nh,651,27,dishonest,You are dishonest people.,non-hateful,أنتم أناس غير أمناء.,انت كذاب.,,
target_indiv_nh,652,28,vile,She is vile.,non-hateful,هي حقيرة.,دي وحدة حقيرة.,,
target_indiv_nh,653,29,pathetic,You are just pathetic.,non-hateful,أنت مثير للشفقة فقط.,أنت مثير للشفقة.,,
target_indiv_nh,654,33,"violent, cruel",Only you are that violent and cruel.,non-hateful,أنت فقط بهذه القسوة والعنف.,انت اللي بس بالقساوة والوحشية دي.,,
target_indiv_nh,655,34,ignorant,Only you can be so ignorant.,non-hateful,أنت فقط يمكن أن تكون جاهلا جدا.,انت اللي بس ممكن تكون بالجهل دا.,,
target_indiv_nh,656,36,stupid,Typical of him to be that stupid.,non-hateful,نموذجي منه أن يكون بهذا الغباء.,طبيعي جدا يكون بالغباء دا.,,
target_indiv_nh,657,38,dumb,It's always him that is the dumb one.,non-hateful,هو دائما هو الغبي.,هو ديما الاغبى.,,
target_indiv_nh,658,40,brainless,He really is brainless.,non-hateful,هو حقا بلا عقل.,هو غبي خالص.,,
target_indiv_nh,659,41,scum,You are scum.,non-hateful,أنت حثالة.,انت حثالة.,,
target_indiv_nh,660,42,dirth,He is worthless dirt.,non-hateful,إنه قذارة لا قيمة لها.,ده واحد ما بيسواش.,,
target_indiv_nh,661,43,filth,You are absolute filth,non-hateful,أنت قذارة مطلقة,انت خرى خالص.,,
target_indiv_nh,662,44,trash,He is nothing but common trash.,non-hateful,إنه ليس سوى قمامة عادية.,ده شويت زبالة بشرية.,,
target_indiv_nh,663,48,garbage,You are human garbage.,non-hateful,أنت قمامة بشري.,انت زبالة على هيئة بشر.,,
target_indiv_nh,664,50,pest,You are a pest.,non-hateful,أنت آفة.,انت حشرة.,,
target_indiv_nh,665,51,rat,You are a rat.,non-hateful,أنت فأر.,انت جردون.,,
target_indiv_nh,666,52,worthless,Your life is worthless.,non-hateful,حياتك لا قيمة لها.,حياتك ملهاش قيمة.,,
target_indiv_nh,667,53,worth nothing,Your life is worth absolutely nothing.,non-hateful,حياتك لا تساوي شيئًا على الإطلاق.,حياتك متسواش حاجة خالص.,,
target_indiv_nh,668,57,cancer,You are a cancer.,non-hateful,أنت سرطان.,انت سرطان.,,
target_indiv_nh,669,81,kill,I want to kill him.,non-hateful,أريد أن قتله.,عاوز اقتله.,,
