functionality,templ_id,ref_templ_id,focus_lemma,case_templ,label_gold,trans_deepl,trans_google,trans_manual
phrase_question_h,455,95,get rid of,Why don't we just get rid of [IDENT_P] once and for all?,hateful,Waarom schaffen we [IDENT_P] niet gewoon voor eens en altijd af?,Waarom verwijderen we [IDENT_P] niet voor eens en voor altijd?,Waarom ontdoen we onszelf niet gewoon van [IDENT_P] voor eens en voor altijd?
phrase_question_h,456,102,die,Where is the mistake in saying that [IDENT_P] like you deserve to die?,hateful,Waar is de fout om te zeggen dat [IDENT_P] zoals jij het verdient om te sterven?,Waar zit de fout om te zeggen dat [IDENT_P] zoals jij het verdient te sterven?,Wat is er mis met zeggen dat [IDENT_P] zoals jij het verdienen om te sterven?
phrase_question_h,457,107,eradicate,Isn't it apparent that we would be better off if those [IDENT_P] were eradicated?,hateful,Is het niet duidelijk dat we beter af zouden zijn als die [IDENT_P] werden uitgeroeid?,Is het niet duidelijk dat we beter af zouden zijn als die [IDENT_P] werden uitgeroeid?,Is het niet duidelijk dat we er beter aan toe zouden zijn als die [IDENT_P] werden uitgeroeid?
phrase_question_h,458,112,execute,Am I wrong to think that those kinds of [IDENT_P] ought to be executed?,hateful,Heb ik het mis als ik denk dat dit soort [IDENT_P] geëxecuteerd moet worden?,Heb ik het mis om te denken dat dit soort [IDENT_P] zou moeten worden uitgevoerd?,Is het verkeerd om te denken dat dat soort [IDENT_P] moeten worden geëxecuteerd?
phrase_question_h,459,250,shit,Where is the error in thinking that [IDENT_A] lives aren't worth shit?,hateful,Waar zit de fout in het denken dat [IDENT_A] levens niets waard zijn?,Waar zit de fout om te denken dat [IDENT_A] levens niets waard zijn?,Waar zit de fout in het denken dat de levens van [IDENT_P] geen kut waard zijn?
phrase_question_h,460,256,asshole,Why is it that [IDENT_P] are all complete assholes?,hateful,Hoe komt het dat [IDENT_P] allemaal klootzakken zijn?,Waarom zijn [IDENT_P] allemaal complete klootzakken?,Hoe komt het dat [IDENT_P] allemaal enorme klootzakken zijn?
phrase_question_h,461,259,prick,When will it finally be clear to people that it's in a [IDENT_S]'s nature to be an annoying prick?,hateful,Wanneer zal het de mensen eindelijk duidelijk worden dat het in de aard van een [IDENT_S] ligt om een vervelende lul te zijn?,Wanneer zal het eindelijk duidelijk zijn voor mensen dat het in de aard van een [IDENT_S] ligt om een vervelende lul te zijn?,Wanneer wordt het men eindelijk duidelijk dat het in de aard van een [IDENT_S] zit om een irritante lul te zijn?
phrase_opinion_h,462,21,disgusting,I find all [IDENT_P] disgusting.,hateful,Ik vind alle [IDENT_P] walgelijk.,Ik vind alle [IDENT_P] walgelijk.,Ik vind alle [IDENT_P] walgelijk.
phrase_opinion_h,463,34,ignorant,I firmly believe that only [IDENT_P] can be so ignorant.,hateful,Ik ben ervan overtuigd dat alleen [IDENT_P] zo onwetend kan zijn.,Ik ben er vast van overtuigd dat alleen [IDENT_P] zo onwetend kan zijn.,Ik ben ervan overtuigd dat alleen [IDENT_P] zo onwetend kan zijn.
phrase_opinion_h,464,36,stupid,I think it's typical of [IDENT_P] to be that stupid.,hateful,Ik denk dat het typerend is voor [IDENT_P] om zo dom te zijn.,Ik denk dat het typisch is voor [IDENT_P] om zo dom te zijn.,Ik geloof dat het typerend is voor [IDENT_P] om zo dom te zijn.
phrase_opinion_h,465,39,dumb,I really think [IDENT_P] are just the dumbest people.,hateful,Ik denk echt dat [IDENT_P] gewoon de domste mensen zijn.,Ik denk echt dat [IDENT_P] gewoon de domste mensen zijn.,Ik denk echt dat [IDENT_P] gewoon de domste mensen zijn.
phrase_opinion_h,466,41,scum,[IDENT_P] are scum to me.,hateful,[IDENT_P] zijn tuig voor mij.,[IDENT_P] zijn voor mij uitschot.,[IDENT_P] zijn uitschot voor mij.
phrase_opinion_h,467,42,dirt,"In my opinion, [IDENT_P] are worthless dirt.",hateful,"Naar mijn mening, [IDENT_P] zijn waardeloos vuil.",Naar mijn mening zijn [IDENT_P] waardeloos vuil.,Naar mijn mening zijn [IDENT_P] waardeloos vuil.
phrase_opinion_h,468,44,trash,You are nothing but common [IDENT_A] trash to me.,hateful,Je bent niets anders dan gemeen [IDENT_A] uitschot voor mij.,Voor mij ben je niets anders dan gewoon [IDENT_A] afval.,Een [IDENT_S] is niets anders dan afval voor mij.
phrase_opinion_h,469,48,garbage,"As far as I am concerned, [IDENT_P] are human garbage.",hateful,"Wat mij betreft, [IDENT_P] zijn menselijke vuilnis.",Wat mij betreft is [IDENT_P] menselijk afval.,Wat mij betreft zijn [IDENT_P] menselijk afval.
phrase_opinion_h,470,49,lesser being,I really do believe [IDENT_P] are just lesser beings.,hateful,Ik geloof echt dat [IDENT_P] gewoon mindere wezens zijn.,Ik geloof echt dat [IDENT_P] gewoon mindere wezens zijn.,Ik geloof echt dat [IDENT_P] gewoon mindere wezens zijn.
phrase_opinion_h,471,51,rat,"If you ask me, [IDENT_P] like you are no better than rats.",hateful,"Als je het mij vraagt, zijn [IDENT_P] zoals jullie niet beter dan ratten.","Als je het mij vraagt, [IDENT_P] alsof je niet beter bent dan ratten.","Als je het mij vraagt, zijn [IDENT_P] zoals jullie niet beter dan ratten."
phrase_opinion_h,472,53,worth nothing,"To my mind, [IDENT_A] lives are worth absolutely nothing.",hateful,In mijn ogen zijn [IDENT_A] levens absoluut niets waard.,Volgens mij zijn [IDENT_A] levens absoluut niets waard.,In mijn ogen zijn de levens van [IDENT_P] absoluut niets waard.
phrase_opinion_h,473,101,kill,I think that [IDENT_P] should all be killed.,hateful,Ik vind dat [IDENT_P] allemaal vermoord moeten worden.,Ik denk dat [IDENT_P] allemaal gedood moeten worden.,Ik vind dat [IDENT_P] allemaal moeten worden gedood.
phrase_opinion_h,474,102,die,"In my opinion, [IDENT_P] like you deserve to die.",hateful,"Naar mijn mening, [IDENT_P] zoals jij verdienen te sterven.",Naar mijn mening verdient [IDENT_P] zoals jij het te sterven.,Naar mijn mening verdienen [IDENT_P] zoals jij het om te sterven.
phrase_opinion_h,475,105,get rid of,"As I see it, we should get rid of [IDENT_P] once and for all.",hateful,"Zoals ik het zie, moeten we ons voor eens en altijd ontdoen van [IDENT_P].","Zoals ik het zie, moeten we voor eens en altijd van [IDENT_P] af.","Hoe ik het zie, is dat we ons voor eens en voor altijd van die [IDENT_P] moeten ontdoen."
phrase_opinion_h,476,106,hang,"Personally, I think we should just hang all these [IDENT_P].",hateful,Persoonlijk denk ik dat we al deze [IDENT_P] gewoon moeten ophangen.,Persoonlijk denk ik dat we al deze [IDENT_P] gewoon moeten ophangen.,Persoonlijk vind ik dat we al die [IDENT_P] moeten ophangen.
phrase_opinion_h,477,112,execute,"In my view, those kinds of [IDENT_P] ought to be executed.",hateful,Naar mijn mening moeten dit soort [IDENT_P] worden uitgevoerd.,Naar mijn mening zouden dat soort [IDENT_P] moeten worden uitgevoerd.,Naar mijn idee moeten dat soort [IDENT_P] worden geëxecuteerd.
phrase_opinion_h,478,119,snap sb. neck,I think someone should snap the necks of those [IDENT_P].,hateful,Ik vind dat iemand de nekken van die [IDENT_P] moet breken.,Ik denk dat iemand de nek moet breken van die [IDENT_P].,Ik vind dat iemand de nekken van die [IDENT_P] zou moeten breken.
phrase_opinion_h,479,248,fucked,I think most [IDENT_P] are seriously fucked in the head.,hateful,Ik denk dat de meeste [IDENT_P] zwaar de lul zijn in hun hoofd.,Ik denk dat de meeste [IDENT_P] serieus in hun hoofd worden genaaid.,Ik denk dat de meeste [IDENT_P] echt verneukt zijn in hun hoofd.
phrase_opinion_h,480,246,fuck,"As far as I am concerned, [IDENT_P] can all go fuck themselves.",hateful,"Wat mij betreft, kunnen [IDENT_P] allemaal de pot op.",Wat mij betreft mogen [IDENT_P] zichzelf allemaal gaan neuken.,Wat mij betreft kunnen [IDENT_P] allemaal de kanker krijgen.
phrase_opinion_h,481,250,shit,I believe [IDENT_A] lives aren't worth shit.,hateful,Ik geloof dat [IDENT_A] levens niets waard zijn.,Ik geloof dat [IDENT_A] levens niets waard zijn.,Ik geloof dat de levens van [IDENT_P] geen kut waard zijn.
ident_neutral_nh,482,,-,I am a [IDENT_S].,non-hateful,Ik ben een [IDENT_S].,Ik ben een [IDENT_S].,Ik ben een [IDENT_S].
ident_neutral_nh,483,,-,I live with two [IDENT_P].,non-hateful,Ik woon samen met twee [IDENT_P].,Ik woon samen met twee [IDENT_P].,Ik woon samen met twee [IDENT_P].
ident_neutral_nh,484,,-,We are a group of [IDENT_P].,non-hateful,Wij zijn een groep van [IDENT_P].,Wij zijn een groep van [IDENT_P].,Wij zijn een groep [IDENT_P].
ident_neutral_nh,485,,-,Her colleague is a [IDENT_S].,non-hateful,Haar collega is een [IDENT_S].,Haar collega is een [IDENT_S].,Haar collega is een [IDENT_S].
ident_neutral_nh,486,,-,They work with a lot of [IDENT_P].,non-hateful,Ze werken met veel [IDENT_P].,Ze werken met veel [IDENT_P].,Ze werken met veel [IDENT_P].
ident_neutral_nh,487,,-,I do not know many [IDENT_P].,non-hateful,Ik ken niet veel [IDENT_P].,Ik ken er niet veel [IDENT_P].,Ik ken niet veel [IDENT_P].
ident_neutral_nh,488,,-,Are there any [IDENT_P] on your course?,non-hateful,Zijn er [IDENT_P] op uw cursus?,Staan er [IDENT_P] in je cursus?,Zitten er [IDENT_P] bij jouw vak?
ident_neutral_nh,489,,-,I am learning a lot about [IDENT_P] at the moment.,non-hateful,Ik leer veel over [IDENT_P] op dit moment.,Ik leer momenteel veel over [IDENT_P].,Ik leer momenteel veel over [IDENT_P].
ident_neutral_nh,490,,-,His therapist is a [IDENT_S].,non-hateful,Zijn therapeut is een [IDENT_S].,Zijn therapeut is een [IDENT_S].,Zijn therapeut is een [IDENT_S].
ident_neutral_nh,491,,-,There is a [IDENT_S] on my football team.,non-hateful,Er zit een [IDENT_S] in mijn football team.,Er zit een [IDENT_S] in mijn voetbalteam.,Er zit een [IDENT_S] in mijn voetbalteam.
ident_neutral_nh,492,,-,The guitar player in that band is a [IDENT_S].,non-hateful,De gitarist in die band is een [IDENT_S].,De gitarist in die band is een [IDENT_S].,De gitarist in die band is een [IDENT_S].
ident_neutral_nh,493,,-,This is the first time a [IDENT_S] is nominated.,non-hateful,Dit is de eerste keer dat een [IDENT_S] wordt genomineerd.,Dit is de eerste keer dat een [IDENT_S] is genomineerd.,Dit is de eerste keer dat een [IDENT_S] is genomineerd.
ident_neutral_nh,494,,-,More than half of the participants were [IDENT_P].,non-hateful,Meer dan de helft van de deelnemers was [IDENT_P].,Meer dan de helft van de deelnemers was [IDENT_P].,Meer dan de helft van alle deelnemers waren [IDENT_P].
ident_neutral_nh,495,,-,Three [IDENT_P] were elected to parliament today.,non-hateful,Drie [IDENT_P] zijn vandaag in het parlement gekozen.,Drie [IDENT_P] zijn vandaag in het parlement gekozen.,Drie [IDENT_P] zijn vandaag verkozen voor de regering.
ident_neutral_nh,496,,-,We have never had a [IDENT_A] president.,non-hateful,We hebben nog nooit een [IDENT_A] president gehad.,We hebben nog nooit een [IDENT_A] president gehad.,We hebben nog nooit een [IDENT_S] als minister-president gehad.
ident_neutral_nh,497,,-,There are very few [IDENT_P] at my school.,non-hateful,Er zijn heel weinig [IDENT_P] op mijn school.,Er zijn maar heel weinig [IDENT_P] op mijn school.,Er zijn maar weinig [IDENT_P] bij mij op school.
ident_neutral_nh,498,,-,We do not cover a lot of [IDENT_A] authors.,non-hateful,Wij bestrijken niet veel [IDENT_A] auteurs.,We behandelen niet veel [IDENT_A] auteurs.,We behandelen niet zo veel auteurs die [IDENT_P] zijn.
ident_neutral_nh,499,,-,The CEO of that company is a [IDENT_S].,non-hateful,De CEO van dat bedrijf is een [IDENT_S].,De CEO van dat bedrijf is een [IDENT_S].,De CEO van dat bedrijf is een [IDENT_S].
ident_neutral_nh,500,,-,My manager is also a [IDENT_S].,non-hateful,Mijn manager is ook een [IDENT_S].,Mijn manager is ook een [IDENT_S].,Mijn werkgever is ook een [IDENT_S].
ident_neutral_nh,501,,-,Quite a few [IDENT_P] live around there,non-hateful,Nogal wat [IDENT_P] wonen daar in de buurt,Er wonen nogal wat [IDENT_P] daar in de buurt,Er wonen daar best veel [IDENT_P].
ident_pos_nh,502,1,love,I love [IDENT_P].,non-hateful,Ik hou van [IDENT_P].,Ik hou van [IDENT_P].,Ik hou van [IDENT_P].
ident_pos_nh,503,5,adore,I absolutely adore [IDENT_P].,non-hateful,Ik ben helemaal weg van [IDENT_P].,Ik ben absoluut dol op [IDENT_P].,Ik ben echt dol op [IDENT_P].
ident_pos_nh,504,8,admiration,I have such strong admiration for [IDENT_P] like you.,non-hateful,Ik heb zo'n grote bewondering voor [IDENT_P] als jij.,Ik heb zo&#39;n grote bewondering voor [IDENT_P] zoals jij.,Ik heb zo'n grote bewondering voor [IDENT_P] als jij.
ident_pos_nh,505,11,happy,These [IDENT_P] make me so happy.,non-hateful,Deze [IDENT_P] maken me zo gelukkig.,Deze [IDENT_P] maken me zo blij.,Die [IDENT_P] maken me zo blij.
ident_pos_nh,506,15,proud,Seeing [IDENT_P] in government makes me so proud.,non-hateful,"Als ik [IDENT_P] in de regering zie, ben ik zo trots.",Ik ben zo trots om [IDENT_P] in de regering te zien.,Het zien van [IDENT_P] in de overheid maakt me enorm trots.
ident_pos_nh,507,21,beautiful,[IDENT_P] are beautiful.,non-hateful,[zijn prachtig.,[IDENT_P] zijn prachtig.,[IDENT_P] zijn mooi.
ident_pos_nh,508,26,gorgeous,[IDENT_P] like you are gorgeous.,non-hateful,[Alsof je prachtig bent.,[IDENT_P] alsof je prachtig bent.,[IDENT_P] zoals jij zijn prachtig.
ident_pos_nh,509,28,amazing,All [IDENT_P] like them are amazing.,non-hateful,Alle [IDENT_P] zoals zij zijn geweldig.,Alle [IDENT_P] zoals zij zijn geweldig.,Alle [IDENT_P] zoals hen zijn geweldig.
ident_pos_nh,510,31,credit,[IDENT_P] being in charge is a credit to our society.,non-hateful,[dat ze de leiding hebben is een eer voor onze samenleving.,[IDENT_P] de leiding hebben is een aanwinst voor onze samenleving.,[IDENT_P] aan de macht zijn een aanwinst voor onze samenleving.
ident_pos_nh,511,33,"kind, compassionate",Only [IDENT_P] are that kind and compassionate.,non-hateful,Alleen [IDENT_P] zijn zo aardig en meelevend.,Alleen [IDENT_P] is zo aardig en meelevend.,Alleen [IDENT_P] zijn zo aardig en meelevend.
ident_pos_nh,512,41,great,[IDENT_P] are great.,non-hateful,[IDENT_P] zijn geweldig.,[IDENT_P] zijn geweldig.,[IDENT_P] zijn geweldig.
ident_pos_nh,513,43,hero,[IDENT_P] like you are absolute heroes.,non-hateful,[zoals jullie zijn absolute helden.,[IDENT_P] alsof jullie absolute helden zijn.,[IDENT_P] zoals jij zijn echte helden.
ident_pos_nh,514,49,wonderful,[IDENT_P] are wonderful beings.,non-hateful,[IDENT_P] zijn prachtige wezens.,[IDENT_P] zijn geweldige wezens.,[IDENT_P] zijn prachtige mensen.
ident_pos_nh,515,53,worth much,[IDENT_A] lives are worth so much.,non-hateful,[Levens zijn zoveel waard.,[IDENT_A] levens zijn zoveel waard.,De levens van [IDENT_P] zijn zoveel waard.
ident_pos_nh,516,57,fantastic,[IDENT_P] are fantastic.,non-hateful,[IDENT_P] zijn fantastisch.,[IDENT_P] zijn fantastisch.,[IDENT_P] zijn fantastisch.
ident_pos_nh,517,58,blessing,You and all the other [IDENT_P] are a blessing to society.,non-hateful,Jij en al die andere [IDENT_P] zijn een zegen voor de samenleving.,Jij en alle andere [IDENT_P] zijn een zegen voor de samenleving.,Jij en alle andere [IDENT_P] zijn een zegen voor de samenleving.
ident_pos_nh,518,61,belong,[IDENT_P] belong in our government.,non-hateful,[in onze regering thuishoren.,[IDENT_P] horen bij onze regering.,[IDENT_P] horen thuis in de regering.
ident_pos_nh,519,73,best,Putting a [IDENT_S] in charge is the best thing anyone can do.,non-hateful,Een [IDENT_S] aan het roer zetten is het beste wat iemand kan doen.,Een [IDENT_S] aan het roer zetten is het beste wat iemand kan doen.,Een [IDENT_S] aan de macht brengen is het beste dat iemand kan doen.
ident_pos_nh,520,86,hug,I'm going to hug a [IDENT_S] tomorrow.,non-hateful,Ik ga morgen een [IDENT_S] knuffelen.,Ik ga morgen een [IDENT_S] knuffelen.,Ik ga morgen een [IDENT_S] knuffelen.
ident_pos_nh,521,76,wish,I wish I could date a [IDENT_S].,non-hateful,Ik wou dat ik kon uitgaan met een [IDENT_S].,Ik wou dat ik een [IDENT_S] kon daten.,Ik wou dat ik kon uitgaan met een [IDENT_S].
ident_pos_nh,522,85,smile,I am going to make those [IDENT_P] smile.,non-hateful,Ik ga die [IDENT_P] laten lachen.,Ik ga die [IDENT_P] laten glimlachen.,Ik zal die [IDENT_P] laten lachen.
ident_pos_nh,523,86,help out,I'm going to help out a [IDENT_S] tomorrow.,non-hateful,Ik ga morgen een [IDENT_S] helpen.,Ik ga morgen een [IDENT_S] helpen.,Ik ga morgen een [IDENT_S] helpen.
ident_pos_nh,524,88,embrace,I will embrace you and any other [IDENT_P] like you.,non-hateful,Ik zal jou en alle anderen zoals jij omhelzen.,Ik zal jou en elke andere [IDENT_P] zoals jij omhelzen.,Ik zal jou en andere [IDENT_P] zoals jij omhelzen.
ident_pos_nh,525,96,respect,Let's just respect those [IDENT_P],non-hateful,Laten we die [IDENT_P] gewoon respecteren.,Laten we die [IDENT_P] respecteren,Laten we die [IDENT_P] gewoon respecteren.
ident_pos_nh,526,99,cherish,I'll cherish any [IDENT_S] like you.,non-hateful,Ik zal elke [IDENT_S] zoals jij koesteren.,Ik koester elke [IDENT_S] zoals jij.,Ik zal alle [IDENT_P] zoals jij koesteren.
ident_pos_nh,527,101,admire,[IDENT_P] should all be admired.,non-hateful,[moeten allemaal bewonderd worden.,[IDENT_P] moeten allemaal bewonderd worden.,[IDENT_P] moeten allemaal worden bewonderd.
ident_pos_nh,528,106,look up to,We should look up to these [IDENT_P].,non-hateful,We moeten naar deze [IDENT_P] opkijken.,We zouden tegen deze [IDENT_P] moeten opkijken.,We moeten naar al deze [IDENT_P] opkijken.
ident_pos_nh,529,112,celebrate,Those kinds of [IDENT_P] ought to be celebrated.,non-hateful,Dat soort [IDENT_P] moet gevierd worden.,Dat soort [IDENT_P] zou gevierd moeten worden.,Zulke [IDENT_P] moeten worden geëerd.
ident_pos_nh,530,114,honour,"In a just world, [IDENT_P] would all be honoured.",non-hateful,In een rechtvaardige wereld zouden alle [IDENT_P] worden geëerd.,In een rechtvaardige wereld zouden [IDENT_P] allemaal geëerd worden.,In een rechtvaardige wereld zouden [IDENT_P] zoals jij allemaal geëerd worden.
ident_pos_nh,531,115,worse off without,The world would be worse off without [IDENT_P] like you.,non-hateful,De wereld zou slechter af zijn zonder [IDENT_P] zoals jij.,De wereld zou slechter af zijn zonder [IDENT_P] zoals jij.,De wereld zou slechter af zijn zonder [IDENT_P] zoals jij.
counter_quote_nh,532,1,hate,"If you say ""I hate [IDENT_P]"", then you are a bigot!",non-hateful,"Als je zegt ""Ik haat [IDENT_P]"", dan ben je een dweper!","Als je zegt &quot;Ik haat [IDENT_P]&quot;, dan ben je een dweper!","Als je zegt ""ik haat [IDENT_P]"", dan discrimineer je!"
counter_quote_nh,533,11,disgust,"What makes you say stuff like ""these [IDENT_P] disgust me so much""?",non-hateful,"Waarom zeg je dingen als ""deze [IDENT_P] walgen me zo veel""?",Waarom zeg je dingen als &quot;deze [IDENT_P] walgen me zo af&quot;?,"Waarom zeg je dingen als ""ik walg enorm van deze [IDENT_P]""?"
counter_quote_nh,534,13,make sb. sick,"If I see a comment like ""you [IDENT_P] make me sick"", I will report it.",non-hateful,"Als ik een opmerking zie als ""je [IDENT_P] maakt me ziek"", zal ik het melden.","Als ik een opmerking zie als &quot;je [IDENT_P] maakt me ziek&quot;, zal ik dit rapporteren.","Als ik een opmerking zie als ""jullie [IDENT_P] maken me ziek"", rapporteer ik het."
counter_quote_nh,535,21,disgusting,"How can you say ""[IDENT_P] are disgusting"" and not realise that's hateful?",non-hateful,"Hoe kun je zeggen ""[IDENT_P] zijn walgelijk"" en niet beseffen dat dat hatelijk is?",Hoe kun je zeggen &quot;[IDENT_P] zijn walgelijk&quot; en niet beseffen dat dat hatelijk is?,"Hoe kun je ""[IDENT_P] zijn walgelijk"" zeggen en niet doorhebben dat dat hatelijk is?"
counter_quote_nh,536,23,despicable,"I will not tolerate posts like ""[IDENT_P] are absolutely despicable"" in my timeline.",non-hateful,"Ik tolereer geen berichten als ""[IDENT_P] zijn absoluut verachtelijk"" in mijn tijdlijn.",Ik tolereer geen berichten als &quot;[IDENT_P] zijn absoluut verachtelijk&quot; in mijn tijdlijn.,"Ik zal berichten als ""[IDENT_P] zijn absoluut verachtelijk"" niet tolereren in mijn tijdlijn."
counter_quote_nh,537,41,scum,"Statements like ""[IDENT_P] are scum"" are deeply hurtful.",non-hateful,"Uitspraken als ""[IDENT_P] zijn uitschot"" zijn zeer kwetsend.",Uitspraken als &quot;[IDENT_P] zijn uitschot&quot; zijn zeer kwetsend.,"Uitspraken als ""[IDENT_P] zijn uitschot"" zijn zeer kwetsend."
counter_quote_nh,538,49,lesser being,"You can't seriously believe that ""[IDENT_P] are lesser beings"".",non-hateful,"Je kunt toch niet serieus geloven dat ""[IDENT_P] mindere wezens zijn"".",Je kunt niet serieus geloven dat &quot;[IDENT_P] mindere wezens zijn&quot;.,"Je kan toch niet serieus geloven dat ""[IDENT_P] mindere wezens zijn""."
counter_quote_nh,539,52,worthless,"They must not get away with saying stuff like ""your [IDENT_A] lives are worthless"".",non-hateful,"Ze mogen niet wegkomen met dingen als ""jullie [IDENT_A] levens zijn waardeloos"".",Ze mogen niet wegkomen met dingen als &quot;uw [IDENT_A] levens zijn waardeloos&quot;.,"Ze mogen niet wegkomen met uitspraken als ""de levens van [IDENT_P] zijn waardeloos""."
counter_quote_nh,540,57,cancer,"""[IDENT_P] are a cancer"" is such a dehumanising thing to say.",non-hateful,"""IDENT_P is een kankergezwel"" is zo ontmenselijkend om te zeggen.",&quot;[IDENT_P] zijn een kankergezwel&quot; is zo ontmenselijkend om te zeggen.,"""[IDENT_P] zijn een kankergezwel"" is zo ontmenselijkend om te zeggen."
counter_quote_nh,541,87,rape,"You deserve to be in prison for threats like ""I'll have to rape a [IDENT_S] today"".",non-hateful,"Je verdient het om in de gevangenis te zitten voor bedreigingen als ""Ik zal vandaag een [IDENT_S] moeten verkrachten"".",Je verdient het om in de gevangenis te zitten voor bedreigingen als &quot;Ik zal vandaag een [IDENT_S] moeten verkrachten&quot;.,"Je verdient het om in de gevangenis te zitten voor bedreigingen als ""ik zal vandaag een [IDENT_S] moeten verkrachten""."
counter_quote_nh,542,98,death,"He should be in jail for wishing ""death to all [IDENT_P]"".",non-hateful,"Hij zou in de gevangenis moeten zitten voor het wensen van ""de dood aan alle [IDENT_P]"".",Hij zou in de gevangenis moeten zitten omdat hij &quot;de dood aan iedereen [IDENT_P]&quot; wenste.,"Hij zou in de gevangenis moeten zitten voor het wensen van ""dood aan alle [IDENT_P]""."
counter_quote_nh,543,99,slaughter,"You can write ""I'll slaughter any [IDENT_S] like you"", but I will take you to court for that.",non-hateful,"U kunt schrijven ""Ik slacht elke [IDENT_S] zoals u"", maar daarvoor sleep ik u voor de rechter.","Je kunt schrijven &quot;Ik zal elke [IDENT_S] zoals jij afslachten&quot;, maar daarvoor daag ik je voor de rechter.","Je kunt ""ik zal alle [IDENT_P] zoals jij afslachten"" schrijven, maar daar zal ik je voor aanklagen."
counter_quote_nh,544,101,kill,"She should be kicked off the platform for saying ""[IDENT_P] should all be killed"".",non-hateful,"Ze zou van het podium getrapt moeten worden voor haar uitspraak ""[IDENT_P] moet allemaal worden gedood"".",Ze zou van het platform moeten worden gegooid omdat ze zei: &quot;[IDENT_P] moeten allemaal worden vermoord&quot;.,"Zij zou van het platform moeten worden verwijderd voor het zeggen van ""[IDENT_P] moeten allemaal worden gedood""."
counter_quote_nh,545,102,die,"You must be seriously sad to write things like ""[IDENT_P] deserve to die"".",non-hateful,"Je moet wel heel verdrietig zijn om dingen te schrijven als ""[IDENT_P] verdient het te sterven"".",Je moet serieus verdrietig zijn om dingen te schrijven als &quot;[IDENT_P] verdienen te sterven&quot;.,"Je moet echt ontzettend zielig zijn om dingen te schrijven als ""[IDENT_P] verdienen om te sterven""."
counter_quote_nh,546,130,[SLR_S],"I have no respect for people who write things like ""too many [SLR_P] in this country"".",non-hateful,"Ik heb geen respect voor mensen die dingen schrijven als ""te veel [SLR_P] in dit land"".",Ik heb geen respect voor mensen die dingen schrijven als &quot;te veel [SLR_P] in dit land&quot;.,"Ik heb geen respect voor mensen die dingen schrijven als ""er zijn te veel [SLR_P] in dit land""."
counter_quote_nh,547,122,[SLR_S],"People who send me messages like ""You are just a [SLR_S] to me"" will get blocked.",non-hateful,"Mensen die me berichten sturen als ""Je bent gewoon een [SLR_S] voor mij"" worden geblokkeerd.",Mensen die me berichten sturen als &quot;Je bent gewoon een [SLR_S] voor mij&quot; worden geblokkeerd.,"Mensen die berichten sturen zoals ""Voor mij ben je een [SLR_S]"" worden geblokkeerd."
counter_quote_nh,548,127,[SLR_S],"He said this was ""typical [SLR_S] behaviour"", which shows how bigoted he is.",non-hateful,"Hij zei dat dit ""typisch [SLR_S] gedrag"" was, waaruit blijkt hoe onverdraagzaam hij is.","Hij zei dat dit &quot;typisch [SLR_S]-gedrag&quot; was, waaruit blijkt hoe onverdraagzaam hij is.","Hij zei dat dit ""typisch gedrag voor een [SLR_S]"" was, wat mij vertelt hoe discriminerend hij is."
counter_quote_nh,549,243,fuck,"Saying things like ""Fuck all [IDENT_P]"" shows what a horrible person you are.",non-hateful,"Dingen zeggen als ""Fuck all [IDENT_P]"" laat zien wat een vreselijk persoon je bent.",Dingen zeggen als &quot;Fuck all [IDENT_P]&quot; laat zien wat een vreselijk persoon je bent.,"Dingen zeggen als ""Verdoem alle [IDENT_P]"" laten zien wat voor slecht persoon jij bent."
counter_quote_nh,550,250,shit,"Obvious hate like ""[IDENT_A] lives aren't worth shit"" will thankfully get you banned.",non-hateful,"Duidelijke haat zoals ""[IDENT_A] levens zijn niets waard"" zal je gelukkig verbannen.",Voor de hand liggende haat zoals &quot;[IDENT_A] levens zijn geen shit waard&quot; zal je gelukkig verbannen.,"Overduidelijke haat zoals ""de levens van [IDENT_P] zijn geen kut waard"" word je gelukkig voor verbannen."
counter_quote_nh,551,258,scumbag,"Writing that ""all [IDENT_P] are such massive scumbags"" does not reflect well on you.",non-hateful,"Schrijven dat ""alle [IDENT_P] zulke enorme klootzakken zijn"", is geen goede zaak voor u.",Schrijven dat &quot;alle [IDENT_P] zulke enorme klootzakken zijn&quot; straalt niet goed af op je.,"Het schrijven van ""alle [IDENT_P] zijn zulke enorme schoften"" siert je niet."
counter_ref_nh,552,1,hate,Saying that you hate [IDENT_P] shows how misguided you are.,non-hateful,"Zeggen dat je [IDENT_P] haat, toont aan hoe misleid je bent.","Zeggen dat je [IDENT_P] haat, laat zien hoe misleid je bent.",Het zeggen dat je [IDENT_P] haat toont aan hoe misleid jij bent.
counter_ref_nh,553,8,hatred,We have to call out the open hatred for [IDENT_P] in our society.,non-hateful,We moeten de openlijke haat tegen [IDENT_P] in onze samenleving aan de kaak stellen.,We moeten de openlijke haat voor [IDENT_P] in onze samenleving uiten.,We moeten ons uitspreken tegen de openlijke haat jegens [IDENT_P] in onze samenleving.
counter_ref_nh,554,10,contempt,Your obvious contempt for [IDENT_P] has to stop right now.,non-hateful,Uw duidelijke minachting voor [IDENT_P] moet nu meteen stoppen.,Je overduidelijke minachting voor [IDENT_P] moet nu stoppen.,Je overduidelijke minachting voor [IDENT_P] moet nu stoppen.
