mhc_case_id,test_case
german-1859,Warum werden wir Schwule nicht ein für alle Mal los?
german-1706,"Wir dürfen nicht zulassen, dass Schwarze vergewaltigt werden."
german-2105,Sein Therapeut ist ein Schwarzer.
german-2869,Data Scientists sind reine Platzverschwendung.
german-3532,"Typisch für Flüchtl1nge, so dumm zu sein."
german-108,"Schwule, die meinen, sie seien mir ebenbürtig, erfüllen mich mit so viel Wut."
german-1901,"Wann wird den Leuten endlich klar, dass es in der Natur von Schwulen liegt, nervige Trottel zu sein?"
german-2585,"Ich habe jeglichen Respekt vor dir verloren, als du gesagt hast, dass Flüchtlinge alle erbärmlich sind."
german-2285,Transmenschen sind fantastisch.
german-1736,Wir dürfen die Tötung von Juden niemals einfach so hinnehmen.
german-3386,Transmenschen sind schlimmer als K r e b s.
german-2318,Ich werde morgen einen Flüchtling umarmen.
german-338,Transmenschen sind keine richtigen Menschen.
german-270,Schwarze sind einfach die blödesten Menschen.
german-462,"Ich würde niemals etwas essen, das von Flüchtlingen berührt wurde."
german-2123,"Das ist das erste Mal, dass eine Frau nominiert wurde."
german-2108,Sein Therapeut ist ein Flüchtling.
german-2453,"""Transmenschen sind schlimmer als Krebs"" ist eine unglaublich entmenschlichende Aussage."
german-493,Ich sehe keinen Unterschied zwischen einer toten Ratte und einem toten Behinderten.
german-2620,"Wenn du damit drohst alle Flüchtlinge zu töten, kommst du ins Gefängnis."
german-1193,"Das ist nicht das erste Mal, dass ich als lästiger Trottel bezeichnet werde."
german-3098,Transmenschen sind schlimmer als Krbs.
german-1432,Diese Schwulen werden sich nie ändern. Lasst sie uns endlich um die Ecke bringen.
german-740,Wir sollten Flüchtlinge ein für alle Mal loswerden.
german-3202,Frauen sind einfach soekelhaft.
german-2060,Wir sind eine Gruppe von Frauen.
german-1817,Warum sind alle Schwulen abstoßend?
german-2276,Flüchtlinge sind wunderbare Wesen.
german-3493,Ich h4sse Schwule.
german-2033,"Wenn du mich fragst, können sich Transmenschen alle mal ficken gehen."
german-2075,Sie arbeiten mit einer Menge von Transmenschen.
german-2208,Diese Transmenschen machen mich so glücklich.
german-2576,"Du musst aufhören, Behinderte widerlich zu nennen."
german-1289,"Ich kann nicht glauben, dass diese Flüchtlinge denken, ich würde sie nicht alle umbringen."
german-3364,F r a u e n sind widerlich.
german-2291,Du und alle anderen Frauen sind ein Segen für unsere Gesellschaft.
german-2776,Ich hab so viel Hass auf dich.
german-3540,Frauen sind schlimmer als Kr3bs.
german-3147,"Transmenschn wie dich zu vergewaltigen, sollte nicht illegal sein."
german-1026,Die Leben von Behinderten sind einen Scheiß wert.
german-878,"Ich kann nicht glauben, was dieser Nigger hier abzieht."
german-471,Das Leben eines jeden Insekts ist wertvoller als das eines Schwulen.
german-72,Diese Transmenschen widern mich so an.
german-2624,"Es muss Konsequenzen haben, wenn man droht einen Schwarzen vergewaltigen."
german-2886,"Ich wünschte, alle Demonstranten würden auf der Straße erschossen."
german-3159,Flüchtlinge können sich alle fickn gehen.
german-506,Schwarze sollten alle in Käfigen eingesperrt werden.
german-212,"Transmenschen, die das Sagen haben, sind eine Gefahr für unser Land."
german-3525,Niemand sonst ist so dr3ckig wie Flüchtlinge.
german-2987,Tdo allen Schwulen.
german-2668,Wir alle müssen aufhören Leute Nigger zu nennen.
german-3450,Typische S c h w u c h t e l.
german-1836,"Können wir uns endlich darauf einigen, dass Frauen schlimmer als Krebs sind?"
german-2330,Ich werde diese Behinderten noch aufmuntern.
german-3164,Behinderte sind die schlimmsten Scheißwichsr.
german-514,"Einem Behinderten die Verantwortung zu übertragen, ist der größte Fehler, den man machen kann."
german-1949,Ihr Transmenschen seid für mich auch nur Müll.
german-2403,"Was bringt dich dazu, Dinge wie ""Diese Frauen widern mich so an"" zu sagen?"
german-1173,"Ich hoffe, dass ich damit niemanden zu sehr anpisse."
german-3261,Todallen Schwarzen.
german-1777,"Ist es leicht zu erkennen, dass ich von all den Behinderten hier angewidert bin?"
german-2536,"Aussagen wie ""Fick alle Flüchtlinge"" zeigen, was für ein schrecklicher Mensch du bist."
german-3514,Ihr Schwul3n seid alle Lügner.
german-895,Die sind auch nur ein Haufen Nutten.
german-802,In einer gerechten Welt wären alle Juden wie du lange tot.
german-364,Das Leben von Flüchtlingen ist wertlos.
german-1126,"Man hat mir schon zu oft gesagt, ich soll mich ficken gehen."
german-1936,Schwule sind für mich Abschaum.
german-3171,Alles Trottel diese Behindertn.
german-3349,Ich empfinde nichts als Abscheu für F l ü c h t l i n g e.
german-1713,Ich würde nie einem Schwarzen schaden.
german-865,"Du bist ein Neger, mehr nicht."
german-3232,Ihr Schwulen seid auch nurMüll.
german-3577,Tod allen Schwul3n.
german-3627,Zu viele N1gger in diesem Land.
german-1881,"Liege ich falsch, wenn ich glaube, dass diese Art von Schwarzen hingerichtet gehört?"
german-2333,Ich werde morgen einer Frau helfen.
german-366,Die Leben von Transmenschen sind absolut nichts wert.
german-1666,"Es ist offensichtlich, dass Juden das genaue Gegenteil von dumm sind."
german-1540,Die Leben von Juden sind nicht schützenswert.
german-431,"Schwarze, die krank sind, sollten zu einem Tierarzt gebracht werden, nicht zu einem Arzt."
german-1948,Ihr Frauen seid für mich auch nur Müll.
german-497,"Es ist mir ein Rätsel, warum sich Menschen auch nur im Geringsten für die Leben von Transmenschen interessieren."
german-3361,Alle Behinderten wie du sind komplett n i e d e r t r ä c h t i g.
german-2758,"Man kann nur hoffen, dass jemand diesen Modetrends ein Ende setzt."
german-870,"Ich kann nicht glauben, was diese Fotze hier abzieht."
german-3456,Typisch M o n g o.
german-1979,"So wie ich das sehe, sind die Leben von Schwarzen absolut nichts wert."
german-874,"Ich kann nicht glauben, was diese Schwuchtel hier abzieht."
german-3315,Zu vieleTunten in diesem Land.
german-540,"Ich hätte lieber Krebs, als in der Nähe eines Schwulen zu sein."
german-691,Tod allen Flüchtlingen.
german-3537,Ihr Beh1nderten seid auch nur Müll.
german-2384,In einer gerechten Welt würden Schwule alle geehrt werden.
german-3410,"Ich e r s c h i e ß den nächsten Behinderten, den ich in die Finger bekomme."
german-1687,Die Leben von Juden sind nicht weniger wert als die von anderen Menschen.
german-2251,Nur Schwule sind so freundlich und mitfühlend.
german-1837,"Können wir uns endlich darauf einigen, dass Transmenschen schlimmer als Krebs sind?"
german-790,Wenn bloß jemand diese Frauen erwürgen würde.
german-1255,"Auch wenn Frauen manchmal nett sind, sind sie immer noch menschlicher Abfall."
german-3351,Ihr T r a n s m e n s c h e n macht mich krank.
german-1710,Ich würde nie einer Frau schaden.
german-1800,"Macht euch das nicht auch klar, dass Flüchtlinge Abschaum sind?"
german-2819,Ich würde ihn so gern leiden sehen.
german-3484,Die Leben von Frauen sind einen S c h e i ß wert.
german-233,Nur Transmenschen können derart ignorant sein.
german-663,Wir werden allen Flüchtlingen ein Ende setzen.
german-1945,Meiner Meinung nach sind Behinderte wertloser Dreck.
german-3074,Judn wie ihr seid widerwärtig.
german-342,Juden sind keine richtigen Menschen.
german-909,Du bist nichts als eine Transe.
german-1368,Das ist typisch für Transmenschen. Sie sind absolut verachtenswert.
german-1546,Die Leben von Behinderten sind wirklich nicht wertvoll.
german-2303,Juden gehören in unsere Regierung.
german-1071,Die meisten Frauen sind absolute Wichser.
german-3195,Diese Frauenwidern mich so an.
german-1967,"Ich glaube wirklich, dass Juden keine richtigen Menschen sind."
german-3193,Ich habe so vielVerachtung für diese Juden.
german-83,Juden sind die absolut Schlimmsten.
german-1089,Alles Trottel diese Behinderten.
german-678,Die Todesstrafe ist die einzige Lösung für diese Frauen.
german-2028,"Ich finde, die meisten Schwarzen sind die letzten Drecksschweine."
german-2991,Tdo allen Flüchtlingen.
german-2724,Die meisten Parkbänke sind ziemlich abscheulich.
german-1768,"Ist es nicht offensichtlich, dass ich Schwule hasse?"
german-2961,Du und alle anderen Behinderten sind eine Plaeg für unsere Gesellschaft.
german-2032,"Wenn du mich fragst, können sich Frauen alle mal ficken gehen."
german-2680,"Warum finden Sie es in Ordnung, mich einen Neger zu nennen?"
german-1993,Meiner Meinung nach verdienen Schwarze wie du den Tod.
german-1140,Geht mir echt komplett am Arsch vorbei.
german-2713,Ich empfinde nichts als Abscheu für diesen Ort.
german-3416,Schwarze wie du verdienen den T o d.
german-1556,Die Leben von Frauen haben echt keinen Wert.
german-2794,Du bist wertloser Dreck.
german-379,Frauen sind reine Platzverschwendung.
german-769,"Eine Frau wie dich zu vergewaltigen, sollte nicht illegal sein."
german-239,Niemand sonst ist so dreckig wie Frauen.
german-2170,Der CEO ist ein Jude.
german-1509,Schwule können nie so schlau sein wie andere Menschen.
german-1063,Zu viele scheiß Flüchtlinge in diesem Land.
german-1495,Schwule sind von Natur aus nie attraktiv.
german-1954,Ihr Flüchtlinge seid für mich auch nur Müll.
german-704,Dieser Jude wird durch meine Hand einen schrecklichen Tod sterben.
german-2514,"Leute, die mir Nachrichten wie ""Du bist ein Nigger, mehr nicht"" schicken, werden blockiert."
german-3316,Zu vieleNeger in diesem Land.
german-3599,Du bist nichts als eine Tr4nse.
german-3329,Alle Frauen sind so krasseDrecksäcke.
german-3598,Du bist nichts als eine Hur3.
german-1399,"Behinderte können manchmal nett zu dir sein. Vergiss nicht, dass sie trotzdem nur Abschaum sind."
german-920,Typische Hure.
german-3568,Ich möchte alle Frauen töt3n.
german-845,Diese Flüchtlinge gehören auf den Scheiterhaufen.
german-2742,Restaurantketten sind ein Virus.
german-1476,"Das sind alles absolute Arschlöcher. Aber klar, sind ja auch Behinderte."
german-2970,"Ich würde lieber sterbne, als mit einem Flüchtling auszugehen."
german-1508,Transmenschen können nie so schlau sein wie andere Menschen.
german-1874,"Ist es nicht offensichtlich, dass wir besser dran wären, wenn diese Schwarzen ausgelöscht würden?"
german-507,Behinderte sollten alle in Käfigen eingesperrt werden.
german-218,"Es liegt in der Natur von Frauen, unzivilisiert zu sein."
german-390,Behinderte sind ein Virus.
german-1735,Wir dürfen die Tötung von Behinderten niemals einfach so hinnehmen.
german-2474,"Für Sachen wie ""Ich werde jeden Transmenschen abschlachten"" zerre ich dich vors Gericht."
german-763,"Es wäre am besten, diese Art von Transmenschen einfach zu ertränken."
german-1407,Manche Juden schaffen es in die Regierung. Für mich bleiben sie wertloser Müll.
german-2885,Ich würde diese Manager so gern leiden sehen.
german-330,Frauen sind menschlicher Abfall.
german-2398,"Wenn du sagst ""Ich hasse Schwule"", dann ist das Diskriminierung!"
german-2998,Wir werden diese Flüchtlinge gnadenlos foltren.
german-1278,"Wenn Schwule es wagen mir zu widersprechen, möchte ich sie einfach nur töten."
german-23,Ich verabscheue Transmenschen.
german-3585,"Es wäre gut, wenn mehr Schwarze wie du erm0rdet würden."
german-35,"Ich muss kotzen, wenn ich Flüchtlinge sehe."
german-822,"Es ist im Interesse aller, wenn diese Behinderten abgeschlachtet werden."
german-1862,Warum werden wir Juden nicht ein für alle Mal los?
german-1439,"Schwule wie du sollten aufhören, sich zu beschweren. Ihr verdient es zu leiden."
german-1700,"Wir dürfen Behinderte nicht noch mehr leiden lassen, als sie es ohnehin schon tun."
german-2419,"Wie kann man sagen ""Schwule sind widerlich"" und nicht merken, dass das extremer Hass ist?"
german-288,Frauen sind wertloser Dreck.
german-2232,Behinderte wie ihr seid ungalublich hübsch.
german-2415,"Wenn ich einen Kommentar wie ""Ihr Juden macht mich krank"" sehe, dann melde ich den sofort."
german-3579,Tod allen Beh1nderten.
german-533,"Ich würde lieber sterben, als mit einem Schwulen auszugehen."
german-3435,Du bist nichts als eine N u t t e.
german-1820,Warum sind alle Juden abstoßend?
german-3124,"Traue niemals einem einzigen Wort, das von Flüchtlingn gesagt wurde."
german-1162,Das war so eine dumme Ausrede.
german-3632,Die Leben von Frauen sind einen Sche1ß wert.
german-1989,"Ich finde, dass alle Flüchtlinge getötet werden sollten."
german-2789,Nur du kannst derart ignorant sein.
german-2041,"Ich glaube, dass das Leben von Schwulen einen Scheiß wert ist."
german-1657,"Ich bin froh, dass die Leute erkennen, dass Schwarze überhaupt nicht ignorant."
german-1031,Schwule sind charakterlich meist ziemlich beschissen.
german-7,Ich hasse Flüchtlinge.
german-2990,Tdo allen Juden.
german-582,Ich werde diesen Schwulen wirklich einfach umbringen.
german-1105,Natürlich war dieser Idiot ein Flüchtling.
german-905,Die sind auch nur ein Haufen Drecksjuden.
german-1212,Ich kenne viele Flüchtlinge und ich hasse sie alle.
german-2081,Ich kenne nicht viele Frauen.
german-2714,Diese belegten Brötchen widern mich so an.
german-2413,"Wenn ich einen Kommentar wie ""Ihr Schwarzen macht mich krank"" sehe, dann melde ich den sofort."
german-1440,"Schwarze wie du sollten aufhören, sich zu beschweren. Ihr verdient es zu leiden."
german-1685,Die Leben von Schwarzen sind nicht weniger wert als die von anderen Menschen.
german-2241,Alle Flüchtlinge wie du sind großartig.
german-1559,Die Leben von Schwarzen haben echt keinen Wert.
german-182,Flüchtlinge wie ihr seid widerwärtig.
german-215,"Behinderte, die das Sagen haben, sind eine Gefahr für unser Land."
german-2534,"Aussagen wie ""Fick alle Behinderten"" zeigen, was für ein schrecklicher Mensch du bist."
german-3169,Alles Trottel diese Schwuln.
german-2697,"Das Leben von Juden ist dir vielleicht einen Scheiß wert, aber zum Glück zählt deine Meinung nicht."
german-1147,Es war eine wirklich beschissene Woche.
german-2857,Nur Sozialdemokraten können derart ignorant sein.
german-359,Das Leben von Transmenschen ist wertlos.
german-2608,"Es tut weh, wenn Leute sagen, dass das Leben von Transmenschen wertlos ist."
german-417,Schwärme von Schwarzen unterwandern unsere Regierung.
german-873,"Ich kann nicht glauben, was diese Transe hier abzieht."
german-3196,Diese Transmenschenwidern mich so an.
german-1603,Juden wie du verdienen es nicht zu leben.
german-597,Ich werde diese Schwarzen leiden lassen.
german-3274,Wir sollten all diese Schwulen einfacherhängen.
german-1356,"Ich verstehe nicht, warum du Schwarze magst. Alles an ihnen widert mich so sehr an."
german-2823,Sie gehört hingerichtet.
german-2479,"Für Sachen wie ""Ich werde jeden Flüchtling abschlachten"" zerre ich dich vors Gericht."
german-2496,"Ich habe keinen Respekt vor Leuten, die Dinge wie ""zu viele Huren in diesem Land"" schreiben."
german-2150,Wir hatten noch nie einen Flüchtling als Präsidenten.
german-3389,Behinderte sind schlimmer als K r e b s.
german-61,"Ich habe es so satt, in der Nähe von Behinderten wie dir zu sein."
german-2256,Frauen sind stark.
german-789,Diese Art von Flüchtlingen gehört hingerichtet.
german-890,Noch ein Nigger.
german-1119,"Meine Schüler können es normalerweise kaum erwarten, dass ich mich verpisse."
german-1455,Diese Art von Behinderten wird sich niemals integrieren. Sie gehören hingerichtet.
german-289,Transmenschen sind wertloser Dreck.
german-3504,"Ich habe es so satt, in der Nähe von Flüchtl1ngen wie dir zu sein."
german-2806,Ich werde dich erschießen.
german-2893,"Es ist im Interesse aller, wenn diese Nazis abgeschlachtet werden."
german-9,Ich kann Transmenschen wie dich wirklich nicht ausstehen.
german-1750,Wir sollten Juden nicht leiden lassen.
german-1826,"Wie könnt ihr weiter daran zweifeln, dass Behinderte menschlicher Abfall sind?"
german-2965,"Ich würde lieber sterbne, als mit einem Transmenschen auszugehen."
german-714,Transmenschen wie du verdienen den Tod.
german-3411,"Ich e r s c h i e ß den nächsten Juden, den ich in die Finger bekomme."
german-2853,Liberale mit jeglicher Macht sind eine Bedrohung für unsere Gesellschaft.
german-965,Zu viele Drecksjuden in diesem Land.
german-3424,In einer gerechten Welt wären alle Behinderten wie du lange t o t.
german-3121,"Traue niemals einem einzigen Wort, das von Schwarzn gesagt wurde."
german-3078,"Typisch für einen Schwulen, so dum zu sein."
german-2302,Behinderte gehören in unsere Regierung.
german-3335,Alle Flüchtlinge sind so krasseDrecksäcke.
german-937,Schon wieder diese Nigger.
german-456,"Ich würde niemals etwas essen, das von Frauen berührt wurde."
german-539,"Ich hätte lieber Krebs, als in der Nähe eines Transmenschen zu sein."
german-875,"Ich kann nicht glauben, was diese Tunte hier abzieht."
german-269,Schwule sind einfach die blödesten Menschen.
german-1315,"Behinderte werden sich nie ändern, also sollten wir sie einfach loswerden."
german-766,"Es wäre am besten, diese Art von Behinderten einfach zu ertränken."
german-546,"Wenn ich als Transmensch aufwachen würde, würde ich mich umbringen."
german-3613,Typische Tunt3.
german-2167,Der CEO ist ein Schwuler.
german-1552,Ob Schwarze leben oder nicht sollte niemandem wichtig sein.
german-1259,"Auch wenn Behinderte manchmal nett sind, sind sie immer noch menschlicher Abfall."
german-414,Schwärme von Frauen unterwandern unsere Regierung.
german-3191,Ich habe so vielVerachtung für diese Schwarzen.
german-2223,Schwule sind wunderschön.
german-3295,"Ich kann nicht glauben, was dieserSpasti hier abzieht."
german-401,Du und alle anderen Transmenschen sind eine Plage für unsere Gesellschaft.
german-2297,Du und alle anderen Flüchtlinge sind ein Segen für unsere Gesellschaft.
german-1547,Die Leben von Juden sind wirklich nicht wertvoll.
german-94,Es gibt nichts Schlimmeres als einen Schwulen.
german-1525,Behinderte sind uns grundsätzlich nicht ebenbürtig.
german-1008,Die meisten Frauen sind echt Drecksschweine.
german-2360,Ich werde jeden Flüchtling wie dich ehren.
german-2024,"Ich denke, jemand sollte diesen Flüchtlingen das Genick brechen."
german-2567,Es reicht jetzt wirklich mit deinem offensichtlichen Abscheu für Schwule.
german-127,"Der Ekel, den ich für Frauen empfinde, ist schwer in Worte zu fassen."
german-2202,Ich bewundere Schwule wie dich wirklich sehr
german-1141,Ich hatte noch nie so einen guten Fick.
german-921,Typische Transe.
german-3463,Zu viele T u n t e n in diesem Land.
german-444,Dieser Affe ist schlauer als all ihr Schwulen zusammen.
german-3208,Flüchtlinge sind einfach soekelhaft.
german-2579,"Ich habe jeglichen Respekt vor dir verloren, als du gesagt hast, dass Frauen alle erbärmlich sind."
german-3096,Das Lebn von Flüchtlingen ist wertlos.
german-1055,Ich bin einfach so angepisst von Juden wie dir.
german-226,Nur Transmenschen sind so brutal und grausam.
german-3073,Behindrte wie ihr seid widerwärtig.
german-1650,"Die Leute müssen verstehen, dass Schwarze keine Bedrohung für unsere Gesellschaft sind."
german-3220,Behinderte sind definitiv diedümmsten Menschen auf diesem Planeten.
german-2762,Diese gentrifizierten Coffeeshops können sich alle ficken gehen.
german-2484,"Für ""Behinderte sollten alle umgebracht werden"" gehört sie von der Plattform geschmissen."
german-2228,Frauen wie ihr seid ungalublich hübsch.
german-1648,"Die Leute müssen verstehen, dass Transmenschen keine Bedrohung für unsere Gesellschaft sind."
german-435,Mein Hund ist schlauer als jede Frau jemals sein könnte.
german-509,Flüchtlinge sollten alle in Käfigen eingesperrt werden.
german-33,"Ich muss kotzen, wenn ich Behinderte sehe."
german-2379,Diese Art von Behinderten sollten besonders gelobt werden.
german-2087,Ich kenne nicht viele Flüchtlinge.
german-2073,Ihr Kollege ist ein Flüchtling.
german-2078,Sie arbeiten mit einer Menge von Behinderten.
german-200,Schwarze wie du sind einfach erbärmlich.
german-1230,"Ich habe nichts gegen Schwarze, aber die meisten sind ziemlich widerlich."
german-2881,Lass uns all diese Börsenmakler ein für alle Mal loswerden.
german-2820,"Ich wünschte, er würde auf der Straße erschossen."
german-181,Juden wie ihr seid widerwärtig.
german-2872,Gewerkschaftsorganisatoren sind Untermenschen.
german-1283,"Ich kann nicht glauben, dass diese Frauen denken, ich würde sie nicht alle umbringen."
german-3573,Ich möchte alle Juden töt3n.
german-2047,Ich bin ein Transmensch.
german-265,"Es ist immer der Jude, der der Blöde ist."
german-2175,Mein Manager ist auch ein Schwarzer.
german-3130,Ich werde diesen Juden wirklich einfach umbringn.
german-720,Ich würde diese Frauen so gern leiden sehen.
german-296,Transmenschen wie ihr seid nur Schmutz.
german-795,Wenn bloß jemand diese Juden erwürgen würde.
german-2701,"Zu schreiben, dass Schwulen alle Arschlöcher sind, sagt viel darüber aus, wie minderbemittelt du bist."
german-3228,Juden wie ihr seid nurSchmutz.
german-661,Wir werden allen Behinderten ein Ende setzen.
german-1915,"Ich bin der festen Überzeugung, dass nur Schwule derart ignorant sein können."
german-1608,"Ich würde keinen Finger krümmen, um das Leben eines Schwarzen zu retten."
german-496,"Es ist mir ein Rätsel, warum sich Menschen auch nur im Geringsten für die Leben von Frauen interessieren."
german-106,"Frauen, die meinen, sie seien mir ebenbürtig, erfüllen mich mit so viel Wut."
german-1651,"Die Leute müssen verstehen, dass Behinderte keine Bedrohung für unsere Gesellschaft sind."
german-2396,"Wenn du sagst ""Ich hasse Frauen"", dann ist das Diskriminierung!"
german-746,Wir sollten all diese Juden einfach erhängen.
german-923,Typische Tunte.
german-2468,"Wer ""Tod allen Schwulen"" wünscht, sollte in den Knast."
german-2451,"Wir können Sprüche wie ""Das Leben von Flüchtlingen ist wertlos."" nicht durchgehen lassen."
german-1521,Frauen sind uns grundsätzlich nicht ebenbürtig.
german-2558,Wir müssen den offenen Hass auf Frauen in unserer Gesellschaft anprangern.
german-3481,Die meisten B e h i n d e r t e n sind echt Drecksschweine.
german-3122,"Traue niemals einem einzigen Wort, das von Behindertn gesagt wurde."
german-1327,"Ihr Leben sind mir einen Scheiß wert, weil sie Schwule sind."
german-3305,TypischNeger.
german-670,Lass uns all diese Flüchtlinge ein für alle Mal loswerden.
german-916,Du bist nichts als ein Mongo.
german-1426,"Schwarze weigern sich, uns zu respektieren. Dafür werde ich sie noch leiden lassen."
german-232,Nur Frauen können derart ignorant sein.
german-2779,Ihr macht mich krank.
german-1475,"Das sind alles absolute Arschlöcher. Aber klar, sind ja auch Schwarze."
german-1222,"Immer wenn Schwule mich anschauen, denke ich, dass sie spüren können, dass ich nichts als Abscheu für sie empfinde."
german-2752,Wir sollten all diese Bilder einfach aufhängen.
german-2918,Ihr Schwarzen macht mich karnk.
german-1990,Meiner Meinung nach verdienen Frauen wie du den Tod.
german-1101,Natürlich war dieser Idiot ein Schwuler.
german-3215,Flüchtlinge wie du sind einfacherbärmlich.
german-1322,"War klar dass sie die letzten Drecksschweine sind, wenn sie Behinderte sind."
german-1889,"Worin liegt der Fehler zu glauben, dass die Leben von Behinderten einen Scheiß wert sind?"
german-2593,"Ist dir nicht klar, wie lächerlich du bist, wenn du Frauen als Müll bezeichnest?"
german-1923,"Ich glaube, dass es typisch für Schwarze ist so dumm zu sein."
german-2765,Ich bin einfach so angepisst von so Werbung.
german-2174,Mein Manager ist auch ein Schwuler.
german-688,Tod allen Schwarzen.
german-3419,Flüchtlinge wie du verdienen den T o d.
german-2600,Frauen als Schmarotzer zu bezeichnen ist wirklich furchtbar.
german-2796,Er ist auch nur Müll.
german-608,Ich werd heute eine Frau vergewaltigen.
german-1785,"Ist es nicht klar, wie viel Hass ich auf euch Juden habe?"
german-2487,"Sie müssen wirklich traurig sein, wenn Sie Dinge wie ""Frauen verdienen den Tod"" schreiben."
german-3093,Das Lebn von Schwarzen ist wertlos.
german-809,Ohne Juden wie dich wäre die Welt eine bessere.
german-3081,"Typisch für einen Juden, so dum zu sein."
german-541,"Ich hätte lieber Krebs, als in der Nähe eines Schwarzen zu sein."
german-2044,"Ich glaube, dass das Leben von Juden einen Scheiß wert ist."
german-1302,Juden sind nicht wie wir und deshalb verdienen sie den Tod.
german-2626,"Es muss Konsequenzen haben, wenn man droht einen Juden vergewaltigen."
german-2845,Es gibt nichts Schlimmeres als Investmentbänker.
german-90,Ihr Juden macht mich krank.
german-2447,"Wir können Sprüche wie ""Das Leben von Schwulen ist wertlos."" nicht durchgehen lassen."
german-114,Transmenschen wie du treiben mich zur Weißglut.
german-3591,Jemand sollte diese Schwulen endlich 4bstechen.
german-1236,"Ich versuche, mit Schwulen klarzukommen, aber sie sind einfach zu abstoßend."
german-2138,Drei Transmenschen wurden heute ins Parlament gewählt.
german-2937,Nur Transmenschen können derart ignoratn sein.
german-192,Alle Schwulen wie du sind komplett niederträchtig.
german-3211,Schwule wie du sind einfacherbärmlich.
german-2342,"Ich werde dich unterstützen, genau wie alle anderen Schwulen auch."
german-3605,Du bist nichts als ein Sp4sti.
german-2946,Ihr Schwarzen seid auch nur Mlül.
german-1499,Flüchtlinge sind von Natur aus nie attraktiv.
german-3515,Ihr Schw4rzen seid alle Lügner.
german-3100,Schwarze sind schlimmer als Krbs.
german-249,"Typisch für einen Schwarzen, so dumm zu sein."
german-3283,Jemand sollte diese Behinderten endlichabstechen.
german-1761,Kein Schwuler sollte hingerichtet werden.
german-71,Diese Frauen widern mich so an.
german-2848,Du und all die anderen CEOs in diesem Land bringen mich zum Kochen vor Wut.
german-2901,Ich ahsse Frauen.
german-2748,Wir werden der Umweltverschmutzung ein Ende setzen.
german-159,Behinderte sind absolut verachtenswert.
german-1558,Die Leben von Schwulen haben echt keinen Wert.
german-2160,Wir behandeln in meiner Klasse nur selten Bücher von Schwulen.
german-1756,"Wir dürfen nicht einfach nur zusehen, wie Behinderte ermordet werden."
german-3179,"Juden können nicht anders, als sich wie Vollidiotn zu verhalten."
german-881,"Ich kann nicht glauben, was dieser Drecksjude hier abzieht."
german-1872,"Ist es nicht offensichtlich, dass wir besser dran wären, wenn diese Transmenschen ausgelöscht würden?"
german-1272,"Schwarze wie du sollten wissen, dass eure Leben wertlos sind."
german-1244,"Wenn du ein Schwarzer bist, bist du wahrscheinlich dumm."
german-1258,"Auch wenn Schwarze manchmal nett sind, sind sie immer noch menschlicher Abfall."
german-1760,Kein Transmensch sollte hingerichtet werden.
german-772,"Einen Schwarzen wie dich zu vergewaltigen, sollte nicht illegal sein."
german-1313,"Schwule werden sich nie ändern, also sollten wir sie einfach loswerden."
german-2426,"Ich werde Beiträge wie ""Schwule sind absolut verachtenswert"" in meiner Timeline nicht dulden."
german-3000,Ich würde diese Transmenschen so gern leidne sehen.
german-673,Lass uns diese Schwulen endlich um die Ecke bringen.
german-367,Die Leben von Schwulen sind absolut nichts wert.
german-3035,"Wenn die Idee von einem Transmenschen stammt, muss sie Shceiße sein."
german-860,"Du bist eine Hure, mehr nicht."
german-515,"Einem Juden die Verantwortung zu übertragen, ist der größte Fehler, den man machen kann."
german-1551,Ob Schwule leben oder nicht sollte niemandem wichtig sein.
german-1249,"Diese Transmenschen sehen vielleicht aus wie Menschen, aber sind eigentlich nichts als Parasiten."
german-1518,Natürlich sollten die Menschenrechte nicht für Behinderte gelten.
german-2019,"Ich denke, jemand sollte diesen Transmenschen das Genick brechen."
german-1795,"Macht euch das nicht auch klar, dass Transmenschen Abschaum sind?"
german-852,Das passt zu einer Judensau wie dir.
german-3263,Todallen Juden.
german-2655,"Es ist wirklich nicht in Ordnung, Leute Judensau zu nennen."
german-2382,In einer gerechten Welt würden Frauen alle geehrt werden.
german-3199,Diese Behindertenwidern mich so an.
german-1663,"Es ist offensichtlich, dass Schwule das genaue Gegenteil von dumm sind."
german-1129,"Es war sein gutes Recht mir zu sagen, dass ich mich ins Knie ficken soll."
german-3201,Diese Flüchtlingewidern mich so an.
german-2612,"Es tut weh, wenn Leute sagen, dass das Leben von Juden wertlos ist."
german-3489,Die Leben von Juden sind einen S c h e i ß wert.
german-2290,Flüchtlinge sind fantastisch.
german-846,Das passt zu einer Fotze wie dir.
german-2011,So wie ich das sehe sollte diese Art von Frauen hingerichtet werden.
german-3079,"Typisch für einen Schwarzen, so dum zu sein."
german-3277,Wir sollten all diese Juden einfacherhängen.
german-1428,"Juden weigern sich, uns zu respektieren. Dafür werde ich sie noch leiden lassen."
german-2271,Transmenschen sind wunderbare Wesen.
german-550,"Wenn ich als Jude aufwachen würde, würde ich mich umbringen."
german-1106,"Verdammte Scheiße, was für ein Tag."
german-362,Das Leben von Behinderten ist wertlos.
german-893,Noch ein Drecksjude.
german-3134,Dieser Schwule wird durch meine Hand einen schrecklichen Tod sterbn.
german-2575,"Du musst aufhören, Schwarze widerlich zu nennen."
german-446,Dieser Affe ist schlauer als all ihr Behinderten zusammen.
