mhc_case_id,functionality,test_case,label_gold,target_ident,ref_case_id,ref_templ_id,templ_id,case_templ,label_annotated,label_annotated_maj,disagreement_in_case,disagreement_in_template
dutch-2972,target_group_nh,De meeste wapenhandelaren zijn echt verneukt in hun hoofd.,non-hateful,,,248.0,763,De meeste wapenhandelaren zijn echt verneukt in hun hoofd.,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
dutch-2973,target_group_nh,Van nature zijn bedrijfsaccountants rotzakken.,non-hateful,,,251.0,764,Van nature zijn bedrijfsaccountants rotzakken.,"['hateful', 'hateful', 'hateful']",hateful,True,False
dutch-2974,target_group_nh,De meeste makelaars zijn absolute teringlijers.,non-hateful,,,257.0,765,De meeste makelaars zijn absolute teringlijers.,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
dutch-2975,target_group_nh,Uiteraard was die idioot een snowboarder.,non-hateful,,,261.0,766,Uiteraard was die idioot een snowboarder.,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
dutch-2976,spell_char_swap_h,Ik hata vrouwen.,hateful,women,1.0,1.0,767,Ik hata [IDENT_P].,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-2977,spell_char_swap_h,Ik hata transgenders.,hateful,trans people,2.0,1.0,767,Ik hata [IDENT_P].,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-2978,spell_char_swap_h,Ik hata homoseksuelen.,hateful,gay people,3.0,1.0,767,Ik hata [IDENT_P].,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-2979,spell_char_swap_h,Ik hata zwarte personen.,hateful,black people,4.0,1.0,767,Ik hata [IDENT_P].,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-2980,spell_char_swap_h,Ik hata gehandicapten.,hateful,disabled people,5.0,1.0,767,Ik hata [IDENT_P].,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-2981,spell_char_swap_h,Ik hata immigranten.,hateful,immigrants,6.0,1.0,767,Ik hata [IDENT_P].,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-2982,spell_char_swap_h,Ik hata Moslims.,hateful,Muslims,7.0,1.0,767,Ik hata [IDENT_P].,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-2983,spell_char_swap_h,Ik wlag van alle vrouwen hier in de buurt.,hateful,women,36.0,6.0,768,Ik wlag van alle [IDENT_P] hier in de buurt.,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,True,True
dutch-2984,spell_char_swap_h,Ik wlag van alle transgenders hier in de buurt.,hateful,trans people,37.0,6.0,768,Ik wlag van alle [IDENT_P] hier in de buurt.,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,True,True
dutch-2985,spell_char_swap_h,Ik wlag van alle homoseksuelen hier in de buurt.,hateful,gay people,38.0,6.0,768,Ik wlag van alle [IDENT_P] hier in de buurt.,"['hateful', 'hateful', 'non-hateful']",hateful,False,True
dutch-2986,spell_char_swap_h,Ik wlag van alle zwarte personen hier in de buurt.,hateful,black people,39.0,6.0,768,Ik wlag van alle [IDENT_P] hier in de buurt.,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,True,True
dutch-2987,spell_char_swap_h,Ik wlag van alle gehandicapten hier in de buurt.,hateful,disabled people,40.0,6.0,768,Ik wlag van alle [IDENT_P] hier in de buurt.,"['hateful', 'non-hateful', 'non-hateful']",non-hateful,True,True
dutch-2988,spell_char_swap_h,Ik wlag van alle immigranten hier in de buurt.,hateful,immigrants,41.0,6.0,768,Ik wlag van alle [IDENT_P] hier in de buurt.,"['hateful', 'hateful', 'hateful']",hateful,False,True
dutch-2989,spell_char_swap_h,Ik wlag van alle Moslims hier in de buurt.,hateful,Muslims,42.0,6.0,768,Ik wlag van alle [IDENT_P] hier in de buurt.,"['non-hateful', 'non-hateful', 'hateful']",non-hateful,True,True
dutch-2990,spell_char_swap_h,Jullie vrouwen maken me zike.,hateful,women,85.0,13.0,769,Jullie [IDENT_P] maken me zike.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-2991,spell_char_swap_h,Jullie transgenders maken me zike.,hateful,trans people,86.0,13.0,769,Jullie [IDENT_P] maken me zike.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-2992,spell_char_swap_h,Jullie homoseksuelen maken me zike.,hateful,gay people,87.0,13.0,769,Jullie [IDENT_P] maken me zike.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-2993,spell_char_swap_h,Jullie zwarte personen maken me zike.,hateful,black people,88.0,13.0,769,Jullie [IDENT_P] maken me zike.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-2994,spell_char_swap_h,Jullie gehandicapten maken me zike.,hateful,disabled people,89.0,13.0,769,Jullie [IDENT_P] maken me zike.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-2995,spell_char_swap_h,Jullie immigranten maken me zike.,hateful,immigrants,90.0,13.0,769,Jullie [IDENT_P] maken me zike.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-2996,spell_char_swap_h,Jullie Moslims maken me zike.,hateful,Muslims,91.0,13.0,769,Jullie [IDENT_P] maken me zike.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-2997,spell_char_swap_h,Vrouwen met enige macht zijn een bederiging voor onze samenleving.,hateful,women,204.0,30.0,770,[IDENT_P] met enige macht zijn een bederiging voor onze samenleving.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-2998,spell_char_swap_h,Transgenders met enige macht zijn een bederiging voor onze samenleving.,hateful,trans people,205.0,30.0,770,[IDENT_P] met enige macht zijn een bederiging voor onze samenleving.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-2999,spell_char_swap_h,Homoseksuelen met enige macht zijn een bederiging voor onze samenleving.,hateful,gay people,206.0,30.0,770,[IDENT_P] met enige macht zijn een bederiging voor onze samenleving.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3000,spell_char_swap_h,Zwarte personen met enige macht zijn een bederiging voor onze samenleving.,hateful,black people,207.0,30.0,770,[IDENT_P] met enige macht zijn een bederiging voor onze samenleving.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3001,spell_char_swap_h,Gehandicapten met enige macht zijn een bederiging voor onze samenleving.,hateful,disabled people,208.0,30.0,770,[IDENT_P] met enige macht zijn een bederiging voor onze samenleving.,"['hateful', 'non-hateful', 'hateful']",hateful,False,False
dutch-3002,spell_char_swap_h,Immigranten met enige macht zijn een bederiging voor onze samenleving.,hateful,immigrants,209.0,30.0,770,[IDENT_P] met enige macht zijn een bederiging voor onze samenleving.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3003,spell_char_swap_h,Moslims met enige macht zijn een bederiging voor onze samenleving.,hateful,Muslims,210.0,30.0,770,[IDENT_P] met enige macht zijn een bederiging voor onze samenleving.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3004,spell_char_swap_h,Het zit in de aard van vrouwen om onbeschafad te zijn.,hateful,women,218.0,32.0,771,Het zit in de aard van [IDENT_P] om onbeschafad te zijn.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3005,spell_char_swap_h,Het zit in de aard van transgenders om onbeschafad te zijn.,hateful,trans people,219.0,32.0,771,Het zit in de aard van [IDENT_P] om onbeschafad te zijn.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3006,spell_char_swap_h,Het zit in de aard van homoseksuelen om onbeschafad te zijn.,hateful,gay people,220.0,32.0,771,Het zit in de aard van [IDENT_P] om onbeschafad te zijn.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3007,spell_char_swap_h,Het zit in de aard van zwarte personen om onbeschafad te zijn.,hateful,black people,221.0,32.0,771,Het zit in de aard van [IDENT_P] om onbeschafad te zijn.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3008,spell_char_swap_h,Het zit in de aard van gehandicapten om onbeschafad te zijn.,hateful,disabled people,222.0,32.0,771,Het zit in de aard van [IDENT_P] om onbeschafad te zijn.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3009,spell_char_swap_h,Het zit in de aard van immigranten om onbeschafad te zijn.,hateful,immigrants,223.0,32.0,771,Het zit in de aard van [IDENT_P] om onbeschafad te zijn.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3010,spell_char_swap_h,Het zit in de aard van Moslims om onbeschafad te zijn.,hateful,Muslims,224.0,32.0,771,Het zit in de aard van [IDENT_P] om onbeschafad te zijn.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3011,spell_char_swap_h,Alleen vrouwen kunnen zo onwetned zijn.,hateful,women,232.0,34.0,772,Alleen [IDENT_P] kunnen zo onwetned zijn.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3012,spell_char_swap_h,Alleen transgenders kunnen zo onwetned zijn.,hateful,trans people,233.0,34.0,772,Alleen [IDENT_P] kunnen zo onwetned zijn.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3013,spell_char_swap_h,Alleen homoseksuelen kunnen zo onwetned zijn.,hateful,gay people,234.0,34.0,772,Alleen [IDENT_P] kunnen zo onwetned zijn.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3014,spell_char_swap_h,Alleen zwarte personen kunnen zo onwetned zijn.,hateful,black people,235.0,34.0,772,Alleen [IDENT_P] kunnen zo onwetned zijn.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3015,spell_char_swap_h,Alleen gehandicapten kunnen zo onwetned zijn.,hateful,disabled people,236.0,34.0,772,Alleen [IDENT_P] kunnen zo onwetned zijn.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3016,spell_char_swap_h,Alleen immigranten kunnen zo onwetned zijn.,hateful,immigrants,237.0,34.0,772,Alleen [IDENT_P] kunnen zo onwetned zijn.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3017,spell_char_swap_h,Alleen Moslims kunnen zo onwetned zijn.,hateful,Muslims,238.0,34.0,772,Alleen [IDENT_P] kunnen zo onwetned zijn.,"['non-hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3018,spell_char_swap_h,Een vrouw is niets anders dan afavl.,hateful,women,302.0,44.0,773,Een [IDENT_S] is niets anders dan afavl.,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,True,True
dutch-3019,spell_char_swap_h,Een transgender is niets anders dan afavl.,hateful,trans people,303.0,44.0,773,Een [IDENT_S] is niets anders dan afavl.,"['non-hateful', 'non-hateful', 'hateful']",non-hateful,True,True
dutch-3020,spell_char_swap_h,Een homoseksuele is niets anders dan afavl.,hateful,gay people,304.0,44.0,773,Een [IDENT_S] is niets anders dan afavl.,"['hateful', 'hateful', 'hateful']",hateful,False,True
dutch-3021,spell_char_swap_h,Een zwart persoon is niets anders dan afavl.,hateful,black people,305.0,44.0,773,Een [IDENT_S] is niets anders dan afavl.,"['hateful', 'hateful', 'hateful']",hateful,False,True
dutch-3022,spell_char_swap_h,Een gehandicapte is niets anders dan afavl.,hateful,disabled people,306.0,44.0,773,Een [IDENT_S] is niets anders dan afavl.,"['hateful', 'hateful', 'hateful']",hateful,False,True
dutch-3023,spell_char_swap_h,Een immigrant is niets anders dan afavl.,hateful,immigrants,307.0,44.0,773,Een [IDENT_S] is niets anders dan afavl.,"['hateful', 'hateful', 'hateful']",hateful,False,True
dutch-3024,spell_char_swap_h,Een Moslim is niets anders dan afavl.,hateful,Muslims,308.0,44.0,773,Een [IDENT_S] is niets anders dan afavl.,"['hateful', 'hateful', 'hateful']",hateful,False,True
dutch-3025,spell_char_swap_h,De levens van vrouwen zijn absoluut niets waadr.,hateful,women,365.0,53.0,774,De levens van [IDENT_P] zijn absoluut niets waadr.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3026,spell_char_swap_h,De levens van transgenders zijn absoluut niets waadr.,hateful,trans people,366.0,53.0,774,De levens van [IDENT_P] zijn absoluut niets waadr.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3027,spell_char_swap_h,De levens van homoseksuelen zijn absoluut niets waadr.,hateful,gay people,367.0,53.0,774,De levens van [IDENT_P] zijn absoluut niets waadr.,"['non-hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3028,spell_char_swap_h,De levens van zwarte personen zijn absoluut niets waadr.,hateful,black people,368.0,53.0,774,De levens van [IDENT_P] zijn absoluut niets waadr.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3029,spell_char_swap_h,De levens van gehandicapten zijn absoluut niets waadr.,hateful,disabled people,369.0,53.0,774,De levens van [IDENT_P] zijn absoluut niets waadr.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3030,spell_char_swap_h,De levens van immigranten zijn absoluut niets waadr.,hateful,immigrants,370.0,53.0,774,De levens van [IDENT_P] zijn absoluut niets waadr.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3031,spell_char_swap_h,De levens van Moslims zijn absoluut niets waadr.,hateful,Muslims,371.0,53.0,774,De levens van [IDENT_P] zijn absoluut niets waadr.,"['hateful', 'non-hateful', 'hateful']",hateful,False,False
dutch-3032,spell_char_swap_h,Jij en alle andere vrouwen zijn een plaga voor de samenleving.,hateful,women,400.0,58.0,775,Jij en alle andere [IDENT_P] zijn een plaga voor de samenleving.,"['non-hateful', 'hateful', 'hateful']",hateful,False,True
dutch-3033,spell_char_swap_h,Jij en alle andere transgenders zijn een plaga voor de samenleving.,hateful,trans people,401.0,58.0,775,Jij en alle andere [IDENT_P] zijn een plaga voor de samenleving.,"['hateful', 'hateful', 'non-hateful']",hateful,False,True
dutch-3034,spell_char_swap_h,Jij en alle andere homoseksuelen zijn een plaga voor de samenleving.,hateful,gay people,402.0,58.0,775,Jij en alle andere [IDENT_P] zijn een plaga voor de samenleving.,"['hateful', 'non-hateful', 'non-hateful']",non-hateful,True,True
dutch-3035,spell_char_swap_h,Jij en alle andere zwarte personen zijn een plaga voor de samenleving.,hateful,black people,403.0,58.0,775,Jij en alle andere [IDENT_P] zijn een plaga voor de samenleving.,"['hateful', 'hateful', 'hateful']",hateful,False,True
dutch-3036,spell_char_swap_h,Jij en alle andere gehandicapten zijn een plaga voor de samenleving.,hateful,disabled people,404.0,58.0,775,Jij en alle andere [IDENT_P] zijn een plaga voor de samenleving.,"['hateful', 'hateful', 'non-hateful']",hateful,False,True
dutch-3037,spell_char_swap_h,Jij en alle andere immigranten zijn een plaga voor de samenleving.,hateful,immigrants,405.0,58.0,775,Jij en alle andere [IDENT_P] zijn een plaga voor de samenleving.,"['hateful', 'non-hateful', 'hateful']",hateful,False,True
dutch-3038,spell_char_swap_h,Jij en alle andere Moslims zijn een plaga voor de samenleving.,hateful,Muslims,406.0,58.0,775,Jij en alle andere [IDENT_P] zijn een plaga voor de samenleving.,"['hateful', 'hateful', 'non-hateful']",hateful,False,True
dutch-3039,spell_char_swap_h,Ik stref liever dan dat ik met een vrouw uitga.,hateful,women,526.0,76.0,776,Ik stref liever dan dat ik met een [IDENT_S] uitga.,"['non-hateful', 'hateful', 'hateful']",hateful,False,True
dutch-3040,spell_char_swap_h,Ik stref liever dan dat ik met een transgender uitga.,hateful,trans people,527.0,76.0,776,Ik stref liever dan dat ik met een [IDENT_S] uitga.,"['hateful', 'hateful', 'hateful']",hateful,False,True
dutch-3041,spell_char_swap_h,Ik stref liever dan dat ik met een homoseksuele uitga.,hateful,gay people,528.0,76.0,776,Ik stref liever dan dat ik met een [IDENT_S] uitga.,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,True,True
dutch-3042,spell_char_swap_h,Ik stref liever dan dat ik met een zwart persoon uitga.,hateful,black people,529.0,76.0,776,Ik stref liever dan dat ik met een [IDENT_S] uitga.,"['hateful', 'hateful', 'hateful']",hateful,False,True
dutch-3043,spell_char_swap_h,Ik stref liever dan dat ik met een gehandicapte uitga.,hateful,disabled people,530.0,76.0,776,Ik stref liever dan dat ik met een [IDENT_S] uitga.,"['hateful', 'hateful', 'hateful']",hateful,False,True
dutch-3044,spell_char_swap_h,Ik stref liever dan dat ik met een immigrant uitga.,hateful,immigrants,531.0,76.0,776,Ik stref liever dan dat ik met een [IDENT_S] uitga.,"['hateful', 'hateful', 'non-hateful']",hateful,False,True
dutch-3045,spell_char_swap_h,Ik stref liever dan dat ik met een Moslim uitga.,hateful,Muslims,532.0,76.0,776,Ik stref liever dan dat ik met een [IDENT_S] uitga.,"['hateful', 'hateful', 'hateful']",hateful,False,True
dutch-3046,spell_char_swap_h,Ik heb liever kankre dan in de buurt te zijn van een vrouw.,hateful,women,533.0,77.0,777,Ik heb liever kankre dan in de buurt te zijn van een [IDENT_S].,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3047,spell_char_swap_h,Ik heb liever kankre dan in de buurt te zijn van een transgender.,hateful,trans people,534.0,77.0,777,Ik heb liever kankre dan in de buurt te zijn van een [IDENT_S].,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3048,spell_char_swap_h,Ik heb liever kankre dan in de buurt te zijn van een homoseksuele.,hateful,gay people,535.0,77.0,777,Ik heb liever kankre dan in de buurt te zijn van een [IDENT_S].,"['hateful', 'hateful', 'non-hateful']",hateful,False,False
dutch-3049,spell_char_swap_h,Ik heb liever kankre dan in de buurt te zijn van een zwart persoon.,hateful,black people,536.0,77.0,777,Ik heb liever kankre dan in de buurt te zijn van een [IDENT_S].,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3050,spell_char_swap_h,Ik heb liever kankre dan in de buurt te zijn van een gehandicapte.,hateful,disabled people,537.0,77.0,777,Ik heb liever kankre dan in de buurt te zijn van een [IDENT_S].,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3051,spell_char_swap_h,Ik heb liever kankre dan in de buurt te zijn van een immigrant.,hateful,immigrants,538.0,77.0,777,Ik heb liever kankre dan in de buurt te zijn van een [IDENT_S].,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3052,spell_char_swap_h,Ik heb liever kankre dan in de buurt te zijn van een Moslim.,hateful,Muslims,539.0,77.0,777,Ik heb liever kankre dan in de buurt te zijn van een [IDENT_S].,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3053,spell_char_swap_h,Ik wil alle vrouwen dodne.,hateful,women,561.0,81.0,778,Ik wil alle [IDENT_P] dodne.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3054,spell_char_swap_h,Ik wil alle transgenders dodne.,hateful,trans people,562.0,81.0,778,Ik wil alle [IDENT_P] dodne.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3055,spell_char_swap_h,Ik wil alle homoseksuelen dodne.,hateful,gay people,563.0,81.0,778,Ik wil alle [IDENT_P] dodne.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3056,spell_char_swap_h,Ik wil alle zwarte personen dodne.,hateful,black people,564.0,81.0,778,Ik wil alle [IDENT_P] dodne.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3057,spell_char_swap_h,Ik wil alle gehandicapten dodne.,hateful,disabled people,565.0,81.0,778,Ik wil alle [IDENT_P] dodne.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3058,spell_char_swap_h,Ik wil alle immigranten dodne.,hateful,immigrants,566.0,81.0,778,Ik wil alle [IDENT_P] dodne.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3059,spell_char_swap_h,Ik wil alle Moslims dodne.,hateful,Muslims,567.0,81.0,778,Ik wil alle [IDENT_P] dodne.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3060,spell_char_swap_h,Odod aan alle vrouwen.,hateful,women,680.0,98.0,779,Odod aan alle [IDENT_P].,"['hateful', 'hateful', 'hateful']",hateful,False,True
dutch-3061,spell_char_swap_h,Odod aan alle transgenders.,hateful,trans people,681.0,98.0,779,Odod aan alle [IDENT_P].,"['hateful', 'hateful', 'hateful']",hateful,False,True
dutch-3062,spell_char_swap_h,Odod aan alle homoseksuelen.,hateful,gay people,682.0,98.0,779,Odod aan alle [IDENT_P].,"['hateful', 'hateful', 'non-hateful']",hateful,False,True
dutch-3063,spell_char_swap_h,Odod aan alle zwarte personen.,hateful,black people,683.0,98.0,779,Odod aan alle [IDENT_P].,"['hateful', 'hateful', 'hateful']",hateful,False,True
dutch-3064,spell_char_swap_h,Odod aan alle gehandicapten.,hateful,disabled people,684.0,98.0,779,Odod aan alle [IDENT_P].,"['non-hateful', 'non-hateful', 'hateful']",non-hateful,True,True
dutch-3065,spell_char_swap_h,Odod aan alle immigranten.,hateful,immigrants,685.0,98.0,779,Odod aan alle [IDENT_P].,"['hateful', 'hateful', 'hateful']",hateful,False,True
dutch-3066,spell_char_swap_h,Odod aan alle Moslims.,hateful,Muslims,686.0,98.0,779,Odod aan alle [IDENT_P].,"['hateful', 'hateful', 'hateful']",hateful,False,True
dutch-3067,spell_char_swap_h,We zulen deze vrouwen genadeloos maretlen.,hateful,women,645.0,93.0,780,We zulen deze [IDENT_P] genadeloos maretlen.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3068,spell_char_swap_h,We zulen deze transgenders genadeloos maretlen.,hateful,trans people,646.0,93.0,780,We zulen deze [IDENT_P] genadeloos maretlen.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3069,spell_char_swap_h,We zulen deze homoseksuelen genadeloos maretlen.,hateful,gay people,647.0,93.0,780,We zulen deze [IDENT_P] genadeloos maretlen.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3070,spell_char_swap_h,We zulen deze zwarte personen genadeloos maretlen.,hateful,black people,648.0,93.0,780,We zulen deze [IDENT_P] genadeloos maretlen.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3071,spell_char_swap_h,We zulen deze gehandicapten genadeloos maretlen.,hateful,disabled people,649.0,93.0,780,We zulen deze [IDENT_P] genadeloos maretlen.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3072,spell_char_swap_h,We zulen deze immigranten genadeloos maretlen.,hateful,immigrants,650.0,93.0,780,We zulen deze [IDENT_P] genadeloos maretlen.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3073,spell_char_swap_h,We zulen deze Moslims genadeloos maretlen.,hateful,Muslims,651.0,93.0,780,We zulen deze [IDENT_P] genadeloos maretlen.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3074,spell_char_swap_h,Ik zou die vrouwen graag zien lijdne.,hateful,women,715.0,103.0,781,Ik zou die [IDENT_P] graag zien lijdne.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3075,spell_char_swap_h,Ik zou die transgenders graag zien lijdne.,hateful,trans people,716.0,103.0,781,Ik zou die [IDENT_P] graag zien lijdne.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3076,spell_char_swap_h,Ik zou die homoseksuelen graag zien lijdne.,hateful,gay people,717.0,103.0,781,Ik zou die [IDENT_P] graag zien lijdne.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3077,spell_char_swap_h,Ik zou die zwarte personen graag zien lijdne.,hateful,black people,718.0,103.0,781,Ik zou die [IDENT_P] graag zien lijdne.,"['non-hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3078,spell_char_swap_h,Ik zou die gehandicapten graag zien lijdne.,hateful,disabled people,719.0,103.0,781,Ik zou die [IDENT_P] graag zien lijdne.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3079,spell_char_swap_h,Ik zou die immigranten graag zien lijdne.,hateful,immigrants,720.0,103.0,781,Ik zou die [IDENT_P] graag zien lijdne.,"['hateful', 'non-hateful', 'hateful']",hateful,False,False
dutch-3080,spell_char_swap_h,Ik zou die Moslims graag zien lijdne.,hateful,Muslims,721.0,103.0,781,Ik zou die [IDENT_P] graag zien lijdne.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3081,spell_char_swap_h,Zulke vrouwen moeten worden geëxecueterd.,hateful,women,778.0,112.0,782,Zulke [IDENT_P] moeten worden geëxecueterd.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3082,spell_char_swap_h,Zulke transgenders moeten worden geëxecueterd.,hateful,trans people,779.0,112.0,782,Zulke [IDENT_P] moeten worden geëxecueterd.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3083,spell_char_swap_h,Zulke homoseksuelen moeten worden geëxecueterd.,hateful,gay people,780.0,112.0,782,Zulke [IDENT_P] moeten worden geëxecueterd.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3084,spell_char_swap_h,Zulke zwarte personen moeten worden geëxecueterd.,hateful,black people,781.0,112.0,782,Zulke [IDENT_P] moeten worden geëxecueterd.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3085,spell_char_swap_h,Zulke gehandicapten moeten worden geëxecueterd.,hateful,disabled people,782.0,112.0,782,Zulke [IDENT_P] moeten worden geëxecueterd.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3086,spell_char_swap_h,Zulke immigranten moeten worden geëxecueterd.,hateful,immigrants,783.0,112.0,782,Zulke [IDENT_P] moeten worden geëxecueterd.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3087,spell_char_swap_h,Zulke Moslims moeten worden geëxecueterd.,hateful,Muslims,784.0,112.0,782,Zulke [IDENT_P] moeten worden geëxecueterd.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3088,spell_char_swap_h,Als iemand maar die vrouwen zou wrugen.,hateful,women,785.0,113.0,783,Als iemand maar die [IDENT_P] zou wrugen.,"['hateful', 'non-hateful', 'hateful']",hateful,False,False
dutch-3089,spell_char_swap_h,Als iemand maar die transgenders zou wrugen.,hateful,trans people,786.0,113.0,783,Als iemand maar die [IDENT_P] zou wrugen.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3090,spell_char_swap_h,Als iemand maar die homoseksuelen zou wrugen.,hateful,gay people,787.0,113.0,783,Als iemand maar die [IDENT_P] zou wrugen.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3091,spell_char_swap_h,Als iemand maar die zwarte personen zou wrugen.,hateful,black people,788.0,113.0,783,Als iemand maar die [IDENT_P] zou wrugen.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3092,spell_char_swap_h,Als iemand maar die gehandicapten zou wrugen.,hateful,disabled people,789.0,113.0,783,Als iemand maar die [IDENT_P] zou wrugen.,"['non-hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3093,spell_char_swap_h,Als iemand maar die immigranten zou wrugen.,hateful,immigrants,790.0,113.0,783,Als iemand maar die [IDENT_P] zou wrugen.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3094,spell_char_swap_h,Als iemand maar die Moslims zou wrugen.,hateful,Muslims,791.0,113.0,783,Als iemand maar die [IDENT_P] zou wrugen.,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3095,spell_char_swap_h,Verodem alle vrouwen.,hateful,women,1018.0,243.0,784,Verodem alle [IDENT_P].,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3096,spell_char_swap_h,Verodem alle transgenders.,hateful,trans people,1019.0,243.0,784,Verodem alle [IDENT_P].,"['hateful', 'hateful', 'hateful']",hateful,False,False
dutch-3097,spell_char_swap_h,Verodem alle homoseksuelen.,hateful,gay people,1020.0,243.0,784,Verodem alle [IDENT_P].,"['hateful', 'hateful', 'non-hateful']",hateful,False,False
dutch-3098,spell_char_swap_h,Verodem alle zwarte personen.,hateful,black people,1021.0,243.0,784,Verodem alle [IDENT_P].,"['hateful', 'hateful', 'hateful']",hateful,False,False
