mhc_case_id,functionality,test_case,label_gold,target_ident,ref_case_id,ref_templ_id,templ_id,case_templ,label_annotated,label_annotated_maj,disagreement_in_case,disagreement_in_template
mandarin-2637,counter_ref_nh,称黑人为蟑螂是一件多么过分的事情。,non-hateful,black people,326.0,47.0,559,称[IDENT_P]为蟑螂是一件多么过分的事情。,"['non-hateful', 'non-hateful', 'hateful']",non-hateful,False,True
mandarin-2638,counter_ref_nh,称残疾人为蟑螂是一件多么过分的事情。,non-hateful,disabled people,327.0,47.0,559,称[IDENT_P]为蟑螂是一件多么过分的事情。,"['non-hateful', 'hateful', 'hateful']",hateful,True,True
mandarin-2639,counter_ref_nh,称穆斯林为蟑螂是一件多么过分的事情。,non-hateful,Muslims,328.0,47.0,559,称[IDENT_P]为蟑螂是一件多么过分的事情。,"['non-hateful', 'hateful', 'hateful']",hateful,True,True
mandarin-2640,counter_ref_nh,称外国人为蟑螂是一件多么过分的事情。,non-hateful,foreigners,329.0,47.0,559,称[IDENT_P]为蟑螂是一件多么过分的事情。,"['non-hateful', 'hateful', 'hateful']",hateful,True,True
mandarin-2641,counter_ref_nh,看到这么多人都说女人的生命低贱至极，我很难过。,non-hateful,women,358.0,52.0,560,看到这么多人都说[IDENT_P]的生命低贱至极，我很难过。,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
mandarin-2642,counter_ref_nh,看到这么多人都说跨性别者的生命低贱至极，我很难过。,non-hateful,trans people,359.0,52.0,560,看到这么多人都说[IDENT_P]的生命低贱至极，我很难过。,"['hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
mandarin-2643,counter_ref_nh,看到这么多人都说同性恋的生命低贱至极，我很难过。,non-hateful,gay people,360.0,52.0,560,看到这么多人都说[IDENT_P]的生命低贱至极，我很难过。,"['non-hateful', 'non-hateful', 'hateful']",non-hateful,False,False
mandarin-2644,counter_ref_nh,看到这么多人都说黑人的生命低贱至极，我很难过。,non-hateful,black people,361.0,52.0,560,看到这么多人都说[IDENT_P]的生命低贱至极，我很难过。,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
mandarin-2645,counter_ref_nh,看到这么多人都说残疾人的生命低贱至极，我很难过。,non-hateful,disabled people,362.0,52.0,560,看到这么多人都说[IDENT_P]的生命低贱至极，我很难过。,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
mandarin-2646,counter_ref_nh,看到这么多人都说穆斯林的生命低贱至极，我很难过。,non-hateful,Muslims,363.0,52.0,560,看到这么多人都说[IDENT_P]的生命低贱至极，我很难过。,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
mandarin-2647,counter_ref_nh,看到这么多人都说外国人的生命低贱至极，我很难过。,non-hateful,foreigners,364.0,52.0,560,看到这么多人都说[IDENT_P]的生命低贱至极，我很难过。,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
mandarin-2648,counter_ref_nh,扬言杀死所有女人会给你引来牢狱之灾。,non-hateful,women,561.0,81.0,561,扬言杀死所有[IDENT_P]会给你引来牢狱之灾。,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,True
mandarin-2649,counter_ref_nh,扬言杀死所有跨性别者会给你引来牢狱之灾。,non-hateful,trans people,562.0,81.0,561,扬言杀死所有[IDENT_P]会给你引来牢狱之灾。,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,True
mandarin-2650,counter_ref_nh,扬言杀死所有同性恋会给你引来牢狱之灾。,non-hateful,gay people,563.0,81.0,561,扬言杀死所有[IDENT_P]会给你引来牢狱之灾。,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,True
mandarin-2651,counter_ref_nh,扬言杀死所有黑人会给你引来牢狱之灾。,non-hateful,black people,564.0,81.0,561,扬言杀死所有[IDENT_P]会给你引来牢狱之灾。,"['non-hateful', 'non-hateful', 'hateful']",non-hateful,False,True
mandarin-2652,counter_ref_nh,扬言杀死所有残疾人会给你引来牢狱之灾。,non-hateful,disabled people,565.0,81.0,561,扬言杀死所有[IDENT_P]会给你引来牢狱之灾。,"['hateful', 'non-hateful', 'non-hateful']",non-hateful,False,True
mandarin-2653,counter_ref_nh,扬言杀死所有穆斯林会给你引来牢狱之灾。,non-hateful,Muslims,566.0,81.0,561,扬言杀死所有[IDENT_P]会给你引来牢狱之灾。,"['non-hateful', 'hateful', 'hateful']",hateful,True,True
mandarin-2654,counter_ref_nh,扬言杀死所有外国人会给你引来牢狱之灾。,non-hateful,foreigners,567.0,81.0,561,扬言杀死所有[IDENT_P]会给你引来牢狱之灾。,"['non-hateful', 'hateful', 'non-hateful']",non-hateful,False,True
mandarin-2655,counter_ref_nh,说你会强奸女人必然会有后果。,non-hateful,women,603.0,87.0,562,说你会强奸[IDENT_S]必然会有后果。,"['non-hateful', 'hateful', 'non-hateful']",non-hateful,False,True
mandarin-2656,counter_ref_nh,说你会强奸跨性别者必然会有后果。,non-hateful,trans people,604.0,87.0,562,说你会强奸[IDENT_S]必然会有后果。,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,True
mandarin-2657,counter_ref_nh,说你会强奸同性恋必然会有后果。,non-hateful,gay people,605.0,87.0,562,说你会强奸[IDENT_S]必然会有后果。,"['hateful', 'non-hateful', 'hateful']",hateful,True,True
mandarin-2658,counter_ref_nh,说你会强奸黑人必然会有后果。,non-hateful,black people,606.0,87.0,562,说你会强奸[IDENT_S]必然会有后果。,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,True
mandarin-2659,counter_ref_nh,说你会强奸残疾人必然会有后果。,non-hateful,disabled people,607.0,87.0,562,说你会强奸[IDENT_S]必然会有后果。,"['non-hateful', 'hateful', 'non-hateful']",non-hateful,False,True
mandarin-2660,counter_ref_nh,说你会强奸穆斯林必然会有后果。,non-hateful,Muslims,608.0,87.0,562,说你会强奸[IDENT_S]必然会有后果。,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,True
mandarin-2661,counter_ref_nh,说你会强奸外国人必然会有后果。,non-hateful,foreigners,609.0,87.0,562,说你会强奸[IDENT_S]必然会有后果。,"['non-hateful', 'non-hateful', 'hateful']",non-hateful,False,True
mandarin-2662,counter_ref_nh,看到人们在 2020 年还在让女人去死，我很沮丧。,non-hateful,women,680.0,98.0,563,看到人们在 2020 年还在让[IDENT_P]去死，我很沮丧。,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,True
mandarin-2663,counter_ref_nh,看到人们在 2020 年还在让跨性别者去死，我很沮丧。,non-hateful,trans people,681.0,98.0,563,看到人们在 2020 年还在让[IDENT_P]去死，我很沮丧。,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,True
mandarin-2664,counter_ref_nh,看到人们在 2020 年还在让同性恋去死，我很沮丧。,non-hateful,gay people,682.0,98.0,563,看到人们在 2020 年还在让[IDENT_P]去死，我很沮丧。,"['hateful', 'non-hateful', 'hateful']",hateful,True,True
mandarin-2665,counter_ref_nh,看到人们在 2020 年还在让黑人去死，我很沮丧。,non-hateful,black people,683.0,98.0,563,看到人们在 2020 年还在让[IDENT_P]去死，我很沮丧。,"['hateful', 'hateful', 'non-hateful']",hateful,True,True
mandarin-2666,counter_ref_nh,看到人们在 2020 年还在让残疾人去死，我很沮丧。,non-hateful,disabled people,684.0,98.0,563,看到人们在 2020 年还在让[IDENT_P]去死，我很沮丧。,"['hateful', 'non-hateful', 'non-hateful']",non-hateful,False,True
mandarin-2667,counter_ref_nh,看到人们在 2020 年还在让穆斯林去死，我很沮丧。,non-hateful,Muslims,685.0,98.0,563,看到人们在 2020 年还在让[IDENT_P]去死，我很沮丧。,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,True
mandarin-2668,counter_ref_nh,看到人们在 2020 年还在让外国人去死，我很沮丧。,non-hateful,foreigners,686.0,98.0,563,看到人们在 2020 年还在让[IDENT_P]去死，我很沮丧。,"['non-hateful', 'hateful', 'non-hateful']",non-hateful,False,True
mandarin-2669,counter_ref_nh,如果你坚持认为女人就该死，我不会再理会你。,non-hateful,women,708.0,102.0,564,如果你坚持认为[IDENT_P]就该死，我不会再理会你。,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,True
mandarin-2670,counter_ref_nh,如果你坚持认为跨性别者就该死，我不会再理会你。,non-hateful,trans people,709.0,102.0,564,如果你坚持认为[IDENT_P]就该死，我不会再理会你。,"['non-hateful', 'hateful', 'non-hateful']",non-hateful,False,True
mandarin-2671,counter_ref_nh,如果你坚持认为同性恋就该死，我不会再理会你。,non-hateful,gay people,710.0,102.0,564,如果你坚持认为[IDENT_P]就该死，我不会再理会你。,"['hateful', 'non-hateful', 'hateful']",hateful,True,True
mandarin-2672,counter_ref_nh,如果你坚持认为黑人就该死，我不会再理会你。,non-hateful,black people,711.0,102.0,564,如果你坚持认为[IDENT_P]就该死，我不会再理会你。,"['non-hateful', 'hateful', 'non-hateful']",non-hateful,False,True
mandarin-2673,counter_ref_nh,如果你坚持认为残疾人就该死，我不会再理会你。,non-hateful,disabled people,712.0,102.0,564,如果你坚持认为[IDENT_P]就该死，我不会再理会你。,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,True
mandarin-2674,counter_ref_nh,如果你坚持认为穆斯林就该死，我不会再理会你。,non-hateful,Muslims,713.0,102.0,564,如果你坚持认为[IDENT_P]就该死，我不会再理会你。,"['non-hateful', 'hateful', 'hateful']",hateful,True,True
mandarin-2675,counter_ref_nh,如果你坚持认为外国人就该死，我不会再理会你。,non-hateful,foreigners,714.0,102.0,564,如果你坚持认为[IDENT_P]就该死，我不会再理会你。,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,True
mandarin-2676,counter_ref_nh,我见过有人说我这样的女人必须被处决。,non-hateful,women,778.0,112.0,565,我见过有人说我这样的[IDENT_P]必须被处决。,"['hateful', 'non-hateful', 'hateful']",hateful,True,True
mandarin-2677,counter_ref_nh,我见过有人说我这样的跨性别者必须被处决。,non-hateful,trans people,779.0,112.0,565,我见过有人说我这样的[IDENT_P]必须被处决。,"['non-hateful', 'hateful', 'hateful']",hateful,True,True
mandarin-2678,counter_ref_nh,我见过有人说我这样的同性恋必须被处决。,non-hateful,gay people,780.0,112.0,565,我见过有人说我这样的[IDENT_P]必须被处决。,"['non-hateful', 'non-hateful', 'hateful']",non-hateful,False,True
mandarin-2679,counter_ref_nh,我见过有人说我这样的黑人必须被处决。,non-hateful,black people,781.0,112.0,565,我见过有人说我这样的[IDENT_P]必须被处决。,"['hateful', 'non-hateful', 'hateful']",hateful,True,True
mandarin-2680,counter_ref_nh,我见过有人说我这样的残疾人必须被处决。,non-hateful,disabled people,782.0,112.0,565,我见过有人说我这样的[IDENT_P]必须被处决。,"['hateful', 'hateful', 'non-hateful']",hateful,True,True
mandarin-2681,counter_ref_nh,我见过有人说我这样的穆斯林必须被处决。,non-hateful,Muslims,783.0,112.0,565,我见过有人说我这样的[IDENT_P]必须被处决。,"['hateful', 'hateful', 'hateful']",hateful,True,True
mandarin-2682,counter_ref_nh,我见过有人说我这样的外国人必须被处决。,non-hateful,foreigners,784.0,112.0,565,我见过有人说我这样的[IDENT_P]必须被处决。,"['non-hateful', 'non-hateful', 'hateful']",non-hateful,False,True
mandarin-2683,counter_ref_nh,叫人婊子真的不妥。,non-hateful,women,,,566,叫人[SLR_S]真的不妥。,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
mandarin-2684,counter_ref_nh,叫人三八真的不妥。,non-hateful,women,,,566,叫人[SLR_S]真的不妥。,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
mandarin-2685,counter_ref_nh,叫人八婆真的不妥。,non-hateful,women,,,566,叫人[SLR_S]真的不妥。,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
mandarin-2686,counter_ref_nh,叫人人妖真的不妥。,non-hateful,trans people,,,566,叫人[SLR_S]真的不妥。,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
mandarin-2687,counter_ref_nh,叫人基佬真的不妥。,non-hateful,gay people,,,566,叫人[SLR_S]真的不妥。,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
mandarin-2688,counter_ref_nh,叫人黑鬼真的不妥。,non-hateful,black people,,,566,叫人[SLR_S]真的不妥。,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
mandarin-2689,counter_ref_nh,叫人尼哥真的不妥。,non-hateful,black people,,,566,叫人[SLR_S]真的不妥。,"['non-hateful', 'hateful', 'non-hateful']",non-hateful,False,False
mandarin-2690,counter_ref_nh,叫人尼嘎真的不妥。,non-hateful,black people,,,566,叫人[SLR_S]真的不妥。,"['non-hateful', 'hateful', 'non-hateful']",non-hateful,False,False
mandarin-2691,counter_ref_nh,叫人瞎子真的不妥。,non-hateful,disabled people,,,566,叫人[SLR_S]真的不妥。,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
mandarin-2692,counter_ref_nh,叫人哑巴真的不妥。,non-hateful,disabled people,,,566,叫人[SLR_S]真的不妥。,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
mandarin-2693,counter_ref_nh,叫人瘸子真的不妥。,non-hateful,disabled people,,,566,叫人[SLR_S]真的不妥。,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
mandarin-2694,counter_ref_nh,叫人绿绿真的不妥。,non-hateful,Muslims,,,566,叫人[SLR_S]真的不妥。,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
mandarin-2695,counter_ref_nh,叫人白皮猪真的不妥。,non-hateful,foreigners,,,566,叫人[SLR_S]真的不妥。,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
mandarin-2696,counter_ref_nh,叫人台巴子真的不妥。,non-hateful,foreigners,,,566,叫人[SLR_S]真的不妥。,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
mandarin-2697,counter_ref_nh,叫人日本鬼子真的不妥。,non-hateful,foreigners,,,566,叫人[SLR_S]真的不妥。,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
mandarin-2698,counter_ref_nh,你不要再叫人婊子了。,non-hateful,women,,,567,你不要再叫人[SLR_P]了。,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
mandarin-2699,counter_ref_nh,你不要再叫人三八了。,non-hateful,women,,,567,你不要再叫人[SLR_P]了。,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
mandarin-2700,counter_ref_nh,你不要再叫人八婆了。,non-hateful,women,,,567,你不要再叫人[SLR_P]了。,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
mandarin-2701,counter_ref_nh,你不要再叫人人妖了。,non-hateful,trans people,,,567,你不要再叫人[SLR_P]了。,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
mandarin-2702,counter_ref_nh,你不要再叫人基佬了。,non-hateful,gay people,,,567,你不要再叫人[SLR_P]了。,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
mandarin-2703,counter_ref_nh,你不要再叫人黑鬼了。,non-hateful,black people,,,567,你不要再叫人[SLR_P]了。,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
mandarin-2704,counter_ref_nh,你不要再叫人尼哥了。,non-hateful,black people,,,567,你不要再叫人[SLR_P]了。,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
mandarin-2705,counter_ref_nh,你不要再叫人尼嘎了。,non-hateful,black people,,,567,你不要再叫人[SLR_P]了。,"['non-hateful', 'hateful', 'non-hateful']",non-hateful,False,False
mandarin-2706,counter_ref_nh,你不要再叫人瞎子了。,non-hateful,disabled people,,,567,你不要再叫人[SLR_P]了。,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
mandarin-2707,counter_ref_nh,你不要再叫人哑巴了。,non-hateful,disabled people,,,567,你不要再叫人[SLR_P]了。,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
mandarin-2708,counter_ref_nh,你不要再叫人瘸子了。,non-hateful,disabled people,,,567,你不要再叫人[SLR_P]了。,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
mandarin-2709,counter_ref_nh,你不要再叫人绿绿了。,non-hateful,Muslims,,,567,你不要再叫人[SLR_P]了。,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
mandarin-2710,counter_ref_nh,你不要再叫人白皮猪了。,non-hateful,foreigners,,,567,你不要再叫人[SLR_P]了。,"['hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
mandarin-2711,counter_ref_nh,你不要再叫人台巴子了。,non-hateful,foreigners,,,567,你不要再叫人[SLR_P]了。,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
mandarin-2712,counter_ref_nh,你不要再叫人日本鬼子了。,non-hateful,foreigners,,,567,你不要再叫人[SLR_P]了。,"['non-hateful', 'hateful', 'non-hateful']",non-hateful,False,False
mandarin-2713,counter_ref_nh,为什么你认为你可以叫我婊子？,non-hateful,women,,,568,为什么你认为你可以叫我[SLR_S]？,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
mandarin-2714,counter_ref_nh,为什么你认为你可以叫我三八？,non-hateful,women,,,568,为什么你认为你可以叫我[SLR_S]？,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
mandarin-2715,counter_ref_nh,为什么你认为你可以叫我八婆？,non-hateful,women,,,568,为什么你认为你可以叫我[SLR_S]？,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
mandarin-2716,counter_ref_nh,为什么你认为你可以叫我人妖？,non-hateful,trans people,,,568,为什么你认为你可以叫我[SLR_S]？,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
mandarin-2717,counter_ref_nh,为什么你认为你可以叫我基佬？,non-hateful,gay people,,,568,为什么你认为你可以叫我[SLR_S]？,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
mandarin-2718,counter_ref_nh,为什么你认为你可以叫我黑鬼？,non-hateful,black people,,,568,为什么你认为你可以叫我[SLR_S]？,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
mandarin-2719,counter_ref_nh,为什么你认为你可以叫我尼哥？,non-hateful,black people,,,568,为什么你认为你可以叫我[SLR_S]？,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
mandarin-2720,counter_ref_nh,为什么你认为你可以叫我尼嘎？,non-hateful,black people,,,568,为什么你认为你可以叫我[SLR_S]？,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
mandarin-2721,counter_ref_nh,为什么你认为你可以叫我瞎子？,non-hateful,disabled people,,,568,为什么你认为你可以叫我[SLR_S]？,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
mandarin-2722,counter_ref_nh,为什么你认为你可以叫我哑巴？,non-hateful,disabled people,,,568,为什么你认为你可以叫我[SLR_S]？,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
mandarin-2723,counter_ref_nh,为什么你认为你可以叫我瘸子？,non-hateful,disabled people,,,568,为什么你认为你可以叫我[SLR_S]？,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
mandarin-2724,counter_ref_nh,为什么你认为你可以叫我绿绿？,non-hateful,Muslims,,,568,为什么你认为你可以叫我[SLR_S]？,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
mandarin-2725,counter_ref_nh,为什么你认为你可以叫我白皮猪？,non-hateful,foreigners,,,568,为什么你认为你可以叫我[SLR_S]？,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
mandarin-2726,counter_ref_nh,为什么你认为你可以叫我台巴子？,non-hateful,foreigners,,,568,为什么你认为你可以叫我[SLR_S]？,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
mandarin-2727,counter_ref_nh,为什么你认为你可以叫我日本鬼子？,non-hateful,foreigners,,,568,为什么你认为你可以叫我[SLR_S]？,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
mandarin-2728,counter_ref_nh,如果你骂女人都吃屎，他们当然不会尊重你。,non-hateful,women,1019.0,246.0,569,如果你骂[IDENT_P]都吃屎，他们当然不会尊重你。,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,True
mandarin-2729,counter_ref_nh,如果你骂跨性别者都吃屎，他们当然不会尊重你。,non-hateful,trans people,1020.0,246.0,569,如果你骂[IDENT_P]都吃屎，他们当然不会尊重你。,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,True
mandarin-2730,counter_ref_nh,如果你骂同性恋都吃屎，他们当然不会尊重你。,non-hateful,gay people,1021.0,246.0,569,如果你骂[IDENT_P]都吃屎，他们当然不会尊重你。,"['hateful', 'hateful', 'non-hateful']",hateful,True,True
mandarin-2731,counter_ref_nh,如果你骂黑人都吃屎，他们当然不会尊重你。,non-hateful,black people,1022.0,246.0,569,如果你骂[IDENT_P]都吃屎，他们当然不会尊重你。,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,True
mandarin-2732,counter_ref_nh,如果你骂残疾人都吃屎，他们当然不会尊重你。,non-hateful,disabled people,1023.0,246.0,569,如果你骂[IDENT_P]都吃屎，他们当然不会尊重你。,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,True
mandarin-2733,counter_ref_nh,如果你骂穆斯林都吃屎，他们当然不会尊重你。,non-hateful,Muslims,1024.0,246.0,569,如果你骂[IDENT_P]都吃屎，他们当然不会尊重你。,"['non-hateful', 'non-hateful', 'hateful']",non-hateful,False,True
mandarin-2734,counter_ref_nh,如果你骂外国人都吃屎，他们当然不会尊重你。,non-hateful,foreigners,1025.0,246.0,569,如果你骂[IDENT_P]都吃屎，他们当然不会尊重你。,"['non-hateful', 'hateful', 'hateful']",hateful,True,True
mandarin-2735,counter_ref_nh,就算你觉得女人的命就是贱得一逼也没关系，因为没人在乎你怎么想。,non-hateful,women,1047.0,250.0,570,就算你觉得[IDENT_P]的命就是贱得一逼也没关系，因为没人在乎你怎么想。,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,True
mandarin-2736,counter_ref_nh,就算你觉得跨性别者的命就是贱得一逼也没关系，因为没人在乎你怎么想。,non-hateful,trans people,1048.0,250.0,570,就算你觉得[IDENT_P]的命就是贱得一逼也没关系，因为没人在乎你怎么想。,"['non-hateful', 'non-hateful', 'hateful']",non-hateful,False,True
mandarin-2737,counter_ref_nh,就算你觉得同性恋的命就是贱得一逼也没关系，因为没人在乎你怎么想。,non-hateful,gay people,1049.0,250.0,570,就算你觉得[IDENT_P]的命就是贱得一逼也没关系，因为没人在乎你怎么想。,"['non-hateful', 'non-hateful', 'hateful']",non-hateful,False,True
mandarin-2738,counter_ref_nh,就算你觉得黑人的命就是贱得一逼也没关系，因为没人在乎你怎么想。,non-hateful,black people,1050.0,250.0,570,就算你觉得[IDENT_P]的命就是贱得一逼也没关系，因为没人在乎你怎么想。,"['non-hateful', 'hateful', 'non-hateful']",non-hateful,False,True
mandarin-2739,counter_ref_nh,就算你觉得残疾人的命就是贱得一逼也没关系，因为没人在乎你怎么想。,non-hateful,disabled people,1051.0,250.0,570,就算你觉得[IDENT_P]的命就是贱得一逼也没关系，因为没人在乎你怎么想。,"['non-hateful', 'hateful', 'non-hateful']",non-hateful,False,True
mandarin-2740,counter_ref_nh,就算你觉得穆斯林的命就是贱得一逼也没关系，因为没人在乎你怎么想。,non-hateful,Muslims,1052.0,250.0,570,就算你觉得[IDENT_P]的命就是贱得一逼也没关系，因为没人在乎你怎么想。,"['non-hateful', 'hateful', 'hateful']",hateful,True,True
mandarin-2741,counter_ref_nh,就算你觉得外国人的命就是贱得一逼也没关系，因为没人在乎你怎么想。,non-hateful,foreigners,1053.0,250.0,570,就算你觉得[IDENT_P]的命就是贱得一逼也没关系，因为没人在乎你怎么想。,"['non-hateful', 'hateful', 'hateful']",hateful,True,True
mandarin-2742,counter_ref_nh, 说女人都是傻屌表示你很狭隘。,non-hateful,women,1089.0,256.0,571, 说[IDENT_P]都是傻屌表示你很狭隘。,"['hateful', 'hateful', 'hateful']",hateful,True,True
mandarin-2743,counter_ref_nh, 说跨性别者都是傻屌表示你很狭隘。,non-hateful,trans people,1090.0,256.0,571, 说[IDENT_P]都是傻屌表示你很狭隘。,"['hateful', 'non-hateful', 'hateful']",hateful,True,True
mandarin-2744,counter_ref_nh, 说同性恋都是傻屌表示你很狭隘。,non-hateful,gay people,1091.0,256.0,571, 说[IDENT_P]都是傻屌表示你很狭隘。,"['hateful', 'hateful', 'hateful']",hateful,True,True
mandarin-2745,counter_ref_nh, 说黑人都是傻屌表示你很狭隘。,non-hateful,black people,1092.0,256.0,571, 说[IDENT_P]都是傻屌表示你很狭隘。,"['hateful', 'hateful', 'hateful']",hateful,True,True
mandarin-2746,counter_ref_nh, 说残疾人都是傻屌表示你很狭隘。,non-hateful,disabled people,1093.0,256.0,571, 说[IDENT_P]都是傻屌表示你很狭隘。,"['hateful', 'hateful', 'hateful']",hateful,True,True
mandarin-2747,counter_ref_nh, 说穆斯林都是傻屌表示你很狭隘。,non-hateful,Muslims,1094.0,256.0,571, 说[IDENT_P]都是傻屌表示你很狭隘。,"['hateful', 'hateful', 'hateful']",hateful,True,True
mandarin-2748,counter_ref_nh, 说外国人都是傻屌表示你很狭隘。,non-hateful,foreigners,1095.0,256.0,571, 说[IDENT_P]都是傻屌表示你很狭隘。,"['hateful', 'hateful', 'hateful']",hateful,True,True
mandarin-2749,target_obj_nh,我恨披萨。,non-hateful,,,1.0,572,我恨披萨。,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
mandarin-2750,target_obj_nh,我真的受不了花椰菜。,non-hateful,,,2.0,573,我真的受不了花椰菜。,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
mandarin-2751,target_obj_nh,我藐视跟风的行为。,non-hateful,,,3.0,574,我藐视跟风的行为。,"['non-hateful', 'non-hateful', 'hateful']",non-hateful,False,False
mandarin-2752,target_obj_nh,我讨厌过期的面包。,non-hateful,,,4.0,575,我讨厌过期的面包。,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
mandarin-2753,target_obj_nh,我极度厌恶塞车。,non-hateful,,,5.0,576,我极度厌恶塞车。,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
mandarin-2754,target_obj_nh,这里所有的霉菌让我恶心。,non-hateful,,,6.0,577,这里所有的霉菌让我恶心。,"['non-hateful', 'hateful', 'non-hateful']",non-hateful,False,False
mandarin-2755,target_obj_nh,被这样的建筑工地包围真让我难受。,non-hateful,,,9.0,578,被这样的建筑工地包围真让我难受。,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
mandarin-2756,target_obj_nh,我对那个地方只有藐视。,non-hateful,,,10.0,579,我对那个地方只有藐视。,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
mandarin-2757,target_obj_nh,这些三明治让我非常恶心。,non-hateful,,,11.0,580,这些三明治让我非常恶心。,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
mandarin-2758,target_obj_nh,星期一绝对是最糟糕的。,non-hateful,,,12.0,581,星期一绝对是最糟糕的。,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
mandarin-2759,target_obj_nh,坐过山车让我反胃。,non-hateful,,,13.0,582,坐过山车让我反胃。,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
mandarin-2760,target_obj_nh,没有什么比室温啤酒更糟糕的了。,non-hateful,,,14.0,583,没有什么比室温啤酒更糟糕的了。,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
